LOCATION,DATE,SPECIES,RING,AGE,SEX,TARS
LA MUNTADA,11/10/97,Sylvia atricapilla,2745085,2,M,20.65
LA MUNTADA,29/11/98,Sylvia atricapilla,2772662,2,M,21.14
LA MUNTADA,15/11/97,Sylvia atricapilla,2772507,2,M,21.28
LA MUNTADA,14/12/97,Sylvia atricapilla,2772519,2,M,21.28
LA MUNTADA,1/10/97,Sylvia atricapilla,2745082,2,M,21.31
LA MUNTADA,11/10/97,Sylvia atricapilla,2745089,2,F,21.45
LA MUNTADA,11/10/97,Sylvia atricapilla,2745087,2,M,21.5
LA MUNTADA,11/10/97,Sylvia atricapilla,L053573,2,M,21.6
LA MUNTADA,21/9/97,Sylvia atricapilla,2745072,2,M,21.73
LA MUNTADA,12/7/96,Sylvia atricapilla,L053561,3,,19.42
LA MUNTADA,15/11/97,Sylvia atricapilla,2772509,3,M,19.62
LA MUNTADA,14/12/97,Sylvia atricapilla,2772514,3,M,19.66
LA MUNTADA,12/7/96,Sylvia atricapilla,L053559,3,,19.72
LA MUNTADA,14/12/97,Sylvia atricapilla,2772513,3,F,19.91
LA MUNTADA,21/9/97,Sylvia atricapilla,2745070,3,F,19.93
LA MUNTADA,11/10/97,Sylvia atricapilla,2745093,3,F,20.04
LA MUNTADA,12/7/96,Sylvia atricapilla,L053571,3,,20.08
LA MUNTADA,29/7/96,Sylvia atricapilla,L053582,3,,20.08
LA MUNTADA,1/10/97,Sylvia atricapilla,2745081,3,F,20.14
LA MUNTADA,11/10/97,Sylvia atricapilla,2745088,3,M,20.35
LA MUNTADA,21/9/97,Sylvia atricapilla,2745073,3,M,20.36
LA MUNTADA,2/11/97,Sylvia atricapilla,2745096,3,F,20.37
LA MUNTADA,27/9/98,Sylvia atricapilla,2772649,3,F,20.39
LA MUNTADA,21/9/97,Sylvia atricapilla,2745075,3,M,20.39
LA MUNTADA,30/7/96,Sylvia atricapilla,L053628,3,,20.4
LA MUNTADA,21/9/97,Sylvia atricapilla,2745071,3,F,20.43
LA MUNTADA,23/6/96,Sylvia atricapilla,L053528,3,,20.47
LA MUNTADA,30/7/96,Sylvia atricapilla,L053630,3,,20.56
LA MUNTADA,12/7/96,Sylvia atricapilla,L053570,3,,20.57
LA MUNTADA,7/9/97,Sylvia atricapilla,2745065,3,F,20.57
LA MUNTADA,4/8/96,Sylvia atricapilla,L053655,3,,20.75
LA MUNTADA,21/9/97,Sylvia atricapilla,2745080,3,M,20.78
LA MUNTADA,21/7/96,Sylvia atricapilla,L053603,3,,20.81
LA MUNTADA,3/8/96,Sylvia atricapilla,L053640,3,,20.93
LA MUNTADA,6/7/96,Sylvia atricapilla,L053554,3,F,20.93
LA MUNTADA,2/11/97,Sylvia atricapilla,2745095,3,F,20.95
LA MUNTADA,21/7/96,Sylvia atricapilla,L053588,3,,20.96
LA MUNTADA,12/10/98,Sylvia atricapilla,2772650,3,F,21.02
LA MUNTADA,7/9/97,Sylvia atricapilla,2745064,3,F,21.05
LA MUNTADA,21/9/97,Sylvia atricapilla,2745069,3,M,21.06
LA MUNTADA,3/8/96,Sylvia atricapilla,L053638,3,,21.13
LA MUNTADA,7/9/97,Sylvia atricapilla,2745059,3,F,21.37
LA MUNTADA,21/9/97,Sylvia atricapilla,2745079,3,F,21.39
LA MUNTADA,2/11/97,Sylvia atricapilla,2745097,3,F,21.46
LA MUNTADA,11/10/97,Sylvia atricapilla,2745094,4,F,15.58
LA MUNTADA,9/8/98,Sylvia atricapilla,2772635,4,M,19
LA MUNTADA,25/8/98,Sylvia atricapilla,2772638,4,M,19.33
LA MUNTADA,10/8/97,Sylvia atricapilla,2745055,4,M,19.4
LA MUNTADA,19/5/97,Sylvia atricapilla,2745033,4,M,19.75
LA MUNTADA,1/7/98,Sylvia atricapilla,2772620,4,M,19.77
LA MUNTADA,11/7/98,Sylvia atricapilla,2772628,4,M,19.77
LA MUNTADA,12/7/97,Sylvia atricapilla,2745051,4,M,19.78
LA MUNTADA,2/11/97,Sylvia atricapilla,2745098,4,M,19.89
LA MUNTADA,6/7/96,Sylvia atricapilla,L053534,4,M,19.9
LA MUNTADA,21/9/97,Sylvia atricapilla,2745631,4,F,19.92
LA MUNTADA,12/7/96,Sylvia atricapilla,L053566,4,M,19.99
LA MUNTADA,6/7/96,Sylvia atricapilla,L053532,4,F,20.03
LA MUNTADA,12/4/97,Sylvia atricapilla,L092379,4,F,20.13
LA MUNTADA,21/9/97,Sylvia atricapilla,2745074,4,F,20.14
LA MUNTADA,29/7/96,Sylvia atricapilla,L053613,4,M,20.22
LA MUNTADA,6/7/96,Sylvia atricapilla,L053546,4,F,20.3
LA MUNTADA,24/12/95,Sylvia atricapilla,L053501,4,M,20.33
LA MUNTADA,15/11/97,Sylvia atricapilla,2772508,4,F,20.34
LA MUNTADA,23/3/96,Sylvia atricapilla,L053514,4,M,20.36
LA MUNTADA,7/2/98,Sylvia atricapilla,2772569,4,M,20.41
LA MUNTADA,27/9/98,Sylvia atricapilla,2772642,4,F,20.42
LA MUNTADA,2/6/97,Sylvia atricapilla,2745037,4,F,20.46
LA MUNTADA,13/7/96,Sylvia atricapilla,L053578,4,F,20.47
LA MUNTADA,12/4/97,Sylvia atricapilla,L092309,4,F,20.49
LA MUNTADA,2/11/97,Sylvia atricapilla,2772502,4,M,20.54
LA MUNTADA,12/10/98,Sylvia atricapilla,2772651,4,M,20.66
LA MUNTADA,10/8/97,Sylvia atricapilla,L103534,4,M,20.67
LA MUNTADA,11/7/98,Sylvia atricapilla,2772625,4,M,20.71
LA MUNTADA,6/7/96,Sylvia atricapilla,L053538,4,F,20.75
LA MUNTADA,2/11/97,Sylvia atricapilla,2745100,4,M,20.79
LA MUNTADA,27/1/98,Sylvia atricapilla,2772558,4,M,20.81
LA MUNTADA,5/5/96,Sylvia atricapilla,L053523,4,M,20.81
LA MUNTADA,15/2/98,Sylvia atricapilla,2772585,4,F,20.88
LA MUNTADA,2/11/97,Sylvia atricapilla,L053521,4,M,20.98
LA MUNTADA,4/8/96,Sylvia atricapilla,L053657,4,F,21.05
LA MUNTADA,27/9/98,Sylvia atricapilla,2772648,4,M,21.16
LA MUNTADA,11/7/98,Sylvia atricapilla,2772629,4,F,21.18
LA MUNTADA,13/2/98,Sylvia atricapilla,2772582,4,F,21.19
LA MUNTADA,22/3/97,Sylvia atricapilla,L092364,4,F,21.3
LA MUNTADA,1/10/97,Sylvia atricapilla,2745083,4,M,21.39
LA MUNTADA,18/4/98,Sylvia atricapilla,2772612,4,F,21.46
LA MUNTADA,14/12/97,Sylvia atricapilla,2772524,4,F,21.47
LA MUNTADA,5/5/96,Sylvia atricapilla,L053522,4,F,21.52
LA MUNTADA,23/6/96,Sylvia atricapilla,L053531,4,F,21.61
LA MUNTADA,2/11/97,Sylvia atricapilla,2772504,4,M,21.8
LA MUNTADA,1/3/98,Sylvia atricapilla,2772592,5,M,18.95
LA MUNTADA,4/8/96,Sylvia atricapilla,L053646,5,F,19.05
LA MUNTADA,19/5/97,Sylvia atricapilla,2745032,5,M,19.37
LA MUNTADA,16/5/98,Sylvia atricapilla,2772614,5,M,19.41
LA MUNTADA,12/7/97,Sylvia atricapilla,2745043,5,F,19.45
LA MUNTADA,12/4/97,Sylvia atricapilla,L053611,5,M,19.52
LA MUNTADA,6/2/98,Sylvia atricapilla,2772562,5,F,19.55
LA MUNTADA,3/6/97,Sylvia atricapilla,2745041,5,M,19.6
LA MUNTADA,1/3/98,Sylvia atricapilla,2772590,5,M,19.66
LA MUNTADA,12/7/97,Sylvia atricapilla,2745047,5,M,19.73
LA MUNTADA,4/5/97,Sylvia atricapilla,L092397,5,M,19.8
LA MUNTADA,27/1/98,Sylvia atricapilla,2772557,5,M,19.81
LA MUNTADA,11/4/97,Sylvia atricapilla,L092375,5,F,19.87
LA MUNTADA,3/6/97,Sylvia atricapilla,2745039,5,F,20
LA MUNTADA,15/2/98,Sylvia atricapilla,2772586,5,M,20.11
LA MUNTADA,12/7/97,Sylvia atricapilla,2745046,5,F,20.12
LA MUNTADA,16/5/98,Sylvia atricapilla,2772615,5,M,20.16
LA MUNTADA,30/5/98,Sylvia atricapilla,2772618,5,F,20.18
LA MUNTADA,7/2/98,Sylvia atricapilla,2772565,5,M,20.31
LA MUNTADA,19/5/97,Sylvia atricapilla,L053568,5,M,20.34
LA MUNTADA,22/3/97,Sylvia atricapilla,L092368,5,F,20.45
LA MUNTADA,4/5/97,Sylvia atricapilla,L092395,5,M,20.48
LA MUNTADA,16/5/98,Sylvia atricapilla,2772613,5,F,20.55
LA MUNTADA,27/1/98,Sylvia atricapilla,2772559,5,F,20.57
LA MUNTADA,1/3/98,Sylvia atricapilla,2772588,5,M,20.6
LA MUNTADA,12/7/97,Sylvia atricapilla,2745050,5,F,20.61
LA MUNTADA,27/1/98,Sylvia atricapilla,2772554,5,M,20.63
LA MUNTADA,6/2/98,Sylvia atricapilla,2772561,5,M,20.67
LA MUNTADA,21/7/96,Sylvia atricapilla,L053592,5,M,20.72
LA MUNTADA,15/2/98,Sylvia atricapilla,2772587,5,M,20.74
LA MUNTADA,13/2/98,Sylvia atricapilla,2772578,5,M,20.76
LA MUNTADA,13/6/98,Sylvia atricapilla,2772619,5,F,20.82
LA MUNTADA,7/2/98,Sylvia atricapilla,2772564,5,M,20.96
LA MUNTADA,12/7/97,Sylvia atricapilla,2745045,5,F,20.97
LA MUNTADA,3/6/97,Sylvia atricapilla,2745040,5,F,21.08
LA MUNTADA,21/3/97,Sylvia atricapilla,L092355,5,M,21.28
LA MUNTADA,21/3/97,Sylvia atricapilla,L092356,5,M,21.38
LA MUNTADA,27/1/98,Sylvia atricapilla,2772555,5,F,21.45
LA MUNTADA,19/5/97,Sylvia atricapilla,2745034,5,F,21.69
LA MUNTADA,4/5/97,Sylvia atricapilla,L053612,5,F,21.7
LA MUNTADA,22/3/97,Sylvia atricapilla,L092370,5,M,21.77
LA MUNTADA,12/7/96,Sylvia atricapilla,L053572,6,F,19.13
LA MUNTADA,14/3/98,Sylvia atricapilla,L092385,6,M,19.81
LA MUNTADA,19/5/97,Sylvia atricapilla,2745031,6,F,19.84
LA MUNTADA,23/3/96,Sylvia atricapilla,L053512,6,M,20.04
LA MUNTADA,1/3/98,Sylvia atricapilla,2772595,6,M,20.17
LA MUNTADA,6/7/96,Sylvia atricapilla,L053544,6,F,20.5
LA MUNTADA,12/7/97,Sylvia atricapilla,2745052,6,M,20.57
LA MUNTADA,12/7/96,Sylvia atricapilla,L053575,6,M,20.6
LA MUNTADA,12/7/97,Sylvia atricapilla,2745048,6,F,20.61
LA MUNTADA,1/3/98,Sylvia atricapilla,2772589,6,M,20.88
LA MUNTADA,11/4/97,Sylvia atricapilla,L092374,6,M,20.98
LA MUNTADA,1/3/98,Sylvia atricapilla,2772594,6,M,21.03
LA MUNTADA,15/2/98,Sylvia atricapilla,L053529,6,M,21.13
LA MUNTADA,4/5/97,Sylvia atricapilla,L092399,6,M,21.14
LA MUNTADA,1/3/98,Sylvia atricapilla,2772593,6,F,21.5
LA MUNTADA,3/6/97,Sylvia atricapilla,2745038,3J,,19.03
LA MUNTADA,12/7/97,Sylvia atricapilla,2745049,3J,,19.25
LA MUNTADA,12/7/97,Sylvia atricapilla,2745044,3J,,19.51
LA MUNTADA,25/8/98,Sylvia atricapilla,2772636,3J,M,19.84
LA MUNTADA,10/8/97,Sylvia atricapilla,2745056,3J,,20.02
LA MUNTADA,26/7/98,Sylvia atricapilla,2772632,3J,,20.28
LA MUNTADA,10/8/97,Sylvia atricapilla,2745054,3J,,20.72
LA MUNTADA,11/7/98,Sylvia atricapilla,2772627,3J,,20.75
LA MUNTADA,7/9/97,Sylvia atricapilla,2745063,3J,,21.23
LA MUNTADA,11/7/98,Sylvia atricapilla,2772624,3J,,21.46
LA MUNTADA,19/5/97,Sylvia atricapilla,2745030,3J,,22.2
LA MUNTADA,11/7/98,Sylvia atricapilla,2772626,,M,19.66
LA MUNTADA,15/2/98,Sylvia atricapilla,2772550,,M,19.73
LA MUNTADA,13/2/98,Sylvia atricapilla,L053634,,M,19.83
LA MUNTADA,1/10/97,Sylvia atricapilla,2745068,,F,19.98
LA MUNTADA,2/5/98,Sylvia atricapilla,L092373,,,20.8
LA MUNTADA,11/10/97,Sylvia atricapilla,2745084,,F,21.8
LA MUNTADA,15/11/97,Troglodytes troglodytes,885167,2,,17.28
LA MUNTADA,29/7/96,Troglodytes troglodytes,784373,3,,16.01
LA MUNTADA,6/7/96,Troglodytes troglodytes,784337,3,,16.85
LA MUNTADA,4/8/96,Troglodytes troglodytes,784391,3,,17.82
LA MUNTADA,6/7/96,Troglodytes troglodytes,784327,3,,17.83
LA MUNTADA,6/7/96,Troglodytes troglodytes,784333,3,,18.08
LA MUNTADA,12/7/96,Troglodytes troglodytes,784341,3,,18.15
LA MUNTADA,19/5/97,Troglodytes troglodytes,847472,4,,14.24
LA MUNTADA,4/8/96,Troglodytes troglodytes,784393,4,,16.28
LA MUNTADA,29/7/96,Troglodytes troglodytes,784374,4,,16.5
LA MUNTADA,6/7/96,Troglodytes troglodytes,784325,4,,16.53
LA MUNTADA,3/6/97,Troglodytes troglodytes,847481,4,,16.55
LA MUNTADA,18/4/98,Troglodytes troglodytes,849880,4,,16.71
LA MUNTADA,5/5/96,Troglodytes troglodytes,784311,4,F,16.77
LA MUNTADA,12/4/97,Troglodytes troglodytes,847444,4,,16.85
LA MUNTADA,11/7/98,Troglodytes troglodytes,849725,4,,16.85
LA MUNTADA,29/7/96,Troglodytes troglodytes,784310,4,,16.87
LA MUNTADA,22/3/97,Troglodytes troglodytes,847432,4,,16.9
LA MUNTADA,5/5/96,Troglodytes troglodytes,784314,4,,17.1
LA MUNTADA,6/7/96,Troglodytes troglodytes,784339,4,,17.12
LA MUNTADA,3/8/96,Troglodytes troglodytes,784386,4,,17.35
LA MUNTADA,3/6/97,Troglodytes troglodytes,847483,4,,17.42
LA MUNTADA,11/4/97,Troglodytes troglodytes,847441,4,,17.49
LA MUNTADA,18/4/98,Troglodytes troglodytes,849883,4,,17.56
LA MUNTADA,12/7/96,Troglodytes troglodytes,784342,4,,17.67
LA MUNTADA,15/2/98,Troglodytes troglodytes,849868,4,,17.67
LA MUNTADA,21/3/97,Troglodytes troglodytes,784340,4,,17.77
LA MUNTADA,7/2/98,Troglodytes troglodytes,849852,4,,18.06
LA MUNTADA,11/7/98,Troglodytes troglodytes,849709,3J,,17.08
LA MUNTADA,11/7/98,Troglodytes troglodytes,849721,3J,,17.2
LA MUNTADA,25/8/98,Troglodytes troglodytes,849743,3J,,17.7
LA MUNTADA,11/7/98,Troglodytes troglodytes,849714,3J,,18.8
LA MUNTADA,6/2/98,Troglodytes troglodytes,847490,,,17.53
LA MUNTADA,30/5/98,Troglodytes troglodytes,849888,,,17.62
LA MUNTADA,12/10/98,Turdus merula,3156550,3,M,30.37
LA MUNTADA,2/11/97,Turdus merula,3141987,3,F,32
LA MUNTADA,2/11/97,Turdus merula,3141982,3,F,32.24
LA MUNTADA,14/12/97,Turdus merula,3141996,3,M,33.01
LA MUNTADA,12/10/98,Turdus merula,3156549,3,F,33.18
LA MUNTADA,2/11/97,Turdus merula,3141988,3,M,33.39
LA MUNTADA,2/11/97,Turdus merula,3141984,3,F,33.81
LA MUNTADA,2/11/97,Turdus merula,3141983,3,M,34.47
LA MUNTADA,14/12/97,Turdus merula,3141995,3,M,35.87
LA MUNTADA,14/12/97,Turdus merula,3141997,4,F,27.09
LA MUNTADA,1/10/97,Turdus merula,3141921,4,F,32.4
LA MUNTADA,11/10/97,Turdus merula,3141978,4,F,33.09
LA MUNTADA,15/11/97,Turdus merula,3141991,4,F,33.37
LA MUNTADA,15/11/97,Turdus merula,3141992,4,M,33.37
LA MUNTADA,21/9/97,Turdus merula,3141965,4,F,33.57
LA MUNTADA,21/9/97,Turdus merula,3141912,4,M,34.1
LA MUNTADA,2/11/97,Turdus merula,3141989,4,F,34.12
LA MUNTADA,15/11/97,Turdus merula,3141993,4,M,34.21
LA MUNTADA,14/12/97,Turdus merula,3142000,4,F,34.28
LA MUNTADA,2/11/97,Turdus merula,3141985,4,M,34.37
LA MUNTADA,19/5/97,Turdus merula,3141967,5,F,32.51
LA MUNTADA,22/3/97,Turdus merula,3141955,5,M,32.95
LA MUNTADA,19/5/97,Turdus merula,3141968,5,F,34.17
LA MUNTADA,21/3/97,Turdus merula,3141953,5,M,35.11
LA MUNTADA,18/4/98,Turdus merula,3156533,6,F,31.9
LA MUNTADA,18/4/98,Turdus merula,3156534,6,F,31.92
LA MUNTADA,14/3/98,Turdus merula,3156528,6,F,32.21
LA MUNTADA,3/6/97,Turdus merula,3141970,6,F,32.25
LA MUNTADA,16/5/98,Turdus merula,3156538,6,M,33.62
LA MUNTADA,19/5/97,Turdus merula,3141969,6,F,33.7
LA MUNTADA,18/4/98,Turdus merula,3141974,6,M,33.87
LA MUNTADA,18/4/98,Turdus merula,3141958,6,M,33.9
LA MUNTADA,3/5/97,Turdus merula,3141964,6,F,34.13
LA MUNTADA,3/6/97,Turdus merula,3141971,3J,,29.02
LA MUNTADA,9/8/98,Turdus merula,3156546,3J,,31.02
LA MUNTADA,26/7/98,Turdus merula,3156543,3J,,32.56
LA MUNTADA,26/7/98,Turdus merula,3156545,3J,,32.72
LA MUNTADA,15/11/97,Turdus merula,3141994,,F,25.98
LA MUNTADA,14/12/97,Turdus merula,3141910,,M,32.89
LA MUNTADA,11/10/97,Turdus merula,3141979,,F,33.71
LA MUNTADA,13/9/98,Turdus merula,3156548,,,33.71
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
