Year,Survival,Age,Tarsus,Tail,Wing,Mass,Catchdate,Hatchdate
2009,1,2.5,19.5,51.5,79,14.4,29,34
2009,1,3,19.5,50.5,82,14.4,34,34
2009,0,2.5,19.5,50,83,14.4,34,41
2009,1,3,19.5,51,81,14.5,40,45
2009,1,5,19.5,49.5,81.5,14.6,29,35
2009,0,4,19.5,49.5,82.5,14.6,34,38
2009,0,1,19.5,51,83,14.6,32,34
2009,1,2,19.5,53,80.5,14.7,32,38
2009,1,1,19.5,49.5,79,14.8,30,34
2009,0,2.5,19.5,51,81,14.8,34,37
2009,0,3.5,19.5,51,83,14.9,31,35
2009,1,1,19.5,52,82,15,25,31
2009,1,2,19.5,52,82,15,42,37
2009,0,2.5,19.5,56,80,15.1,31,34
2009,0,3,19.5,48.5,81,15.1,29,33
2009,1,4,19.5,49,81,15.1,30,34
2009,0,2.5,19.5,51.5,82.5,15.1,31,43
2009,0,2.5,19.5,52,84,15.1,40,46
2009,0,2.5,19.5,50,82,15.2,32,37
2009,0,4.5,19.5,51,82,15.2,32,35
2009,0,3,19.5,48.5,82.5,15.2,30,34
2009,0,2,19.5,49.5,82,15.4,37,38
2009,0,5,19.5,50.5,82,15.6,31,35
2009,0,2.5,19.5,50.5,83.5,15.6,33,38
2009,0,5,19.5,51.5,83,15.7,27,34
2009,0,1,19.5,51.5,82,15.8,31,36
2009,0,2.5,19.5,53,83.5,15.8,34,40
2009,0,1,19.5,50.5,81,15.9,32,37
2009,0,2.5,19.5,53,83,16,27,31
2009,1,3,19.5,52,81,16.1,25,32
2009,0,3.5,19.5,53.5,83.5,16.5,25,29
2009,0,2.5,19.5,51,82,16.7,34,40
2009,0,2.5,19.5,51,81.5,17.4,30,34
2009,1,1,19.5,54,82,17.4,25,32
2009,0,4.5,19.5,49,82,17.6,29,34
2009,0,1,19.6,51,81.5,12.4,30,34
2009,0,4,19.6,50.5,81.5,12.8,42,31
2009,1,2,19.6,50,81.5,14.1,39,42
2009,0,2.5,19.6,49,79.5,14.3,49,49
2009,0,1,19.6,48.5,82,14.5,37,42
2009,0,2,19.6,52,83,14.7,33,36
2009,0,2.5,19.6,54,83,14.7,29,33
2009,0,1,19.6,51,81,14.8,57,57
2009,0,1,19.6,51,81.5,15,28,35
2009,1,2,19.6,53,83,15,54,63
2009,0,2.5,19.6,52,84,15.4,32,36
2009,1,1,19.6,48.5,78,15.6,30,34
2009,1,2.5,19.6,52,82.5,15.7,34,35
2009,1,3.5,19.6,52,83,15.7,3,37
2009,0,3,19.6,52.5,83.5,15.8,29,35
2009,0,2.5,19.6,51,78,15.9,34,37
2009,0,3,19.6,50.5,80.5,16,24,31
2009,1,1,19.6,51,81,16,29,34
2009,0,3,19.6,50.5,83,16,30,36
2009,1,2.5,19.6,52,83,16,31,33
2009,0,5,19.6,51,85,16,39,43
2009,1,4.5,19.6,48,78,16.1,31,34
2009,0,3.5,19.6,53,81.5,16.1,30,32
2009,1,1,19.6,50,80,16.2,37,43
2009,0,1,19.6,50.5,81,16.2,33,40
2009,0,2.5,19.6,55,84.5,16.3,28,33
2009,1,2,19.6,53,83.5,16.4,31,33
2009,1,1,19.6,50,81,16.7,29,35
2009,1,3.5,19.6,51.5,83,16.8,34,38
2009,0,2.5,19.6,51,81.5,17,28,33
2009,1,3,19.6,52,80.5,17.5,24,29
2009,0,2.5,19.6,51,81,17.5,26,34
2009,0,1,19.7,50,80,12.9,52,44
2009,1,3,19.7,49,81,13,48,38
2009,0,2,19.7,51.5,82,13.9,34,37
2009,0,2.5,19.7,53,81.5,14.1,38,42
2009,0,2,19.7,51,83,14.1,39,44
2009,0,3,19.7,52,80,14.4,49,60
2009,0,1,19.7,49,82,14.4,56,51
2009,0,2.5,19.7,56,86,14.4,34,40
2009,0,1,19.7,50.5,80,14.6,50,55
2009,0,2.5,19.7,51,84,14.6,35,38
2009,0,1,19.7,49,81,14.8,32,33
2009,0,2.5,19.7,53,83.5,14.8,4,41
2009,0,2,19.7,52.5,83.5,14.9,29,35
2009,0,2.5,19.7,48,79,15,35,40
2009,1,1,19.7,51,81.5,15,34,38
2009,0,4.5,19.7,52,80,15.4,32,38
2009,0,2,19.7,52.5,84.5,15.4,31,33
2009,0,2,19.7,52,82,15.6,32,37
2009,1,3.5,19.7,51,82.5,15.6,3,36
2009,1,2,19.7,53,83,15.6,35,38
2009,0,2.5,19.7,53,83,15.6,42,49
2009,0,3,19.7,54,83,15.7,32,35
2009,1,3.5,19.7,54,84,15.7,32,34
2009,0,2.5,19.7,51,83,15.8,35,39
2009,1,2.5,19.7,50.5,81,15.9,31,36
2009,0,2,19.7,50.5,83,15.9,30,34
2009,0,2.5,19.7,51,83,15.9,38,44
2009,0,1,19.7,50,81.5,16,30,35
2009,1,2.5,19.7,52,82,16.1,28,33
2009,0,3.5,19.7,57,82.5,16.1,28,34
2009,1,4,19.7,49,80.5,16.2,31,35
2009,1,3.5,19.7,51,82,16.2,34,37
2009,0,3,19.7,58,85,16.2,28,32
2009,1,2.5,19.7,51,82.5,16.4,34,38
2009,0,4.5,19.7,54,85,16.5,38,43
2009,1,2,19.7,57,80.5,16.6,28,34
2009,1,2.5,19.7,48.5,82,16.6,31,35
2009,0,2.5,19.7,51,82,16.6,30,34
2009,0,2.5,19.7,54,84,16.7,32,33
2009,0,2,19.7,52.5,82.5,17.1,30,33
2009,0,3.5,19.7,51.5,80,17.3,29,35
2009,0,4,19.8,51,81.5,12,53,46
2009,0,1,19.8,51,81,12.8,42,29
2009,0,1,19.8,48,80,12.9,43,35
2009,0,2,19.8,51,80,13.1,49,43
2009,0,2,19.8,52,82,13.1,38,32
2009,1,1,19.8,52,81,13.6,42,34
2009,1,1,19.8,48.5,79.5,14,42,34
2009,1,1,19.8,52,83,14,29,38
2009,0,2.5,19.8,52,84,14.3,30,33
2009,0,2.5,19.8,52,82,14.4,31,36
2009,0,1,19.8,54,79,14.5,54,62
2009,0,2.5,19.8,50,81,14.6,46,46
2009,1,2.5,19.8,52,83,14.7,33,37
2009,0,2.5,19.8,50.5,80.5,14.8,44,47
2009,0,2,19.8,50,82,14.9,34,36
2009,1,3,19.8,50.5,81.5,15.2,28,34
2009,1,2,19.8,50.5,82,15.2,26,40
2009,1,1,19.8,49.5,83.5,15.2,27,33
2009,0,5.5,19.8,50,83,15.3,35,40
2009,0,2.5,19.8,48.5,81.5,15.4,33,39
2009,0,2,19.8,51,85,15.6,40,44
2009,0,3.5,19.8,51,79.5,15.7,32,34
2009,0,2.5,19.8,51.5,82,15.7,40,46
2009,0,2,19.8,52,84,15.7,29,35
2009,1,2,19.8,51,82,15.8,27,29
2009,0,2.5,19.8,53,84,15.8,28,34
2009,0,2,19.8,52,83,15.9,30,35
2009,1,3,19.8,51,83.5,15.9,31,37
2009,1,1,19.8,51,81,16,32,34
2009,1,3,19.8,50,81.5,16,27,33
2009,1,2,19.8,51.5,83,16,31,40
2009,1,4.5,19.8,51,80.5,16.1,28,30
2009,0,1,19.8,51,80.5,16.2,32,34
2009,0,2.5,19.8,50,82.5,16.2,32,36
2009,1,1,19.8,51,83.5,16.2,30,35
2009,1,3.5,19.8,51,83.5,16.5,37,41
2009,0,5.5,19.8,52,84,16.5,29,36
2009,0,2.5,19.8,50.5,81,16.7,34,38
2009,0,3.5,19.8,50.5,81.5,16.7,31,35
2009,1,2.5,19.8,53,85,16.9,34,38
2009,1,3.5,19.8,52,82,17.3,32,34
2009,1,2,19.8,53,82,17.7,31,36
2009,0,2,19.9,52,84,12.7,40,33
2009,1,1,19.9,51,83,13.5,43,35
2009,0,3.5,19.9,51.5,83,14.2,5,45
2009,1,3.5,19.9,47.5,81.5,14.3,35,42
2009,0,2,19.9,51.5,82,14.4,37,42
2009,0,1,19.9,50,81,14.5,34,39
2009,0,1,19.9,50,79,14.8,33,38
2009,1,2.5,19.9,51,80,14.8,34,36
2009,0,2,19.9,52,81,14.8,36,41
2009,0,1,19.9,51,81.5,14.8,42,40
2009,1,4,19.9,50.5,82,14.9,40,43
2009,1,2,19.9,51,84,15,27,33
2009,0,3.5,19.9,55,86,15,26,32
2009,0,3.5,19.9,50,79.5,15.1,34,36
2009,0,1,19.9,57,82,15.1,5,43
2009,0,5.5,19.9,50,81,15.2,25,32
2009,0,2.5,19.9,51.5,82,15.4,33,35
2009,0,2.5,19.9,49,81,15.6,32,34
2009,1,3.5,19.9,51,83,15.6,32,37
2009,0,1,19.9,50,81.5,15.7,35,40
2009,1,2.5,19.9,54,83,15.7,48,48
2009,1,1,19.9,50.5,79,16,31,37
2009,1,2,19.9,52,80.5,16,38,43
2009,1,6,19.9,50,82,16,35,40
2009,1,3.5,19.9,48,84,16.1,40,44
2009,1,2,19.9,50,80,16.2,32,36
2009,0,3,19.9,50.5,81.5,16.2,26,32
2009,0,3.5,19.9,52,85.5,16.3,32,35
2009,0,2,19.9,51.5,85,16.5,29,34
2009,0,3.5,19.9,52,82.5,17.2,3,37
2009,0,4,19.9,52,81.5,17.4,32,33
2009,0,5.5,19.9,52,83.5,17.7,33,36
2009,0,2.5,19.9,51.5,81.5,18,24,30
2009,0,2.5,20,51.5,78.5,13.2,38,43
2009,0,8,20,51.5,82,13.8,42,44
2009,0,2,20,49,79,13.9,40,34
2009,0,2.5,20,51,80,14,33,38
2009,1,1,20,51,82,14.2,34,40
2009,0,2,20,54,87.5,14.2,24,30
2009,1,2,20,52.5,82,14.4,30,34
2009,1,2,20,52.5,82.5,14.5,35,38
2009,1,3,20,49,80,14.6,34,38
2009,0,1,20,52,81,14.6,32,33
2009,0,1.5,20,52,83.5,14.6,37,45
2009,0,3.5,20,54,84,14.6,45,51
2009,1,2.5,20,48,81.5,14.7,34,40
2009,1,3.5,20,50,84.5,14.7,41,50
2009,0,3.5,20,53,85,14.7,41,33
2009,1,2,20,51,85,14.8,38,43
2009,0,2.5,20,50,82,15,30,35
2009,1,3.5,20,53,82,15,32,35
2009,1,1,20,50,81.5,15.1,30,34
2009,0,3.5,20,49,82,15.2,4,40
2009,0,3,20,50,83,15.2,34,38
2009,1,2.5,20,53,84,15.2,32,35
2009,1,2,20,51,81.5,15.3,33,36
2009,0,2,20,54,85,15.4,32,38
2009,0,5.5,20,51.5,82.5,15.6,35,40
2009,0,4.5,20,53,86,15.6,30,35
2009,1,2,20,52,83,15.7,34,40
2009,0,2.5,20,53,84,15.8,26,31
2009,1,3.5,20,51.5,81.5,15.9,26,33
2009,1,2.5,20,52,82,16,34,38
2009,1,3.5,20,51,83,16,28,34
2009,0,3,20,53,85,16,29,35
2009,1,1,20,52,83,16.1,31,36
2009,1,2,20,51,82,16.2,26,31
2009,1,2.5,20,51,84,16.2,32,36
2009,1,4.5,20,49,81,16.3,31,35
2009,0,2.5,20,50,81.5,16.3,34,37
2009,1,2,20,50.5,83.5,16.3,27,34
2009,0,2.5,20,52,83,16.4,24,32
2009,0,2.5,20,48.5,81,16.5,27,32
2009,1,1,20,50,80,16.6,32,37
2009,0,1,20,52,82.5,16.6,37,39
2009,1,3.5,20,52,84,17.2,31,37
2009,0,2.5,20,49,79.5,18.4,27,33
2009,0,4,20.1,49,83,13.9,40,40
2009,0,3.5,20.1,52,82,14.6,30,33
2009,0,1,20.1,52.5,80,14.8,49,51
2009,0,2,20.1,55,86,14.9,37,37
2009,1,2.5,20.1,57,86,15.2,40,46
2009,1,2.5,20.1,50,81.5,15.5,34,38
2009,0,3.5,20.1,51,83,15.5,33,37
2009,0,2,20.1,52,84,15.5,32,36
2009,1,3,20.1,49,82,15.7,34,38
2009,0,2,20.1,51,83,15.8,30,35
2009,0,2.5,20.1,50,81,15.9,40,48
2009,1,2,20.1,53,83.5,16,28,34
2009,0,1,20.1,50.5,79,16.1,27,32
2009,0,1,20.1,48,82.5,16.1,26,32
2009,0,1,20.1,51,84,16.1,42,44
2009,1,4.5,20.1,59.5,82.5,16.2,28,31
2009,0,2.5,20.1,52,83,16.5,27,31
2009,0,2.5,20.1,51,82,16.7,32,34
2009,0,3,20.1,50.5,82.5,16.7,33,37
2009,0,2.5,20.1,54,80,16.8,27,32
2009,0,3.5,20.1,50,82,16.9,33,38
2009,0,3.5,20.2,50,80,14.6,34,38
2009,0,2,20.2,50.5,83.5,15,27,34
2009,1,2.5,20.2,53,83,15.2,34,38
2009,0,2,20.2,53,82,15.3,40,44
2009,0,1,20.2,50,81.5,15.5,34,40
2009,0,2.5,20.2,52,81.5,15.5,35,40
2009,0,3.5,20.2,51,82,15.7,34,39
2009,0,2.5,20.2,52,82.5,15.9,39,39
2009,0,4.5,20.2,49.5,79.5,16.1,34,38
2009,0,2.5,20.2,53,86.5,16.1,35,39
2009,1,2.5,20.2,50,82.5,16.3,59,60
2009,0,4.5,20.2,52,83,16.3,33,36
2009,1,2,20.2,55,83,16.3,30,33
2009,1,4,20.2,49.5,83,16.7,30,35
2009,1,2.5,20.2,52,84,16.7,37,38
2009,0,2.5,20.2,53,81.5,16.8,28,31
2009,0,2.5,20.2,51.5,82,16.8,26,32
2009,0,2,20.2,52,83,16.8,16,37
2009,1,1,20.2,52,84,17.2,32,39
2009,1,2.5,20.2,51,85,18.4,27,31
2009,1,3,20.3,51,82,13.8,43,33
2009,0,2.5,20.3,52,82,14,37,46
2009,0,3,20.3,52,86,14.2,43,35
2009,1,2.5,20.3,49.5,82.5,14.5,34,41
2009,1,4,20.3,50,81,14.8,38,41
2009,1,2.5,20.3,53,81,14.9,35,42
2009,0,2,20.3,53,84,15.4,34,37
2009,0,1,20.3,46.5,80,15.7,31,38
2009,1,1,20.3,52,80.5,15.7,35,42
2009,0,4.5,20.3,51,82,16.3,34,39
2009,1,2.5,20.3,53.5,82,16.3,34,36
2009,0,5,20.3,51,82.5,16.3,40,45
2009,0,3.5,20.3,50.5,84,16.3,35,40
2009,0,3.5,20.3,52.5,81,16.5,32,37
2009,0,2.5,20.3,53,82.5,16.6,32,34
2009,0,2.5,20.3,54,84.5,17.5,32,35
2009,0,2.5,20.4,50,82,12.4,45,33
2009,0,1,20.4,52.5,81,13.7,34,39
2009,0,1,20.4,53,85,14.5,42,42
2009,1,4.5,20.4,53,84,14.7,33,35
2009,1,2.5,20.4,50,80,15.3,27,34
2009,0,3.5,20.4,51,82.5,15.4,31,33
2009,0,2,20.4,54,80,15.5,29,34
2009,0,3.5,20.4,52,85,15.5,45,51
2009,0,2.5,20.4,52,83,16,24,32
2009,0,2,20.4,48,83.5,16.1,28,34
2009,0,4,20.4,52,84,16.2,30,35
2009,0,3,20.4,51,82.5,16.4,31,35
2009,1,3.5,20.4,52,84,16.5,32,35
2009,1,2.5,20.4,49.5,82,16.7,33,37
2009,1,2.5,20.4,54,83.5,16.7,32,33
2009,1,3,20.4,49.5,81.5,17,34,40
2009,0,3.5,20.4,58,84,17.3,28,32
2009,1,1,20.5,48.5,81,14.8,34,40
2009,1,2.5,20.5,50,81.5,14.8,57,62
2009,0,4.5,20.5,52,83.5,14.8,34,40
2009,0,4,20.5,50.5,85,14.9,59,60
2009,1,4.5,20.5,49,80.5,15.2,27,34
2009,0,6,20.5,52,81.5,15.3,37,45
2009,0,6,20.5,47.5,80,15.4,31,38
2009,0,3.5,20.5,50,82,15.4,32,35
2009,1,3.5,20.5,52,83.5,15.5,27,32
2009,0,2.5,20.5,51,81,15.6,27,31
2009,0,3.5,20.5,51,82,15.7,32,36
2009,0,2.5,20.5,52,82,15.9,31,36
2009,0,4.5,20.5,52.5,82,15.9,29,34
2009,0,2.5,20.5,50.5,83,16,30,37
2009,0,2,20.5,50,80,16.1,39,47
2009,1,3.5,20.5,52,81,16.1,36,40
2009,0,2.5,20.5,50,82,16.1,31,33
2009,1,1,20.5,51,82,16.1,27,32
2009,0,3.5,20.5,53,84,16.3,32,35
2009,0,3,20.5,50,80,16.4,32,36
2009,0,3.5,20.5,53,84,16.4,32,39
2009,1,3.5,20.5,54,85,16.7,33,40
2009,1,4,20.5,54,85,17.4,31,38
2009,0,2.5,20.6,50,82,14.9,37,43
2009,0,2,20.6,51,81,15.1,4,40
2009,0,1,20.6,50,81,15.5,30,35
2009,0,2,20.6,52,83.5,15.6,27,34
2009,0,2.5,20.6,53,81.5,15.9,52,59
2009,1,2.5,20.6,50.5,81,16,35,39
2009,0,2.5,20.6,53.5,84,16.3,32,33
2009,0,2.5,20.6,52,82,16.6,28,32
2009,0,6.5,20.6,51,83,16.6,31,37
2009,1,4.5,20.6,53,85,17,25,36
2009,0,5,20.6,54,85,17.1,29,33
2009,1,2.5,20.6,51,83.5,17.3,26,31
2009,1,2.5,20.7,51,82,13,50,44
2009,1,1,20.7,53.5,82.5,13.6,44,36
2009,0,3.5,20.7,50,83,14.3,40,34
2009,0,2.5,20.7,52,83.5,16.4,27,30
2009,0,2,20.7,48.5,83,16.5,26,34
2009,0,2.5,20.7,50,82.5,16.7,31,34
2009,1,4.5,20.7,51.5,83.5,16.8,31,36
2009,1,2.5,20.7,54.5,85,17.1,28,34
2009,0,1,20.7,54,87,18.4,3,37
2009,0,3.5,20.8,50.5,83,16.3,26,33
2009,0,2.5,20.8,52.5,85,17.4,25,31
2009,1,2.5,20.8,48.5,82,18.2,30,34
2009,0,2.5,20.9,52.5,82.5,15.3,40,42
2009,0,4.5,20.9,53,82,15.9,33,38
2009,0,3,21.2,51,82.5,16.2,29,36
2010,1,3.5,20,49,81.5,12.5,52,43
2010,0,3.5,19.3,50,80.5,12.6,54,41
2010,0,2.5,20,49,81,12.6,53,41
2010,0,2.5,19.9,50,82.5,12.6,53,42
2010,0,1,18.9,51,78,12.8,60,54
2010,0,1,19.5,48,82,12.8,53,41
2010,0,2.5,19.4,48.5,82,12.8,53,43
2010,0,4,20.1,50.5,77.5,13,37,41
2010,0,2,18.5,49.5,83,13,53,42
2010,1,3.5,19.9,50.5,86,13,52,42
2010,0,4,19.8,48,81.5,13.1,46,39
2010,1,1,19.1,50,78.5,13.2,44,50
2010,0,1,18.6,51,79,13.2,32,40
2010,1,2.5,19.1,54.5,85,13.2,63,58
2010,0,2,19.2,50,81,13.4,45,50
2010,0,5,20.5,50.5,84,13.4,52,41
2010,1,3.5,19.5,50,80,13.5,44,39
2010,0,3.5,18.6,48,82,13.5,53,52
2010,0,2.5,20,50,84,13.5,52,44
2010,0,1,20.6,51.5,79,13.6,60,54
2010,0,1,20.1,50,80,13.6,49,54
2010,0,2.5,20,51,83.5,13.6,53,42
2010,0,2,19.6,51,80,13.7,51,46
2010,0,2.5,19.4,53,82,13.7,36,45
2010,0,1.5,18.7,50,83,13.7,36,39
2010,1,1,18.8,52,81,13.8,42,47
2010,0,3.5,18.9,52,83,13.8,47,40
2010,0,1.5,20.3,49,77.5,13.9,32,38
2010,0,1,20.3,51,79,13.9,47,53
2010,0,1,19.8,52,81,13.9,34,41
2010,0,5.5,20,47.5,81,14,41,47
2010,0,2.5,20.2,48,81,14,35,42
2010,0,5.5,19.5,52,81,14,32,40
2010,0,2.5,20.1,52,85,14,30,36
2010,1,1,19.2,49.5,77.5,14.1,58,50
2010,0,1,19.7,52,81,14.1,36,43
2010,0,4,19.8,50,82,14.1,35,40
2010,0,2.5,20.1,50.5,82,14.1,44,38
2010,0,4.5,19.5,49.5,83,14.1,42,47
2010,0,5,21.3,50.5,85,14.1,35,42
2010,1,1,19.8,50,79,14.2,44,45
2010,0,2.5,19.4,50,82,14.2,38,45
2010,0,2.5,19.3,52,82,14.2,47,56
2010,0,3.5,20.6,50,83,14.2,34,40
2010,0,2.5,19.9,53,84,14.2,34,41
2010,0,1.5,19.4,48.5,81,14.3,36,43
2010,0,1,19.8,50,82,14.3,42,45
2010,0,2.5,19.8,53,82,14.3,50,45
2010,0,3.5,19.5,52,83,14.3,34,40
2010,1,3,19.7,48.5,84,14.3,34,40
2010,1,2.5,20.6,50,82,14.4,35,40
2010,0,2.5,19.8,50.5,85.5,14.4,42,47
2010,1,2.5,19.1,50,80.5,14.5,34,40
2010,0,3.5,19.3,48,81,14.5,34,40
2010,1,2.5,18.4,52,81,14.5,32,38
2010,1,1,19.8,50.5,82,14.5,38,46
2010,0,3.5,19.2,51,82,14.5,46,50
2010,1,3.5,20,52,82,14.5,32,38
2010,0,4.5,20.4,46,83,14.5,32,39
2010,0,2.5,18.9,56,83,14.5,32,38
2010,1,4.5,19.8,49.5,84.5,14.5,34,40
2010,0,2,18.5,52,80,14.6,38,43
2010,1,2.5,20,50,80.5,14.6,35,43
2010,0,2.5,18.9,51,81,14.6,29,35
2010,0,1,19.9,51,81,14.6,32,39
2010,0,2,19.4,48.5,82,14.6,41,45
2010,0,5,19.7,50.5,82,14.6,35,38
2010,1,1,19.5,51,82,14.6,43,47
2010,0,2,20,51,82.5,14.6,41,43
2010,0,2,18.9,49,83,14.6,32,39
2010,1,2,19.5,52.5,84,14.6,42,48
2010,1,2.5,19.7,53,85,14.6,35,40
2010,0,2,19.7,49,79,14.7,35,43
2010,1,2,19.6,50,80,14.7,35,39
2010,1,1,19.5,50,81,14.7,40,46
2010,0,2,18.1,51,81,14.7,33,39
2010,0,3,19.3,51,81,14.7,34,41
2010,0,2,19.2,52,81,14.7,42,50
2010,1,2.5,19,53,81,14.7,34,41
2010,0,2,19.9,51,82,14.7,32,38
2010,0,5.5,20.3,52,82,14.7,40,42
2010,1,2.5,20.1,50,83,14.7,34,39
2010,1,2.5,19.3,52,83,14.7,33,42
2010,0,2.5,19.7,50,84,14.7,34,39
2010,1,2.5,18.9,51,85,14.7,32,40
2010,0,4.5,19.2,52,85.5,14.7,45,50
2010,0,1.5,18.9,50,80.5,14.8,36,41
2010,0,1,19.3,47.5,81,14.8,38,42
2010,0,3.5,19.5,51,81,14.8,36,42
2010,0,2,19.8,52,81,14.8,39,44
2010,0,4.5,19.1,49,82,14.8,34,41
2010,1,2.5,19.8,49.5,82,14.8,41,46
2010,0,1.5,19.2,51,82,14.8,36,41
2010,1,2,19.3,51,82,14.8,34,40
2010,0,2.5,19.7,52,82,14.8,33,42
2010,0,2.5,19.4,48,82.5,14.8,41,43
2010,0,5,20,45.5,83,14.8,43,48
2010,0,2.5,20.4,50,83,14.8,38,46
2010,0,2.5,20.4,50,83,14.8,34,39
2010,1,3,20.2,52,83,14.8,45,49
2010,0,2.5,19.6,53,83,14.8,34,40
2010,0,2.5,20.3,53,83,14.8,33,40
2010,0,5.5,18.8,49,83.5,14.8,41,46
2010,1,2,19.5,49,84,14.8,35,40
2010,1,4.5,20.1,53,84,14.8,42,45
2010,1,3,21.1,49.5,86,14.8,34,40
2010,0,1,20.4,51,78.5,14.9,44,50
2010,1,2.5,18.9,47,79,14.9,36,40
2010,0,2,19.1,50,81,14.9,34,41
2010,0,1.5,19.9,50,81,14.9,41,47
2010,1,1.5,18.7,50,81.5,14.9,46,53
2010,0,2.5,19.6,50,82,14.9,34,41
2010,0,2.5,19.5,51,82,14.9,32,39
2010,0,2,18.8,52,82,14.9,34,40
2010,0,2.5,19.5,53,82,14.9,48,51
2010,0,3.5,18.5,49,83,14.9,34,39
2010,0,2.5,19.2,50,83,14.9,38,45
2010,0,2.5,19.8,50,83,14.9,41,46
2010,1,2,20,50.5,83,14.9,35,40
2010,1,2.5,19.3,51,83,14.9,33,37
2010,1,1,19,56,83.5,14.9,38,44
2010,0,4,20.5,50,84,14.9,35,40
2010,0,4.5,19.6,51,84,14.9,39,45
2010,0,2.5,19.7,51,84,14.9,38,44
2010,0,2.5,19.8,51,84,14.9,39,44
2010,1,3.5,19.7,52,84,14.9,38,44
2010,1,1,18.8,49,78,15,33,39
2010,0,1,19.1,50.5,79,15,34,43
2010,0,2.5,19.4,48,79.5,15,35,42
2010,0,2,19.1,49,80,15,33,41
2010,1,1,18.2,49.5,80,15,36,39
2010,0,3.5,19.6,47,81,15,43,48
2010,1,3,19.5,51,81,15,38,45
2010,1,2,19.2,52,81,15,44,53
2010,0,4,19.9,48,82,15,34,42
2010,1,2,19.8,48.5,82,15,38,43
2010,0,2.5,20.1,48.5,82,15,42,44
2010,0,4.5,20.3,48.5,82,15,35,40
2010,0,2.5,20,51,82,15,35,43
2010,0,4.5,19,52,82,15,33,41
2010,0,2.5,19.3,48,82.5,15,46,53
2010,0,2.5,19.6,50,83,15,34,39
2010,0,2.5,19.1,51,83,15,41,47
2010,0,3,19.7,53,83,15,39,43
2010,0,2,18.8,50,84,15,33,39
2010,1,4,19.2,50,84,15,36,41
2010,0,3,19.6,50,84,15,33,39
2010,0,2.5,20,52,84,15,34,41
2010,0,3.5,18.6,53,84,15,33,38
2010,1,2.5,19,50.5,84.5,15,42,47
2010,0,3.5,18.9,49.5,85,15,36,40
2010,1,2,19.8,50,85,15,42,49
2010,1,3,19.5,52,85,15,38,44
2010,0,2.5,20.3,49,85.5,15,34,38
2010,0,4.5,19,55,86,15,38,44
2010,1,1,19.4,51,77,15.1,35,39
2010,0,5,19.8,48,79,15.1,32,39
2010,1,1,19,52,80,15.1,35,42
2010,0,1,19.7,47,81,15.1,32,38
2010,0,3.5,19.1,49,81,15.1,34,41
2010,0,2.5,19.5,51,81,15.1,33,38
2010,1,1.5,19.5,48,81.5,15.1,36,40
2010,0,3.5,20.2,50,81.5,15.1,36,45
2010,0,3,19.7,53,82,15.1,33,39
2010,1,4.5,19.9,45,82.5,15.1,38,43
2010,0,1,19.3,50,82.5,15.1,43,44
2010,1,2.5,19.2,47,83,15.1,37,43
2010,1,4,19.8,47,83,15.1,32,40
2010,0,4,19.2,50,83,15.1,35,41
2010,0,2.5,20,52,83,15.1,33,40
2010,0,3,19.8,53,83,15.1,34,41
2010,0,2.5,19,54,83,15.1,33,41
2010,1,5.5,19.9,49.5,84,15.1,34,40
2010,1,2.5,19.4,50,84,15.1,37,43
2010,0,2,19.2,51,84,15.1,35,40
2010,0,4.5,19.7,49,85,15.1,35,41
2010,0,2.5,20.1,52.5,85,15.1,40,45
2010,0,2,19.6,54,85,15.1,32,38
2010,1,4,19.9,48.5,86.5,15.1,39,45
2010,0,1,19.9,49,77.5,15.2,34,41
2010,1,2,20,48,79,15.2,33,38
2010,1,2,19.1,48,80,15.2,35,43
2010,0,2,19.9,49,80,15.2,32,40
2010,0,1,19.7,49.5,80,15.2,34,38
2010,0,2,19.6,52,80,15.2,39,45
2010,0,2,19.2,45.5,80.5,15.2,38,45
2010,0,2.5,19.7,47,81,15.2,35,41
2010,0,2.5,19.4,50,81,15.2,36,41
2010,0,2,19.3,51,81,15.2,34,38
2010,0,2.5,19.9,50,81.5,15.2,36,42
2010,0,2.5,20,48,82,15.2,38,46
2010,0,2,19.4,50,82,15.2,35,42
2010,0,2.5,19.6,50,82,15.2,62,59
2010,0,4.5,20,50,82,15.2,35,39
2010,0,2.5,20.1,50,82,15.2,48,51
2010,0,3.5,20.7,50,82,15.2,36,41
2010,0,4.5,19.5,52,82,15.2,32,40
2010,1,3,20,52,82,15.2,32,40
2010,0,2.5,19.2,54,82,15.2,35,42
2010,1,2,20.3,51,82.5,15.2,36,42
2010,0,2,19.5,49,83,15.2,34,38
2010,1,2.5,19.9,52,83,15.2,32,38
2010,1,2,20.3,48,83.5,15.2,37,41
2010,1,4,19.6,49,83.5,15.2,41,46
2010,0,3.5,19.8,49,84,15.2,36,40
2010,0,2,20.4,49,84,15.2,39,45
2010,0,2.5,18.9,50,84,15.2,35,38
2010,0,2,20.5,51,84,15.2,35,40
2010,0,3,20.1,53,84,15.2,35,41
2010,0,2.5,19.8,48,84.5,15.2,33,39
2010,1,2.5,19,51,85,15.2,32,38
2010,1,5.5,20.4,54,85,15.2,39,45
2010,1,2,20,49,80,15.3,38,45
2010,0,2,18.1,52,80,15.3,48,51
2010,0,1,20,49.5,80.5,15.3,44,50
2010,0,1,20.1,49.5,80.5,15.3,41,46
2010,1,1,19.8,49,81,15.3,36,43
2010,0,2.5,19.9,51,81,15.3,33,40
