Year,Survival,Age,Tarsus,Tail,Wing,Mass
1996,1,3.5,19.7,53,81,13.6
1996,0,1,19.5,52,80,12.9
1996,0,1,19.3,49,80,14.4
1996,0,3,19.7,52,84,13.4
1996,0,2.5,19.5,54,82,13.8
1996,1,1,18.6,54,84,12.8
1996,0,1,20.1,50,81,13.9
1996,0,1,18.7,51,80,12.2
1996,0,2.5,19.1,51,82,12.9
1996,0,4.5,18.8,53,83,13.2
1996,0,1,19.5,52,82,12.3
1996,0,2,19.8,52,84,13.8
1996,0,1,19.7,50,81,12.2
1996,0,3,18.8,52,81,13.2
1996,1,3,19.5,53,81,13.3
1996,0,2.5,19.5,54,83,13.3
1996,0,1,18.6,53,80,12.7
1996,0,5,18.2,51,81,13.7
1996,1,3,19.1,51,84,13
1996,0,6.5,18.3,50,78,12.6
1996,0,3,20,52,81,14
1996,0,2.5,19.1,50,81,13.2
1996,0,3,19.4,51,81,12.4
1996,0,2.5,18.9,56,86,12.7
1996,0,4,20.1,54,86,13.3
1996,0,2.5,19.4,53,85,13.3
1996,0,2,18.8,52,80,12.3
1996,1,1,19.4,52,80,11.8
1996,0,2.5,19.3,51,83,12.4
1996,1,3.5,19.5,52,82,13.9
1996,0,2,18,51,84,11.3
1996,0,2,19,52,84,13
1996,0,1,20,52,81,13.3
1996,1,1,20.3,52,82,13.6
1996,0,2,19.4,51,82,12.5
1996,0,1,19.7,52,81,14.1
1996,0,3,18.9,52,82,12.7
1996,1,1,18.9,55,82,12.2
1996,1,1,18.8,53,81,13.6
1996,0,4,19.3,50,81,13.1
1996,1,1,19.7,53,78,13.2
1996,0,2,18.6,52,82,13.3
1996,0,4,19.7,54,84,12.6
1996,1,2,18.8,51,82,13.7
1996,0,3,19.4,53,82,12.8
1996,1,3,19.4,53,81,13.3
1996,1,1,19,53,81,13.8
1996,0,6.5,18.3,50,81,12.6
1996,1,3,20,53,85,12.9
1996,1,2,20,49,81,13
1996,1,2,19.9,51,77,13.2
1996,1,2,19.7,50,76,13.6
1996,1,1,19.8,48,81,13.9
1996,1,1,18.9,51,80,12.9
1996,0,3.5,19.3,51,82,12.5
1996,0,2,20.2,49,83,13
1996,0,2,18.1,51,80,12.8
1996,1,2.5,20,53,82,12.9
1996,0,2.5,19.5,52,82,12.9
1996,0,3,18.8,51,81,12.6
1996,0,3,19.2,53,83,13.5
1996,0,3,19.1,53,85,13.6
1996,1,1,19.2,55,84,13.2
1996,0,1,20.4,51,80,12.9
1996,0,2,18.7,54,83,12
1996,0,2.5,20.2,55,86,13.3
1996,0,1,19.4,55,83,13.1
1996,0,3,19.4,55,85,13.1
1996,1,3,19.8,51,83,12.6
1996,1,5,19.6,51,81,13.2
1996,1,3.5,18.6,51,84,13.8
1996,0,3,19.2,49,83,12
1996,1,1,18.9,52,81,12.6
1996,0,4,19,51,82,13.1
1996,0,2,18.7,51,82,12.2
1996,0,3,19,54,84,13.9
1996,1,1,19.4,52,83,12.7
1996,0,1,19.1,52,83,12.8
1996,1,1,19.9,51,82,12.8
1996,1,4,19.5,51,82,13.2
1996,1,2.5,20.2,50,79,13.8
1996,0,3,19.2,53,81,13.5
1996,1,2.5,20.3,52,83,14.5
1996,0,1,18.9,51,77,12.6
1996,0,1,19.9,52,81,12.8
1996,0,2.5,19.3,51,81,12.7
1996,0,1,19.2,50,80,12.2
1996,1,1,18.1,52,81,12.7
1996,1,1,19,50,78,12.6
1996,1,2,18.8,52,80,12.3
1996,0,2.5,18.6,53,82,12.2
1996,1,1,19.7,51,81,13.1
1996,1,3,19.5,56,86,12.7
1996,0,2.5,19.2,53,84,13.6
1996,1,1,19.1,51,80,13.2
1996,1,3,19.6,52,81,13.4
1996,0,1,19.6,50,80,12.5
1996,0,1,19.6,52,80,14.4
1996,0,2,19.5,52,84,12.1
1996,1,2,20,52,84,13
1996,1,5,18.2,52,80,13
1996,0,3,19.8,51,81,13.7
1996,1,2,19.3,53,78,12.1
1996,0,2.5,19.8,50,82,13.7
1996,0,1,19.7,52,80,13.1
1996,0,3,20.4,51,82,13.8
1996,0,2,18.4,53,82,12.1
1996,0,3,19.4,55,87,13.5
1996,0,5.5,18.9,53,82,14
1996,1,2,19,53,82,12.9
1996,1,2,19.4,53,82,14
1996,1,3.5,19.6,51,85,13.6
1996,1,2,19.4,53,85,12.5
1996,1,1,19,50,80,12.7
1996,0,2,19.2,48,81,13.1
1996,1,1,19.6,49,83,13.3
1996,0,3.5,19.5,53,80,13.4
1996,0,4,19.2,53,83,13.3
1996,0,1,18.8,51,77,13.5
1996,0,1,18.9,50,84,12.4
1996,0,5.5,19.2,51,84,13.2
1996,0,5,19.3,51,80,13.2
1996,0,2,19.6,51,82,13.4
1996,1,2,19,50,84,13.4
1996,1,2.5,19.3,55,86,13.2
1996,0,2.5,19.3,54,85,12.5
1996,0,2.5,19.4,53,84,13
1996,1,3,19.1,53,83,13.7
1996,1,2.5,19.1,52,83,12.8
1996,1,1,19.6,51,81,12.8
1996,1,1,19,53,83,13.4
1996,1,2,20.1,53,84,14.6
1996,0,1,19.4,51,80,13.7
1996,1,3,19.4,53,82,13
1996,0,2,19.6,52,83,13.2
1996,0,1,18.9,52,81,12.8
1996,0,2,19.7,54,83,12
1996,0,6,19.5,52,84,13.6
1996,1,2,20.1,53,83,14.4
1996,1,1,19.1,50,81,13
1996,1,1,19.4,55,84,13
1996,1,1,19.4,51,79,12.7
1996,0,4,19.4,52,83,14.7
1996,0,1,19.4,53,84,12.2
1996,0,2.5,19.6,56,86,12.6
1997,0,2,19.3,51,84,13
1997,0,2,19.6,55,86,13.3
1997,1,2,18.9,54,85,13.2
1997,0,1,18.9,53,83,12.3
1997,0,2.5,19.8,54,85,13.3
1997,0,2,19.2,53,86,12.7
1997,1,4,19.8,55,88,12.7
1997,0,4,20.4,54,86,13
1997,0,3,19.8,54,86,13.3
1997,0,1,19.3,54,85,13.5
1997,0,4,19.7,54,87,13.3
1997,0,2,19,53,84,12.6
1997,0,4,19.8,53,85,12.5
1997,0,1,19.8,54,84,13
1997,1,2,20.2,50,84,12.7
1997,0,1,19.2,56,86,12.5
1997,0,1,19.3,53,86,12.7
1997,1,6,18.1,53,83,12.7
1997,1,2.5,19.6,53,83,12
1997,1,3,19.9,52,86,13
1997,0,2,19.3,54,86,13
1997,1,2,19.2,54,87,13.7
1997,1,1,19.5,54,84,12.9
1997,1,3,20.1,54,86,13.2
1997,1,3,20.2,54,86,13.5
1997,0,2,19.4,54,87,12.2
1997,1,2,19.7,54,84,13.2
1997,1,2,19.7,54,84,13.2
1997,1,1,19.9,53,84,13.7
1997,0,1,19.5,52,83,12.7
1997,1,2,19.2,54,87,13.7
1997,0,2.5,18.9,55,84,13.4
1997,0,2.5,19.6,53,85,13.6
1997,0,2.5,18.9,52,84,13
1997,1,2,19.7,52,83,14.1
1997,0,4,20.1,54,86,12.3
1997,1,2.5,20,54,87,13.4
1997,0,1,19.5,51,80,12.6
1997,0,2.5,20.4,56,89,12.8
1997,0,2.5,20.4,56,89,12.8
1997,1,1,19.6,54,86,12.8
1997,1,1,19.5,52,83,12.6
1997,1,3.5,20.2,55,87,12.7
1997,1,3,19.3,53,84,13.1
1997,1,3,19.2,54,84,12.9
1997,0,4,20,54,85,12.5
1997,0,2,20.1,50,82,13.3
1997,0,2,20.2,53,84,13.2
1997,0,2,20,53,84,13
1997,0,2,20,54,87,12.4
1997,0,2,19.3,51,83,12.7
1997,1,1,19.7,53,80,14
1997,1,1,20.5,51,81,12.6
1997,0,1,20.4,53,85,13
1997,0,2,19.2,53,87,13
1997,1,3.5,19.9,52,85,14
1997,0,1,19.7,54,86,13.1
1997,1,2,19.5,55,87,13.5
1997,1,1,19.9,54,85,13.1
1997,1,3,19.8,54,84,14.3
1997,0,4.5,19,55,88,12.3
1997,1,1,19.3,53,85,12.5
1997,0,6,19.4,52,83,13.4
1997,1,4,18.6,53,87,13.6
1997,1,4,20.1,52,85,13.4
1997,1,3,19,54,85,12.6
1997,0,2,19,56,86,13.2
1997,0,1,19.9,55,85,12.7
1997,1,1,19.7,52,85,13
1997,0,2,19.3,51,82,13.2
1997,1,1,20.8,51,80,14
1997,0,2.5,19.6,51,82,12.7
1997,1,1,19.9,52,81,12.6
1997,0,2,18.3,52,82,12
1997,0,2,19.5,54,88,13
1997,1,2,20.5,53,83,13.3
1997,1,3,19.5,54,86,13.1
1997,1,1,19.5,54,87,12.7
1997,0,2,20.1,53,85,13.5
1997,0,1,19,55,84,12.5
1997,1,2.5,19.5,54,85,13.1
1997,0,3.5,19.2,55,90,13.8
1997,1,2.5,19.3,51,84,13.2
1997,0,4,19.5,54,86,13.3
1997,1,2,19.7,53,86,12.4
1997,1,1,19.9,54,86,13.8
1997,1,2,20,53,87,12.3
1997,0,2.5,19.7,54,87,13
1997,0,2,18.2,52,86,12.8
1997,0,1,18.3,54,83,12.3
1997,0,3.5,19.1,54,85,12.8
1997,1,2.5,19.2,56,88,13.3
1997,1,1,19.2,56,84,13
1997,0,2.5,19.4,56,88,13.7
1997,0,1,19.5,53,83,13.2
1997,0,2,19.9,50,82,13.7
1997,0,5,19,51,81,12.7
1997,1,2,19.2,52,82,12.7
1998,1,2.5,19.8,58,90,12.7
1998,1,3,19,54,87,12.6
1998,0,2.5,19.9,54,89,13.1
1998,0,1,19.6,54,86,12.8
1998,1,1,19.3,53,85,12.4
1998,0,1,19.5,53,84,12.4
1998,0,1,19.7,55,86,12.1
1998,0,4,18.6,54,85,12.1
1998,0,1,20.3,53,81,12.5
1998,1,1,18.7,52,80,11.8
1998,0,2,18.6,50.5,81,11.4
1998,0,2.5,19,53,82,12.6
1998,1,7,18.3,52,84,13
1998,0,1,19,53,83,11.6
1998,0,2.5,19.4,54,84,12.4
1998,0,2.5,19.5,51,85,12.7
1998,0,1,19.1,53,85,12.3
1998,0,4,20,53,86,13
1998,0,3.5,19.7,52,83,12.1
1998,0,2,19.5,55,89,12.6
1998,0,2.5,19.6,54,87,13.3
1998,0,5,19.9,55,90,12.8
1998,1,2.5,19.1,54,88,12.9
1998,0,1,19.1,54,85,13.2
1998,1,2.5,19.5,55,88,13.8
1998,1,3,19.1,56,89,14
1998,1,1,19.3,53,83,11.8
1998,0,3,19.8,49,82,14.2
1998,0,4,19.8,53,86,13.3
1998,1,1,19.7,54,84,12.3
1998,1,3,19.3,54,87,13.2
1998,0,1,19.8,53,86,13.3
1998,0,1,20.1,51,84,13.6
1998,1,3,19.7,54,86,13
1998,0,2.5,19.3,52,83,12.5
1998,1,1,18.9,52,83,12.3
1998,1,3,20.5,54,83,14.5
1998,0,1,19.4,53,82,12.5
1998,0,1,19.9,53,85,12.6
1998,0,2,19.7,55,87,12.4
1998,1,1,17.9,52,84,11.9
1998,0,1,18.9,55,85,13.2
1998,0,1,19.3,56,86,12.9
1998,1,1,19.8,51,85,12.6
1998,0,1,19.3,54,85,12.7
1998,0,1,19.7,54,86,12.4
1998,0,3.5,19.9,54,87,13.7
1998,1,2,19.4,53,86,12.3
1998,1,2.5,19.6,53,87,13.2
1998,0,1,18.6,55,86,13.7
1998,0,1,17.6,53,84,11.5
1998,1,2.5,19.7,55,86,13.5
1998,0,3,19,53,86,12.7
1998,0,2.5,19.4,54,83,13.6
1998,1,3.5,19.2,53,81,12.1
1998,0,2,19.9,53,85,12.2
1998,0,2,19,50,81,12.3
1998,0,1,19.3,53,81,12
1998,1,1,19.1,52,81,12.8
1998,0,1,19,50.5,79,12.9
1998,1,1,19.3,53,80.5,13.2
1998,0,4,19.3,53,85,12.7
1998,0,2,19.6,54,87,12.1
1998,0,2.5,18.7,51,84,11.8
1998,0,2,20.3,53,85,12.8
1998,1,3,19.7,53,84,11.7
1998,0,2,20.2,52,84,13.3
1998,1,2.5,19.3,54,87,13
1998,1,1,19.8,51,83,11.7
1998,1,3,19.6,55,84,13.6
1998,1,3,19.8,54,84,13.6
1998,0,5,19.7,55,86,13.8
1998,1,2.5,19.4,53,87,13.2
1998,0,4,20,54,86,13.9
1998,0,1,20,54,86,12.1
1998,0,4,18.9,54,86,13.6
1998,0,3,19.8,52,85,13.3
1998,1,3,19.5,55,88,12.9
1998,1,1,19.4,57,87,13.7
1998,0,5,20.2,51,86,13.3
1998,1,5,19.4,52,87,13.2
1998,1,2,19.7,52,86,12.6
1998,0,1,19.4,56,85,13
1998,1,2.5,19.4,54,82,13.7
1998,1,2.5,18.2,54,84,12.5
1998,0,2.5,20,53,87,13.1
1998,0,1,20.2,52,83,12.7
1998,0,2.5,19.6,54,85,13.5
1998,0,1,19.5,52,83,13
1998,0,2.5,19,51,84,13.6
1998,0,5,19,55,84,13.3
1998,1,1.5,19.2,56,83,12.7
1998,1,2.5,18.9,51,85,14.3
1998,0,2.5,19.9,54,87,14.5
1998,0,2,19.7,54,86,13
1998,0,1,18.3,55,83,14
1998,0,2.5,19.5,52,86,13.3
1998,0,1,18.5,53,82,13.9
1998,0,2,19.6,52,83,12.2
1998,1,2,20.5,54,85,13.7
1998,0,2,21,53,85,14.2
1998,1,3,20,56,88,13.7
1998,1,4,20.1,55,83,14
1998,0,2,19.5,52,80,13
1998,1,1,19.3,51,81,13.4
1998,1,2,19.1,51.5,82,11.5
1998,0,2,20,53,83,12.1
1998,1,1,20,50,80,12.8
1998,1,1,19.6,52,81,11.9
1998,1,1,19.3,53,80,13.6
1998,1,1,19.4,50,79,11.5
1998,0,2,19.3,51.5,83,13.1
1998,1,1,19.1,50,80,12.3
1998,0,2,19.5,56,84,12.4
1998,1,1,19.4,55,83,12.6
1998,0,1,19.4,52,81,12.8
1998,1,1,19.8,50,79,13.2
1998,1,1,19.6,52,80,11.9
1998,0,1,18.8,50.5,78,12.2
1998,0,1,19.7,52,78,12.6
1998,1,1,19.5,53,83,12.8
1998,0,1,19.7,53,80.5,12.4
1998,1,1,19.2,51,82,12.8
1998,0,1,18.3,53,81,11.3
1998,0,3.5,19.3,53,83,12.3
1998,1,1,19.5,51,80,12.6
1998,0,2.5,19.5,51,81,12.6
1998,0,3,19.5,54.5,87,13.1
1998,0,1,18.6,51,78,11.5
1998,0,1,19.8,55.5,83,13.7
1998,0,2.5,19.6,51,81,12.3
1998,1,2,20.7,53.5,83.5,13.3
1998,0,1,18.8,54.5,82.5,12.7
1998,0,1,19.4,50.5,78,11.9
1998,1,1,19.3,54,85,12.5
1998,0,1,18.6,51,83,12.1
1998,0,2.5,20,48,86,13.2
1998,1,3.5,19.2,51,85,13.8
1998,0,1,19.9,55,87,13.5
1998,1,3,20.3,52,85,12.9
1998,0,1,20.1,55,85,13.6
1998,0,1,19.4,55,88,13.6
1998,1,3,19.6,55,88,12.6
1998,0,2,19.4,56,88,13.1
1998,0,3,19.3,51,89,13.3
1998,0,2.5,19.6,56,87,13
1998,1,1,19.3,51,83,12
1998,1,2,19.6,53,85,12
1998,1,1,18.9,52,83,13.1
1998,0,3.5,19.1,56,89,12.7
1998,0,1,19.3,55,85,13.2
1998,1,2.5,19.8,55,88,13.5
1998,0,1,19.9,55,86,12.4
1998,0,1,19.1,51,80,12.1
1998,1,2,19.1,56,89,13.1
1998,0,2.5,19,51,83,12.4
1998,0,2.5,19.3,53,88,13.3
1998,1,2.5,20.5,55,88,14.3
1998,1,2.5,20.3,53,85,13.3
1998,0,2.5,18.7,54,85,13.8
1998,0,2.5,18,55,84,12.3
1998,0,2.5,18.9,53,86,13.3
1998,1,1,20,54,83,12.5
1998,0,1,19.1,54,79,11.2
1998,0,1,18.4,53,84,12.5
1998,0,2.5,19.1,56,86,12.8
1998,1,1,18.5,55,82,13.1
1998,1,1,20.1,52,85,12.5
1998,1,2.5,19.4,48,85,13.8
1998,1,1,19.6,53,81,13.3
1998,0,2.5,19.6,53,83,14.2
1999,0,1,18.6,53,86,12.1
1999,0,4,18.8,53,86,13.2
1999,0,2.5,19,53,86,13.2
1999,0,3,19.4,53,85,12.3
1999,0,2.5,19.4,51,85,13.6
1999,0,3.5,19,54,86,11.9
1999,0,1,18.8,52,82,12.7
1999,0,1,19.7,52,83,12.1
1999,0,2,19.3,52,87,13
1999,0,1,18.5,52,82,12.6
1999,0,1,19.2,52,82,12.1
1999,0,2,18.8,53,83,11.8
1999,0,1,19.7,51,81,12.8
1999,0,2.5,18.7,55,82,12.6
1999,0,2,19,53,87,12.5
1999,0,2.5,18.6,52,84,12.1
1999,0,1,19.5,53,84,13.6
1999,0,3,19.7,53,88,13
1999,0,1,19.3,51,84,12.8
1999,0,1,19.7,51,81,13.9
1999,0,4,19,54,86,12.2
1999,0,1,19.3,52,86,12.8
1999,0,2,18.6,52,85,12.2
1999,0,1,18.5,52,84,12.3
1999,0,1,19.5,54,84,12.3
1999,0,1,19.5,52,83,12.3
1999,0,2,19.3,53,85,13
1999,0,4,19.2,53,87,13
1999,0,2,19,54,88,12
1999,0,1,18.5,51,85,12.6
1999,0,4,19.2,53,88,13.3
1999,0,2,19.5,54,86,11.8
1999,0,2,18.7,52,85,12.2
1999,0,2,19.4,52,84,13.1
1999,0,1,19.7,54,86,12.7
1999,0,1,18.9,52,84,12.2
1999,0,2.5,18.9,53,88,12.7
1999,0,1,18.9,52,84,14.2
1999,0,1,19,55,85,12.7
1999,0,2.5,19,52,85,11.7
1999,0,1,18.8,53,83,11.5
1999,0,1,18.9,52,84,11.9
1999,0,2.5,19.6,54,88,13.4
1999,0,2.5,19.1,53,85,12.3
1999,0,2.5,19,52,85,13.6
1999,0,1,18.7,53,83,14.8
1999,0,5.5,20,53,87,13.1
1999,0,3,19.4,53,88,13.2
1999,0,1,18.5,55,87,12.4
1999,0,2.5,19.9,51,85,13.6
1999,0,3.5,18.9,54,85,13.6
1999,0,1,18.8,54,83,13.5
1999,0,4,19.1,54,87,13.3
1999,0,1,18.8,52,83,12.4
1999,0,2.5,18.6,52,84,12.5
1999,0,1,19.4,51,79,13.2
1999,0,2.5,19.6,54,82,11.7
1999,0,2.5,20.3,54,84,12.4
1999,0,2,19.2,54,83,11.9
1999,0,1,19.1,54,81,13.4
1999,0,1,20.2,52,81,12.9
1999,0,3,19.8,50,80,13.2
1999,0,3.5,19.3,51,81,14.5
1999,0,3.5,19.3,51,81,13.6
1999,0,2.5,19.6,53,82,12.7
1999,0,1,20.2,54,82,14.3
1999,0,3,19.2,52,83,12.7
1999,0,3,20.1,54,82,13.6
1999,0,2.5,19.6,53,83,13.7
1999,0,3,20.4,52,81,12.5
1999,0,1,19.1,52,81,13.6
1999,0,2.5,18.6,53,83,12.9
1999,0,1,18.9,51,80,11.6
1999,0,2,19.4,55,85,13.1
1999,0,2,19.7,54,83,12.8
1999,0,2,19.2,53,82,13.1
1999,0,2,19.6,50,82,14.4
1999,0,1,19.3,52,80,12.7
1999,0,1,19.4,51,79,13.2
1999,0,2.5,19.2,51,81,13.4
1999,0,1,18.2,50,79,12.6
1999,0,3,20.6,52,83,14.7
1999,0,1,17.7,52,82,11.2
1999,0,1.5,18.5,50,82,13
1999,0,4,19.6,53,84,14.3
1999,0,2,19,51,81,13.3
1999,0,2,19,52,83,13.1
1999,0,3,18.8,50,86,14
1999,0,1.5,19.3,50,84,14
1999,0,2,19.5,52,82,12.7
1999,0,6,19.2,52,86,13
1999,0,2,19.8,52,86,12.2
1999,0,4,19.4,55,87,13.1
1999,0,1,19.2,51,82,12.5
1999,0,2,19.9,52,86,12.9
1999,0,3,19.7,53,87,13.6
1999,0,1.5,19.2,51,83,13.3
1999,0,2.5,18.3,49,86,13.4
1999,0,1,20,50,85,14.4
1999,0,1.5,18.9,51,84,13
1999,0,3.5,19.7,47,82,14
1999,0,1.5,18.7,50,83,12.3
1999,0,1.5,19.4,49,85,12.5
1999,0,2.5,18.9,51,82,13.4
1999,0,1,18.9,49,81,13.7
1999,0,1.5,19.3,51,80,13.3
1999,0,1.5,18.7,49,82,12.6
1999,0,1.5,19.8,53,86,14.4
1999,0,1.5,19.7,48,82,13.4
1999,0,1.5,19.4,50,83,13.8
1999,0,4,19.2,52,85,13.5
1999,0,3.5,18.8,50,86,13.6
1999,0,1.5,18.6,49,82,13
1999,0,3.5,19.5,49,85,13.5
1999,0,1.5,19.6,52,82,13.1
1999,0,1.5,19.9,50,84,14.1
1999,0,2,19.5,52,84,12.4
1999,0,1.5,20.3,52,85,13.4
1999,0,6,19.3,51,80,14
1999,0,1.5,19.5,50,83,13.7
1999,0,2.5,19.7,49,85,13.3
1999,0,3,20.4,53,84,13.7
1999,0,5,20.4,54,83,14.8
1999,0,2,19.4,49,80,12.3
1999,0,2,19.5,50,82,12.7
1999,0,2.5,18.5,53,83,13.4
1999,0,4,19.9,57,88,13.2
1999,0,2,19.3,53,82,13.8
1999,0,2,19.8,53,83,12
1999,0,2,19.1,51,81,12.3
1999,0,2,19.2,54,83,13.8
1999,0,2,19.8,50,82,13.2
1999,0,2.5,19.8,50,82,13.4
1999,0,3,18.9,52,82,12.3
1999,0,1,19.6,51,80,12
1999,0,2,19.1,53,82,12.7
1999,0,3,19.5,53,84,13.4
1999,0,2,19.2,54,83,12.9
1999,0,2,19.5,56,83,12.4
1999,0,1,18.9,52,79,12.2
1999,0,2,19.7,53,82,13.6
1999,0,2.5,19.9,52,84,12.9
1999,0,1,18.7,53,81,12.4
1999,0,2,19.2,53,83,13.1
1999,0,1,19.3,53,80,13.2
1999,0,2,19.9,51,80,12.6
1999,0,1,19.7,51,81,13.6
1999,0,2,19.4,51,81,12.4
1999,0,1,18.7,53,81,13.3
1999,0,2.5,18.8,53,81,12.7
1999,0,2.5,20.5,51,82,13.2
1999,0,2,19.3,54,86,13.9
1999,0,1,18.9,52,83,13
1999,0,2.5,20,52,85,12.8
1999,0,4.5,19,52,84,13.2
1999,0,2,19.3,55,87,12.8
1999,0,4.5,19,52,85,13.5
1999,0,5,19.3,54,87,13.3
1999,0,1,18.5,53,85,13
1999,0,3.5,19.6,55,88,12.9
1999,0,3,19.5,53,85,12.6
1999,0,3,19.7,54,88,14
1999,0,4,18.6,53,87,12.8
1999,0,1,18.4,52,82,12.3
1999,0,1,19.3,50,83,12.5
1999,0,1,18,52,85,12.4
1999,0,2,18.8,51,83,12.5
1999,0,2.5,19.2,55,87,12.4
1999,0,2,19.2,53,85,12.4
1999,0,1,19.7,52,84,13.1
1999,0,2.5,19.1,53,84,12.3
1999,0,3.5,19.9,50,84,14
1999,0,1.5,19.2,48,84,12.8
1999,0,1.5,19.7,51,85,13.3
1999,0,1.5,20.1,50,87,13.7
1999,0,2.5,19.4,52,86,12.4
1999,0,1.5,19.5,52,83,12.5
1999,0,2.5,18.5,51,85,12.4
1999,0,1.5,19.9,51,85,12.6
1999,0,1.5,20,51,86,13.8
1999,0,2,19.5,52,83,13.3
1999,0,2,18.4,51,83,13.6
1999,0,1.5,18.7,49,78,11.8
1999,0,3.5,20.3,50,87,14.6
1999,0,2,18.9,48,84,13.7
1999,0,2,19.1,53,89,13.3
1999,0,1.5,20.1,48,82,13
1999,0,1,19.2,50,82,12.5
1999,0,2,20.2,53,87,13.1
1999,0,2,19.3,53,84,12.7
1999,0,2.5,20.8,51,85,14.3
1999,0,1.5,19,51,87,12.4
1999,0,1.5,19.7,50,85,13.5
1999,0,1.5,19.4,49,82,13.2
1999,0,6.5,19.6,49,85,13.6
1999,0,2,19.1,51,87,12.8
1999,0,3.5,19.3,50,84,12.7
1999,0,1.5,19,52,85,12.7
1999,0,3.5,19.6,50,84,12.8
1999,0,1.5,19.1,49,81,13.2
1999,0,1.5,18.2,50,85,12.7
1999,0,1.5,19.1,50,84,12.5
1999,0,1.5,18.9,50,82,13.3
1999,0,1.5,19.7,51,86,12.5
1999,0,1.5,19.8,51,85,14
1999,0,1.5,19.7,51,83,12.8
1999,0,2,18.5,49,85,12.8
1999,0,1,19.6,54,85,14.2
1999,0,1.5,19.4,50,84,13.3
1999,0,2,19.5,50,85,12.8
1999,0,3.5,18.6,54,88,13.7
1999,0,3.5,19.8,50,86,13.6
1999,0,2,19.6,51,86,13.8
1999,0,1.5,19.4,50,85,13.3
1999,0,1.5,20,50,85,13.8
1999,0,2,19.2,51,82,13.1
1999,0,1.5,19.6,50,84,13.3
1999,0,2,19.2,52,84,13
1999,0,1.5,18.8,50,84,12.6
1999,0,3.5,19.7,52,86,13.4
1999,0,2,18.4,53,81,12.8
1999,0,2,20,51,82,13.1
1999,0,2,19.6,54,84,15.5
1999,0,7,19.3,52,82,13.9
1999,0,1,18.6,51,79,11.7
1999,0,2,19.6,53,83,13.7
1999,0,2,19.4,51,83,13.3
1999,0,1,19.4,51,82,12.7
1999,0,1,19.4,55,82,13
1999,0,4,19.3,52,83,13.8
1999,0,1,19.2,52,81,12.2
1999,0,6,19.5,55,82,13.4
1999,0,2.5,18.7,51,81,13.2
1999,0,2,19.7,54,83,12.4
1999,0,2.5,19.4,54,81,13
1999,0,3,18.9,52,83,12.9
1999,0,1,18.9,50,80,11.2
1999,0,1,19.5,54,79,13.3
1999,0,3,19.7,54,82,14.1
1999,0,2,19.8,54,85,13.8
1999,0,4,19.1,51,82,13.2
1999,0,1,19.9,56,82,13.3
1999,0,2.5,19.4,50,83,12.6
1999,0,2,19.7,52,83,12.9
1999,0,2,19.1,51,80,11.8
1999,0,1,19.7,53,83,13.8
1999,0,4.5,18.3,54,83,12.4
1999,0,2,18.5,53,82,12.7
1999,0,1,18.4,53,81,13.5
1999,0,3,19.7,55,84,13.3
1999,0,2,18.7,50,80,12.8
1999,0,1,18.1,51,79,12.8
1999,0,1,19.6,53,81,14.2
1999,0,2,19.7,54,83,14.2
1999,0,2.5,19.4,52,83,13.3
1999,0,2,19.9,53,82,11.9
1999,0,2,19.5,53,82,12.8
1999,0,2,19.6,52,81,13.3
2000,1,2.5,18.7,52,81.5,11.2
2000,0,1,18.7,48,79,11.5
2000,1,1,19.7,48,79,11.5
2000,0,2,17.9,51.5,81.5,11.5
2000,1,2.5,19,52,82,11.5
2000,0,1.5,19,52,84,11.7
2000,0,3.5,19.4,51,81.5,11.9
2000,1,3,19,52.5,83,11.9
2000,1,1,19.3,51,80,12
2000,1,2,18.5,52,81,12
2000,0,1,19.5,52,81,12
2000,0,6,19.3,53,81,12
2000,0,3,19,51,82,12
2000,1,3,19.3,51,82,12
2000,1,2.5,20.7,51,82,12
2000,1,2,18.2,52,82,12
2000,0,1,19.2,53,82,12
2000,0,3,19.8,53,82,12
2000,1,2,19.4,55,82,12
2000,1,3,19,51.5,82.5,12
2000,0,2,18,50,80,12.1
2000,1,3,18.6,52,81,12.1
2000,0,2.5,19.4,55,81,12.1
2000,1,2.5,19.9,50,82,12.1
2000,0,3,18.5,51,82,12.1
2000,0,1,19,50,78,12.2
2000,0,2.5,19.2,53,80,12.2
2000,0,2.5,20,50,80.5,12.2
2000,0,4,18.4,52,80.5,12.2
2000,1,2,18.8,52,83.5,12.2
2000,1,3,18.8,50.5,79,12.3
2000,0,1,19.4,50,80,12.3
2000,0,1.5,18.9,50.5,80,12.3
2000,1,3,18.6,52,81,12.3
2000,0,2.5,18.7,53,82,12.3
2000,1,2,19,52,80,12.4
2000,1,2,19.8,51,81,12.4
2000,0,2,18.4,52,81,12.4
2000,0,3,19.2,51,82,12.4
2000,0,1,19.7,50,79,12.5
2000,0,1,18.8,50.5,79,12.5
2000,0,5.5,18.9,52,79,12.5
2000,1,1,19.7,55,79,12.5
2000,0,2.5,19.4,50,81,12.5
2000,1,2,18.9,53,81,12.5
2000,0,1,19.2,53,81,12.5
2000,0,1,19.5,55,81,12.5
2000,1,3,19.5,51,82,12.5
2000,1,2,18.9,52,82,12.5
2000,0,1,18.9,53,82,12.5
2000,1,2,19.4,50,82.5,12.5
2000,1,3.5,19.2,53,82.5,12.5
2000,0,2,19.4,52,83,12.5
2000,1,3,19.6,54,83,12.5
2000,0,3,18.9,51,84,12.5
