ringnr;year;age;sex;birth_year;group;stay;recruits;survival;tars;wing;bill_d;bill_l;mass;cond;selected;selection_status;selection_status_cat2;selected_mother;selected_father
8866751;2002;1;m;2001;Control;1;1;0;20.1;82;8.4;14.6;31.9;-0.008003;0;0;unselected;0;0
8866754;2002;1;m;2001;Control;1;1;1;20.4;82;8.2;14.4;32.4;-0.002989;0;0;unselected;0;0
8866754;2003;2;m;2001;Control;1;2;1;20.4;82;8.2;14.4;32.4;-0.002989;0;0;unselected;0;0
8866754;2005;2;m;2001;Control;1;0;1;20.4;82;8.2;14.4;32.4;-0.002989;0;0;unselected;0;0
8866754;2007;2;m;2001;Control;1;0;0;20.4;82;8.2;14.4;32.4;-0.002989;0;0;unselected;0;0
8866786;2003;1;m;2002;Control;1;2;1;20.1;80;8.1;14.1;30.7;-0.046347;0;0;unselected;0;0
8866786;2004;2;m;2002;Control;1;0;0;20.1;80;8.1;14.1;30.7;-0.046347;0;0;unselected;0;0
8866790;2002;1;m;2001;Control;1;1;0;19.7;82;7.9;13.3;31.2;-0.015893;0;0;unselected;0;0
8866791;2002;1;m;2001;Control;1;0;0;19.4;80;8.2;13.6;33.3;0.060162;0;0;unselected;0;0
8887226;2003;1;m;2002;Control;1;1;1;19.9;80;8.1;14.2;33.1;0.036037;0;0;unselected;0;0
8887226;2004;2;m;2002;Control;1;0;0;19.9;80;8.1;14.2;33.1;0.036037;0;0;unselected;0;0
8887232;2003;1;m;2002;Control;1;0;0;20;82;8.2;13.9;34;0.059299;0;0;unselected;0;0
8887233;2003;1;m;2002;Control;1;2;1;20.1;83;8;13.8;32.9;0.022863;0;0;unselected;0;0
8887233;2004;2;m;2002;Control;1;1;0;20.1;83;8;13.8;32.9;0.022863;0;0;unselected;0;0
8887249;2003;1;m;2002;Control;1;1;0;18.7;78;8.5;14.1;30.5;-0.001527;0;0;unselected;0;0
8887278;2003;1;m;2002;Control;1;1;0;19;80;7.8;13.5;33;0.065932;0;0;unselected;0;0
8887279;2003;1;m;2002;Control;1;2;1;18.9;80;8;13.9;32.5;0.054419;0;0;unselected;0;0
8887279;2004;2;m;2002;Control;1;3;0;18.9;80;8;13.9;32.5;0.054419;0;0;unselected;0;0
8887342;2003;1;m;2002;Control;1;0;1;19.1;80;8;13.8;27.6;-0.116493;0;0;unselected;0;0
8887342;2004;2;m;2002;Control;1;3;1;19.1;80;8;13.8;27.6;-0.116493;0;0;unselected;0;0
8887342;2005;2;m;2002;Control;1;0;0;19.1;80;8;13.8;27.6;-0.116493;0;0;unselected;0;0
8887344;2003;1;m;2002;Control;1;0;1;19.7;82;8.3;14.1;33;0.040197;0;0;unselected;0;0
8887344;2004;2;m;2002;Control;1;4;0;19.7;82;8.3;14.1;33;0.040197;0;0;unselected;0;0
8887345;2003;1;m;2002;Control;1;1;0;20;78;8.2;14;30.6;-0.046062;0;0;unselected;0;0
8887346;2003;1;m;2002;Control;1;1;0;19.1;82;8.4;13.8;32.5;0.046931;0;0;unselected;0;0
8887353;2003;1;m;2002;Control;1;0;1;18.9;83;8.5;13.1;34.3;0.108324;0;0;unselected;0;0
8887353;2004;2;m;2002;Control;1;0;0;18.9;83;8.5;13.1;34.3;0.108324;0;0;unselected;0;0
8887448;2005;2;m;2002;Control;1;0;0;20.7;83;8.3;15;34.1;0.037765;0;0;unselected;0;0
8887449;2003;1;m;2002;Control;1;0;1;20.4;81;8.4;14.8;30.8;-0.053633;0;0;unselected;0;0
8887449;2004;2;m;2002;Control;1;0;1;20.4;81;8.4;14.8;30.8;-0.053633;0;0;unselected;0;0
8887449;2005;2;m;2002;Control;1;0;0;20.4;81;8.4;14.8;30.8;-0.053633;0;0;unselected;0;0
8887488;2003;1;m;2002;Control;1;0;1;19.5;83;8.4;14.5;32.9;0.04442;0;0;unselected;0;0
8934058;2004;1;m;2003;Control;1;1;1;19.9;74;7.8;14.1;28;-0.131292;0;0;unselected;0;0
8934058;2007;2;m;2003;Control;1;2;0;19.9;74;7.8;14.1;28;-0.131292;0;0;unselected;0;0
8934059;2004;1;m;2003;Control;1;0;0;19.7;79;9;14.8;26.2;-0.190551;0;0;unselected;0;0
8934069;2005;2;m;2003;Control;1;0;1;19.6;78;8.2;14.4;33.4;0.055865;0;0;unselected;0;0
8934069;2007;2;m;2003;Control;1;0;0;19.6;78;8.2;14.4;33.4;0.055865;0;0;unselected;0;0
8934072;2004;1;m;2003;Control;1;1;1;18.6;82;8.3;14.1;33.4;0.093116;0;0;unselected;0;0
8934072;2006;2;m;2003;Control;1;0;1;18.6;82;8.3;14.1;33.4;0.093116;0;0;unselected;0;0
8934072;2009;2;m;2003;Control;1;0;0;18.6;82;8.3;14.1;33.4;0.093116;0;0;unselected;0;0
8934090;2004;1;m;2003;Control;1;0;0;20.3;78;8.1;13.9;33.7;0.039845;0;0;unselected;0;0
8934329;2005;2;m;2003;Control;1;1;1;20.3;80;8.3;14.4;34.6;0.066201;0;0;unselected;0;0
8934329;2006;2;m;2003;Control;1;0;0;20.3;80;8.3;14.4;34.6;0.066201;0;0;unselected;0;0
8934368;2004;1;m;2003;Control;1;2;1;18.9;81;7.6;14.2;31.6;0.026336;0;0;unselected;0;0
8934368;2005;2;m;2003;Control;1;1;1;18.9;81;7.6;14.2;31.6;0.026336;0;0;unselected;0;0
8934368;2006;2;m;2003;Control;1;1;0;18.9;81;7.6;14.2;31.6;0.026336;0;0;unselected;0;0
8934369;2004;1;m;2003;Control;1;0;1;20;82;7.7;13.8;31.5;-0.017074;0;0;unselected;0;0
8934375;2003;1;m;2002;Control;1;0;0;19.1;81;8.6;14.7;29.5;-0.049919;0;0;unselected;0;0
8934547;2004;1;m;2003;Control;1;1;1;19.9;78;8.2;13.9;30.8;-0.035981;0;0;unselected;0;0
8934547;2006;2;m;2003;Control;1;1;1;19.9;78;8.2;13.9;30.8;-0.035981;0;0;unselected;0;0
8934547;2007;2;m;2003;Control;1;0;0;19.9;78;8.2;13.9;30.8;-0.035981;0;0;unselected;0;0
8939076;2005;1;m;2004;Control;1;0;0;19.8;80;8;14.5;32.4;0.018246;0;0;unselected;0;0
8939085;2006;2;m;2004;Control;1;4;1;20.5;78;8.4;13.8;32;-0.01889;0;0;unselected;0;0
8939101;2006;2;m;2004;Control;1;0;0;20.2;79;8.3;14.6;33.6;0.040386;0;0;unselected;0;0
8939195;2005;1;m;2004;Control;1;2;0;19.6;81;7.8;14.6;31.3;-0.009073;0;0;unselected;0;0
8939196;2004;1;m;2003;Control;1;0;1;20;81;8.3;13.9;30.9;-0.036305;0;0;unselected;0;0
8939196;2007;2;m;2003;Control;1;1;1;20;81;8.3;13.9;30.9;-0.036305;0;0;unselected;0;0
8939196;2008;2;m;2003;Control;1;0;1;20;81;8.3;13.9;30.9;-0.036305;0;0;unselected;0;0
8939196;2009;2;m;2003;Control;1;0;1;20;81;8.3;13.9;30.9;-0.036305;0;0;unselected;0;0
8939199;2005;1;m;2004;Control;1;1;1;19.2;82;8.1;14;32;0.027712;0;0;unselected;0;0
8939199;2006;2;m;2004;Control;1;2;1;19.2;82;8.1;14;32;0.027712;0;0;unselected;0;0
8939199;2007;2;m;2004;Control;1;1;1;19.2;82;8.1;14;32;0.027712;0;0;unselected;0;0
8939199;2008;2;m;2004;Control;1;2;1;19.2;82;8.1;14;32;0.027712;0;0;unselected;0;0
8939199;2009;2;m;2004;Control;1;3;0;19.2;82;8.1;14;32;0.027712;0;0;unselected;0;0
8939353;2005;1;m;2004;Control;1;0;0;20;78;8.3;13.8;30;-0.065864;0;0;unselected;0;0
8939391;2005;1;m;2004;Control;1;0;1;19.2;83;8.2;14.1;32.8;0.052405;0;0;unselected;0;0
8939391;2007;2;m;2004;Control;1;1;1;19.2;83;8.2;14.1;32.8;0.052405;0;0;unselected;0;0
8939391;2008;2;m;2004;Control;1;2;0;19.2;83;8.2;14.1;32.8;0.052405;0;0;unselected;0;0
8939534;2005;1;m;2004;Control;1;4;1;20.3;79;8.4;14.4;34;0.048708;0;0;unselected;0;0
8939534;2006;2;m;2004;Control;1;1;1;20.3;79;8.4;14.4;34;0.048708;0;0;unselected;0;0
8939535;2006;2;m;2004;Control;1;0;1;20;77;8.1;13.7;33.5;0.044484;0;0;unselected;0;0
8939535;2007;2;m;2004;Control;1;2;0;20;77;8.1;13.7;33.5;0.044484;0;0;unselected;0;0
8939538;2005;1;m;2004;Control;1;0;1;19.7;82;8;14.8;31.8;0.003155;0;0;unselected;0;0
8939538;2007;2;m;2004;Control;1;1;0;19.7;82;8;14.8;31.8;0.003155;0;0;unselected;0;0
8939607;2004;1;m;2003;Control;1;3;1;20.4;78;8.1;14.3;32.8;0.009281;0;0;unselected;0;0
8939607;2007;2;m;2003;Control;1;1;0;20.4;78;8.1;14.3;32.8;0.009281;0;0;unselected;0;0
8939608;2005;1;m;2004;Control;1;2;1;18.3;81;8.1;14.3;32.1;0.064983;0;0;unselected;0;0
8939608;2006;2;m;2004;Control;1;3;1;18.3;81;8.1;14.3;32.1;0.064983;0;0;unselected;0;0
8939608;2007;2;m;2004;Control;1;0;0;18.3;81;8.1;14.3;32.1;0.064983;0;0;unselected;0;0
8939619;2004;1;m;2003;Control;1;1;0;19.9;78;8.2;13.9;29.1;-0.092758;0;0;unselected;0;0
8939629;2004;1;m;2003;Control;1;1;0;18.9;81;8.2;13.8;36.5;0.170491;0;0;unselected;0;0
8939630;2005;1;m;2004;Control;1;0;0;19.7;82;8;13.9;33.3;0.049247;0;0;unselected;0;0
8939733;2006;2;m;2004;Control;1;2;1;20.1;82;8.6;14.3;31.4;-0.023802;0;0;unselected;0;0
8939733;2007;2;m;2004;Control;1;0;1;20.1;82;8.6;14.3;31.4;-0.023802;0;0;unselected;0;0
8939733;2008;2;m;2004;Control;1;0;0;20.1;82;8.6;14.3;31.4;-0.023802;0;0;unselected;0;0
8939745;2005;1;m;2004;Control;1;0;0;18.1;81;7.9;13;29.7;-0.004909;0;0;unselected;0;0
8939746;2005;1;m;2004;Control;1;0;0;20.7;82;8.6;14.4;33.5;0.020013;0;0;unselected;0;0
8939747;2005;1;m;2004;Control;1;2;1;19.7;80;8.3;14.2;32.7;0.031064;0;0;unselected;0;0
8939747;2006;2;m;2004;Control;1;1;0;19.7;80;8.3;14.2;32.7;0.031064;0;0;unselected;0;0
8939764;2006;2;m;2004;Control;1;1;1;19.9;83;8.5;15.1;31;-0.029509;0;0;unselected;0;0
8939764;2007;2;m;2004;Control;1;0;1;19.9;83;8.5;15.1;31;-0.029509;0;0;unselected;0;0
8939764;2009;2;m;2004;Control;1;3;1;19.9;83;8.5;15.1;31;-0.029509;0;0;unselected;0;0
8939768;2005;1;m;2004;Control;1;1;1;19.5;80;8.2;13.8;29.9;-0.051194;0;0;unselected;0;0
8939768;2006;2;m;2004;Control;1;6;0;19.5;80;8.2;13.8;29.9;-0.051194;0;0;unselected;0;0
8943009;2004;1;m;2003;Control;1;5;0;18.5;80;8.2;13.6;28;-0.079401;0;0;unselected;0;0
8943025;2004;1;m;2003;Control;1;0;1;20.4;81;8.4;14.9;32.3;-0.006081;0;0;unselected;0;0
8943025;2006;2;m;2003;Control;1;0;0;20.4;81;8.4;14.9;32.3;-0.006081;0;0;unselected;0;0
8943402;2005;1;m;2004;Control;1;0;1;17.8;80;8;14.1;31.8;0.075299;0;0;unselected;0;0
8943402;2006;2;m;2004;Control;1;2;0;17.8;80;8;14.1;31.8;0.075299;0;0;unselected;0;0
8943485;2004;1;m;2003;Control;1;0;1;20.1;80;8;13.7;30;-0.069412;0;0;unselected;0;0
8943485;2005;2;m;2003;Control;1;1;1;20.1;80;8;13.7;30;-0.069412;0;0;unselected;0;0
