"id" "sex" "hatchisland" "hatchyear" "year" "month" "day" "island" "age" "tarsus" "wing" "billD" "billL" "mass" "totalbadge" "visiblebadge"
612 1 38 2003 2004 7 14 38 1 19.8 77.86 8.26 13.69 29.8 NA NA
613 0 38 2004 2007 8 18 38 3 18.53 82 8.19 13.25 30.6 19.42343945 15.73753475
613 0 38 2004 2009 6 4 38 5 18.43 82 8.21 12.72 30.7 19.56195287 16.13288567
613 0 38 2004 2007 5 26 38 3 18.41 82.86 8.02 12.79 29.9 20.53825699 15.76610288
615 1 38 2004 2006 7 28 38 2 18.66 77.92 8.35 13.76 32.5 NA NA
618 1 27 2004 2005 6 11 27 1 18.5 75 8.1 13.9 31 NA NA
618 1 27 2004 2005 6 11 27 1 18.56 75.43 7.95 13.51 31 NA NA
618 1 27 2004 2005 6 11 27 1 NA NA 8.2 NA 31 NA NA
619 1 27 2004 2005 6 7 27 1 20.95 78 8.2 13.7 32.3 NA NA
620 1 27 2004 2005 5 29 20 1 19.57 79.86 8.56 14.29 33.3 NA NA
620 1 27 2004 2005 7 5 20 1 19.9 80.59 8.63 14.66 33.4 NA NA
621 1 27 2004 2007 6 12 27 3 20.5 77.86 8.69 14.66 28.9 NA NA
621 1 27 2004 2006 7 13 27 2 20.58 77 8.68 14.77 28 NA NA
621 1 27 2004 2007 7 18 27 3 20.47 75.59 8.74 14.49 28.5 NA NA
621 1 27 2004 2005 6 18 27 1 20.68 76.43 8.75 14.61 31.9 NA NA
622 1 27 2003 2004 8 3 27 1 19.53 75.85 8.2 13.72 27.1 NA NA
622 1 27 2003 2005 6 7 27 2 19.4 76.59 8.33 14.26 34.3 NA NA
623 0 27 2004 2005 6 13 27 1 19.59 80.59 7.83 14.56 31.3 19.21379713 15.908174
624 0 27 2003 2008 7 23 27 5 19.68 84.38 8.57 14.06 30.7 21.12155297 19.59642825
624 0 27 2003 2009 5 10 27 6 19.9 82.03 8.31 14.23 30.7 16.31318485 14.39340127
624 0 27 2003 2009 7 7 27 6 19.88 82.03 8.47 13.31 30 18.12925812 16.29938649
624 0 27 2003 2004 8 5 27 1 20 79.85 8.1 13.72 31 17.94212919 15.19934209
624 0 27 2003 2009 6 27 27 6 19.95 84.43 8.41 14.18 31.4 19.42343945 15.21413816
625 0 27 2004 2008 6 29 27 4 19 82.43 8.35 14.27 32.5 21.8442212 21.60601768
625 0 27 2004 2006 5 25 27 2 18.88 84.43 8.17 14.23 32.7 20.99333227 17.87931766
625 0 27 2004 2005 6 10 27 1 19 82.57 7.9 14.2 32.2 20.03921156 19.00184202
625 0 27 2004 2008 7 25 27 4 19.05 82.03 8.54 13.74 30.2 23.9002092 20.62571211
625 0 27 2004 2005 6 10 27 1 19.01 82.43 8.15 14.11 32.2 20.03921156 18.57067581
625 0 27 2004 2005 6 10 27 1 18.95 82 7.9 13.7 32.2 19.71091068 18.30218566
626 0 60 2004 2005 2 7 60 1 19.52 81 7.8 13.61 30.4 20.01674299 14.87010424
627 1 60 2004 2006 2 10 60 2 19.73 77.61 8.3 13.19 31.1 NA NA
627 1 60 2004 2006 2 11 60 2 19.84 77 8 13.71 28.9 NA NA
627 1 60 2004 2006 2 14 60 2 NA NA NA NA 29.4 NA NA
627 1 60 2004 2006 2 11 60 2 19.72 79.89 8.12 13.25 28.9 NA NA
627 1 60 2004 2006 2 11 60 2 19.84 77.04 8.2 13.64 28.9 NA NA
627 1 60 2004 2006 2 10 60 2 19.6 76.89 7.92 13.65 31.1 NA NA
629 0 60 2004 2005 2 13 60 1 20.16 81.7 8.06 13.79 35 19.31890266 15.0056656
630 1 60 2004 2005 2 5 60 1 20.29 81 8.1 13.71 33.7 NA NA
631 0 60 2004 2005 2 1 60 1 19.67 81 7.9 13.51 32.9 20.99333227 14.2520174
632 0 60 2004 2005 2 12 60 1 20.4 82 7.7 13.61 32.4 21.53299793 16.57317109
633 0 60 2004 2005 2 12 60 1 20.29 79 7.9 14.61 30.6 21.06822252 15.96464845
634 0 60 2004 2005 2 12 60 1 19.22 80 8 14.21 29 19.63084308 15.39058154
635 0 60 2004 2005 2 12 60 1 19.51 80 7.6 13.21 27.8 20.01674299 15.76610288
636 1 60 2004 2005 2 12 60 1 18.29 77 7.6 13.61 29.6 NA NA
637 1 60 2004 2005 2 12 60 1 19.53 77 7.7 14.11 32 NA NA
638 1 60 2004 2005 2 12 60 1 19.58 78 7.8 13.51 29.3 NA NA
639 1 60 2004 2005 2 12 60 1 19.25 78 7.6 13.51 29.4 NA NA
640 0 60 2004 2005 2 12 60 1 20.29 82.7 7.86 13.59 34.2 20.99333227 15.03562436
641 1 60 2004 2005 2 12 60 1 19.16 79 8 13.4 30.1 NA NA
642 0 60 2004 2005 2 13 60 1 19.6 79 7.5 13.2 30.8 19.42343945 15.39058154
643 0 60 2004 2005 2 13 60 1 20.18 80 7.8 13.1 29.7 20.83194662 14.8549655
644 1 60 2004 2005 2 13 60 1 19.54 75 7.8 13.4 28.3 NA NA
645 0 60 2004 2005 2 14 60 1 19.2 81 8.1 14.31 30 19.9379036 14.87010424
646 0 60 2004 2005 2 14 60 1 19.21 81 8 13.81 28.7 19.00184202 14.53340979
647 1 60 2004 2005 2 14 60 1 19.76 78 7.6 13.11 28.7 NA NA
648 0 60 2004 2005 2 14 60 1 20.62 81 7.8 13.71 30.8 19.9379036 14.8549655
649 0 60 2004 2005 2 16 60 1 20.26 81.7 8.26 14.39 31.6 20.57109623 14.67208233
650 1 60 2004 2005 2 16 60 1 20.93 80.7 8.26 14.29 29.1 NA NA
651 1 61 2004 2005 2 19 61 1 19.41 77.7 7.86 13.59 30.3 NA NA
652 0 61 2004 2005 2 20 61 1 19.95 82 7.7 12.91 33.4 20.57109623 14.87010424
653 1 61 2004 2005 2 20 61 1 17.83 78 7.8 13.61 29.5 NA NA
654 0 61 2004 2005 2 21 61 1 19.23 80 8.2 13.51 30 20.83194662 15.21413816
655 0 61 2004 2005 2 21 61 1 20.1 82 8.1 13.91 31.5 19.83607824 14.23622141
656 0 61 2004 2005 2 21 61 1 19.05 83 7.7 13.21 30.2 20.89665045 15.03562436
657 1 61 2004 2005 2 21 61 1 19.2 82 7.9 14.11 29 NA NA
658 0 61 2004 2005 2 21 61 1 20 87 7.8 13.91 30.5 21.53299793 15.21413816
659 0 61 2004 2005 2 21 61 1 20.48 82 8.1 13.51 36.4 19.31890266 14.07728667
660 0 61 2004 2005 2 22 61 1 18.02 84 7.9 13.21 32.5 20.36221992 14.80945644
661 1 61 2004 2009 2 25 61 5 16.92 76.85 7.6 13 30 NA NA
661 1 61 2004 2005 2 23 61 1 16.42 77.7 8.16 13.79 30.4 NA NA
662 0 61 2004 2005 2 25 61 1 19.24 83 7.9 13.91 32 20.24030632 15.5650249
663 0 61 2004 2005 2 25 61 1 19.16 81 8 14.11 31.8 20.68018375 15.03562436
664 0 61 2004 2005 2 26 61 1 19.15 79 8.1 13.51 33 20.89665045 15.57947368
665 0 61 2004 2005 2 28 61 1 18.5 82 8.6 13.91 33.5 19.63084308 14.70272084
666 1 61 2004 2005 2 28 61 1 18.98 79.7 8.46 14.19 31.2 NA NA
667 1 61 2004 2005 2 28 61 1 19.5 80.7 8.06 14.29 33 NA NA
678 0 332 2003 2004 8 13 332 1 18.22 75.7 7.96 12.49 34.6 21.90593527 17.0020587
679 0 27 2004 2005 7 24 27 1 18.77 82.57 8.4 14.2 34.3 18.85921525 18.12925812
679 0 27 2004 2008 7 4 27 4 18.83 84.43 8.16 14 31.3 19.71091068 17.62583331
680 1 61 2004 2005 2 20 61 1 19.65 77.7 7.76 13.49 32.5 NA NA
681 0 61 2004 2005 2 20 61 1 19.02 79.7 7.96 13.19 31.9 19.83607824 14.8549655
682 1 61 2004 2006 2 18 61 2 18.35 78.7 7.86 12.69 33.1 NA NA
682 1 61 2004 2009 2 21 61 5 18.92 79.85 7.84 12.27 31.5 NA NA
682 1 61 2004 2005 2 20 61 1 18.54 79.7 7.96 12.99 33.6 NA NA
683 0 61 2004 2005 2 20 61 1 20.2 81.7 8.06 13.59 30.2 20.68018375 15.21413816
684 1 61 2004 2005 2 20 61 1 19.01 77.7 7.86 12.99 32.3 NA NA
685 0 61 2004 2005 2 19 61 1 19.91 81.7 8.16 13.89 34.1 21.21721 14.67208233
686 0 61 2004 2005 2 21 61 1 19.26 82 7.8 13.91 32 19.83607824 15.36131505
697 0 27 2004 2005 5 29 20 1 19.71 79.86 7.76 13.99 31.5 18.7155016 15.5650249
698 0 27 2004 2005 7 27 27 1 20.11 79.57 8.6 14.5 33.3 19.50435849 17.36864992
698 0 27 2004 2005 7 8 27 1 20.01 79 8.3 14.3 32.7 19.31890266 17.62583331
698 0 27 2004 2006 8 7 27 2 20.12 78.7 8.46 14.49 36 20.68018375 17.17323499
699 0 27 2004 2006 7 17 27 2 20.09 78.59 7.84 13.52 34.1 18.12925812 14.23622141
699 0 27 2004 2006 8 7 27 2 19.98 79.7 8.16 13.99 35.9 19.51589096 14.53340979
699 0 27 2004 2007 7 5 27 3 20.31 76.85 8.32 13.73 30.4 20.15117863 15.03562436
700 1 22 2004 2006 8 11 27 2 20.73 79.48 8.7 13.7 32.5 NA NA
702 1 38 2004 2008 6 25 38 4 19.61 79.86 8.48 13.99 29.4 NA NA
702 1 38 2004 2007 8 18 38 3 19.6 77 8.46 13.64 30 NA NA
702 1 38 2004 2007 5 26 38 3 19.64 78.86 8.46 13.65 32.2 NA NA
702 1 38 2004 2009 6 4 38 5 19.66 79 8.36 13.46 30.2 NA NA
702 1 38 2004 2006 6 7 38 2 19.69 79.92 8.35 13.16 31 NA NA
702 1 38 2004 2005 5 12 38 1 19.45 78 8.1 13.1 30.8 NA NA
702 1 38 2004 2006 7 25 38 2 19.7 78.7 8.56 14.19 30 NA NA
702 1 38 2004 2008 6 25 38 4 19.67 79.43 8.47 13.8 29.4 NA NA
704 1 27 2004 2005 6 7 27 1 20.7 79 8.4 14.2 30.5 NA NA
705 1 27 2004 2005 6 7 27 1 19.65 77 7.7 14.1 31.3 NA NA
706 1 27 2003 2004 8 5 27 1 19.46 77.85 8.3 13.82 31 NA NA
707 0 27 2004 2005 6 13 27 1 19.73 81.43 8.05 14.11 NA 18.61907624 17.36864992
708 0 27 2003 2004 8 5 27 1 20.47 78.85 8.1 14.32 32.8 19.50435849 16.35451008
708 0 27 2003 2007 5 30 27 4 20.35 79.86 8.2 14.26 32.8 18.81143269 15.57947368
709 0 27 2004 2006 5 25 27 2 18.33 84.43 8.1 14.27 32.7 20.01674299 17.36864992
709 0 27 2004 2007 7 19 27 3 NA 76.59 8.17 14.36 31.6 18.91877374 17.36864992
709 0 27 2004 2005 6 11 27 1 18.44 82.57 8 14.5 32.1 19.9379036 18.61907624
709 0 27 2004 2005 6 11 27 1 18.38 81 8.2 13.8 32.1 20.01674299 17.62583331
709 0 27 2004 2005 6 11 27 1 18.37 82.43 8.15 14.41 32.1 19.72232238 17.42039035
710 0 27 2003 2004 8 8 27 1 20.02 78 8.2 13.9 29.1 18.7155016 14.87010424
714 1 61 2004 2011 2 15 61 7 NA NA 8.18 14.03 27.9 NA NA
714 1 61 2004 2008 2 23 61 4 19.41 78.85 7.87 13.09 29.5 NA NA
714 1 61 2004 2005 2 21 61 1 19.04 78 7.8 13.71 32.6 NA NA
715 0 61 2004 2005 2 21 61 1 18.45 82 7.9 13.11 30.2 21.06822252 15.21413816
716 1 61 2004 2005 2 26 61 1 19.63 80 7.9 14.01 32 NA NA
717 1 61 2004 2005 2 28 61 1 19.33 78.7 8.26 13.89 31 NA NA
719 0 61 2004 2005 2 26 61 1 19.33 80 8 13.81 32.2 20.7670412 15.76610288
720 0 61 2004 2006 2 17 61 2 19.42 80 8.2 13.51 32.9 20.7670412 16.49151297
720 0 61 2004 2008 2 23 61 4 19.57 80.85 8.08 12.84 32.8 20.15117863 14.70272084
721 0 60 2004 2005 2 11 60 1 20.82 82.7 8.16 13.59 33.3 19.90401969 15.5650249
721 0 60 2004 2006 2 7 60 2 20.92 82 8.1 13.81 33.9 20.01674299 14.70272084
721 0 60 2004 2006 2 14 60 2 NA NA NA NA 33.6 NA NA
721 0 60 2004 2007 2 14 60 3 20.76 82 7.8 13.61 34.5 19.56195287 16.57317109
722 1 60 2004 2005 2 7 60 1 18.91 76.7 8.06 13.39 32.9 NA NA
723 1 60 2004 2005 2 7 60 1 19.87 79.7 7.96 13.19 32.6 NA NA
724 1 60 2004 2005 2 13 60 1 19.94 79.7 8.16 13.29 31.9 NA NA
725 0 60 2004 2005 2 13 60 1 19.81 79.7 8.26 13.79 36.5 19.03733175 14.67208233
726 0 60 2004 2005 2 13 60 1 19.28 79.7 7.96 13.39 33 19.19036216 14.48689063
727 1 60 2004 2005 2 16 60 1 19.96 80.7 8.26 13.69 31.5 NA NA
727 1 60 2004 2006 2 14 60 2 NA NA NA NA 30.7 NA NA
727 1 60 2004 2006 2 8 60 2 20.28 81 7.9 12.91 32.6 NA NA
728 0 60 2004 2005 2 11 60 1 20.07 83.7 8.36 14.29 32.5 20.68018375 15.21413816
729 0 60 2004 2005 2 12 60 1 19.86 82 8.2 14.21 34.2 20.15117863 15.5650249
730 0 60 2004 2005 2 3 60 1 19.52 80.7 8.06 14.59 32.2 20.89665045 15.908174
735 0 332 2004 2006 6 26 27 2 20.28 80.85 8.69 14.32 33 20.24030632 15.52159786
735 0 332 2004 2006 6 12 27 2 20.06 82.92 8.83 14.29 31.8 19.28393113 14.31502707
735 0 332 2004 2008 7 29 27 4 NA 83.03 8.96 14.72 30.6 19.56195287 16.31318485
735 0 332 2004 2008 6 28 27 4 19.96 83.29 8.7 14.23 30 18.91877374 14.67208233
735 0 332 2004 2006 5 15 27 2 20.07 82.92 8.46 14.08 NA 18.7155016 16.16075493
735 0 332 2004 2006 5 15 27 2 20.04 82 8.38 14.05 31.6 20.24030632 15.73753475
736 0 27 2004 2005 6 10 27 1 18.15 80.57 7.9 NA 29.7 20.15117863 17.2255624
736 0 27 2004 2005 6 10 27 1 18.04 81 7.8 13 29.7 19.83607824 17.21249546
736 0 27 2004 2005 6 10 27 1 18.01 81.43 7.95 NA 29.7 20.15117863 16.97557068
737 0 27 2004 2005 6 7 27 1 20.72 82 8.6 14.4 33.5 19.90401969 17.62583331
738 0 27 2004 2006 5 15 27 2 19.82 81.48 8.52 14.11 32.8 20.68018375 17.66408786
738 0 27 2004 2006 5 15 27 2 19.95 80.92 8.4 14.4 NA 19.21379713 16.35451008
738 0 27 2004 2006 5 15 27 2 19.97 80 8.4 14.4 NA 19.83607824 17.0020587
738 0 27 2004 2005 5 13 27 1 19.8 79 8.1 13.9 32.5 19.51589096 15.95054858
738 0 27 2004 2005 6 19 27 1 19.76 80.43 8.15 14.31 32.8 19.42343945 15.76610288
740 1 27 2004 2005 6 19 27 1 19.68 77.57 7.8 13.6 39.3 NA NA
740 1 27 2004 2006 5 15 27 2 19.59 78.48 7.6 12.6 32.8 NA NA
740 1 27 2004 2006 5 15 27 2 19.62 79 7.69 12.74 NA NA NA
740 1 27 2004 2006 5 15 27 2 19.79 79.92 7.85 12.83 34 NA NA
741 1 27 2004 2006 8 7 27 2 19.5 79.7 8.36 13.89 38.7 NA NA
742 1 27 2004 2005 7 27 27 1 19.14 75.57 8.4 14.4 31.9 NA NA
743 0 27 2004 2006 6 26 27 2 19.76 82.85 8.63 14.86 30.8 20.36221992 17.87931766
743 0 27 2004 2009 7 19 27 5 19.68 84.03 8.76 15.43 30.1 21.65802392 20.53825699
743 0 27 2004 2007 7 12 27 3 19.55 82.86 8.63 15.08 30 22.78201045 21.94698157
743 0 27 2004 2006 7 31 27 2 19.84 85 8.4 15.21 33.2 21.65802392 18.61907624
744 0 30 2004 2006 5 14 27 2 19.48 81.48 8.09 13.9 29.5 20.53825699 17.0020587
744 0 30 2004 2006 5 14 27 2 19.45 81.92 8.2 13.79 29.5 19.42343945 17.0020587
744 0 30 2004 2006 5 14 27 2 19.54 81 8.18 13.68 29.5 20.15117863 16.78898448
744 0 30 2004 2005 6 7 27 1 19.62 80 8.3 13.9 31.2 18.31447515 16.31318485
745 1 61 2004 2005 2 20 61 1 NA 78.7 8.06 13.89 33.4 NA NA
746 1 61 2004 2005 2 20 61 1 19.54 82 8.3 13.71 36.2 NA NA
748 1 61 2004 2011 2 14 61 7 NA NA 7.83 13.57 32.4 NA NA
748 1 61 2004 2010 2 21 61 6 19.3 77.85 7.47 13.31 34 NA NA
748 1 61 2004 2009 2 24 61 5 19.48 79.85 7.47 13.4 33.2 NA NA
748 1 61 2004 2008 2 22 61 4 19.42 78.85 7.82 13.17 31.1 NA NA
748 1 61 2004 2006 2 16 61 2 19.21 79 7.9 13.21 34.4 NA NA
749 1 27 2004 2006 6 25 27 2 18.72 79.48 8.03 14.12 31.5 NA NA
749 1 27 2004 2005 7 23 27 1 18.64 77.57 8.1 14.3 27.9 NA NA
750 1 27 2004 2005 6 7 27 1 20.41 78.59 8.13 14.76 32.4 NA NA
751 1 27 2004 2006 8 7 27 2 19.91 80.7 8.16 14.59 34 NA NA
751 1 27 2004 2005 6 7 27 1 19.65 NA 7.9 14.3 33.4 NA NA
752 1 60 2004 2005 2 16 60 1 20.07 76.7 8.36 14.09 32.2 NA NA
753 0 60 2004 2005 2 14 60 1 21.66 81 8.4 14.11 30 19.31890266 14.70272084
754 0 60 2004 2006 2 10 60 2 20.54 81.04 8.5 13.74 32.1 18.91877374 14.29930068
754 0 60 2004 2006 2 14 60 2 20.5 80.7 8.26 13.09 31.7 19.71091068 15.19934209
754 0 60 2004 2005 2 3 60 1 20.46 81.7 8.36 13.19 32.9 20.15117863 14.53340979
754 0 60 2004 2006 2 14 60 2 NA NA NA NA 31.4 NA NA
754 0 60 2004 2006 2 10 60 2 20.08 81.89 8.22 13.55 32.1 20.10646662 15.0056656
754 0 60 2004 2006 2 10 60 2 20.5 81 8.1 13.81 32.1 20.30689538 15.39058154
754 0 60 2004 2007 2 13 60 3 20.54 81 8.2 13.71 30.5 19.42343945 14.87010424
754 0 60 2004 2009 2 9 60 5 20.86 82.85 7.87 12.74 29.9 18.91877374 15.60833111
NA 0 60 2004 2005 2 2 60 1 19.79 82.7 8.56 13.99 31 20.46142713 14.53340979
755 0 60 2004 2005 2 2 60 1 19.16 80.7 8.26 13.09 30.4 21.36515855 15.03562436
756 0 60 2004 2005 2 2 60 1 20.14 80.7 7.86 13.29 29.1 20.53825699 14.67208233
757 1 60 2004 2008 2 14 60 4 20.13 79 8 12.84 32.1 NA NA
757 1 60 2004 2007 2 13 60 3 20.05 79 7.8 13.41 33.1 NA NA
757 1 60 2004 2006 2 7 60 2 20.12 79 7.8 13.51 33.4 NA NA
757 1 60 2004 2005 2 2 60 1 20.06 78.7 7.96 13.29 32.4 NA NA
757 1 60 2004 2009 2 10 60 5 20.42 78.85 7.53 12.26 32.4 NA NA
757 1 60 2004 2006 2 14 60 2 NA NA NA NA 31.8 NA NA
758 1 60 2004 2008 2 14 60 4 21.34 79 8.33 14.4 32 NA NA
758 1 60 2004 2006 2 14 60 2 NA NA NA NA 34 NA NA
758 1 60 2004 2006 2 7 60 2 21.36 79 8.3 14.71 34.7 NA NA
758 1 60 2004 2005 2 12 60 1 21.2 78 8.4 14.1 34.3 NA NA
758 1 60 2004 2007 2 13 60 3 21.06 80 8.4 14.81 34.9 NA NA
759 0 60 2004 2005 2 2 60 1 20.47 81.7 8.06 12.99 31.6 19.31890266 14.70272084
760 0 60 2004 2005 2 4 60 1 20.09 80.7 8.16 13.39 30.9 19.63084308 14.70272084
760 0 60 2004 2006 2 7 60 2 20.28 81 7.9 13.31 33.7 19.42343945 14.67208233
760 0 60 2004 2006 2 14 60 2 NA NA NA NA 31 NA NA
761 1 60 2004 2005 2 7 60 1 19.7 80 7.9 14.31 29.2 NA NA
762 1 60 2004 2005 2 5 60 1 17.77 78 7.7 13.41 32.1 NA NA
763 0 60 2004 2005 2 12 60 1 19.77 81 8 13.5 29.5 20.03921156 14.8549655
764 1 60 2004 2006 2 7 60 2 20.47 78.61 8.1 13.39 31.6 NA NA
764 1 60 2004 2005 2 4 60 1 20.35 77.7 8.26 13.59 31.3 NA NA
764 1 60 2004 2006 2 14 60 2 NA NA NA NA 31.1 NA NA
765 0 60 2004 2006 2 9 60 2 19.64 81.89 7.72 13.65 31.8 20.62571211 15.0056656
765 0 60 2004 2007 2 13 60 3 20.24 81.86 8.06 13.99 31.5 20.01674299 14.8549655
765 0 60 2004 2006 2 9 60 2 20.19 82 7.8 14.11 31.8 20.59295996 15.03562436
765 0 60 2004 2005 2 7 60 1 20.26 81 7.8 13.61 32.4 20.7670412 15.76610288
765 0 60 2004 2006 2 14 60 2 NA NA NA NA 30.3 NA NA
766 0 60 2004 2005 2 4 60 1 20.03 82.7 8.06 13.89 32.2 20.68018375 16.07700221
766 0 60 2004 2007 2 15 60 3 20.02 83 8.2 14.11 29.9 19.42343945 14.8549655
767 1 60 2004 2005 2 7 60 1 19.34 79 8.1 13.51 33.3 NA NA
768 0 60 2004 2006 2 14 60 2 NA NA NA NA 28.3 NA NA
768 0 60 2004 2006 2 7 60 2 18.91 79.61 8.2 13.89 29.8 19.33054578 15.19934209
768 0 60 2004 2008 2 12 60 4 18.8 79 8.03 13.56 27 19.42343945 16.24407584
769 1 60 2004 2005 2 4 60 1 20.59 80.7 8.56 14.69 35 NA NA
770 1 60 2004 2005 2 13 60 1 20.53 79.7 8.06 14.59 32 NA NA
770 1 60 2004 2006 2 7 60 2 20.64 79 8 14.51 30.2 NA NA
771 0 60 2004 2005 2 13 60 1 19.77 82.7 8.16 14.09 32.3 20.15117863 14.70272084
772 1 60 2004 2005 2 7 60 1 20.4 81 9.2 14.51 36 NA NA
773 0 38 2003 2007 5 10 38 4 20.13 83.86 8.11 12.78 32.8 20.83194662 15.5650249
773 0 38 2003 2005 6 20 38 2 20.1 80.59 8.33 12.96 31.2 20.3732668 17.21249546
773 0 38 2003 2006 5 20 38 3 20.08 82.86 8.32 12.79 30.2 21.12155297 16.57317109
773 0 38 2003 2004 5 22 38 1 20.17 78 7.9 12.8 30 20.7670412 16.49151297
773 0 38 2003 2007 6 16 38 4 20.23 82.07 8.14 13.61 32.6 19.21379713 15.68024235
773 0 38 2003 2007 7 18 38 4 20.31 82.03 8.24 13.5 31.4 22.24230204 19.79065436
773 0 38 2003 2006 5 6 38 3 20.07 82.86 8.16 12.69 32.5 20.07286726 15.57947368
773 0 38 2003 2007 6 16 38 4 20.1 82.86 8.26 13.39 32.6 20.7670412 17.87931766
773 0 38 2003 2004 5 22 38 1 20.29 NA 7.73 12.86 30 20.46142713 16.54599649
773 0 38 2003 2004 7 6 38 1 20.15 76.59 8.03 12.96 30.4 20.35116704 16.78898448
773 0 38 2003 2007 6 16 38 4 20.2 83.03 8.3 12.8 32.6 21.42825238 17.44620303
774 1 38 2003 2006 7 28 38 3 19.69 77.92 8.11 13.5 35.2 NA NA
774 1 38 2003 2005 8 10 38 2 19.86 77.57 8 13.7 30.5 NA NA
774 1 38 2003 2006 5 6 38 3 19.76 78.86 8.36 13.29 28.2 NA NA
775 1 38 2002 2003 7 26 38 1 19.8 79 7.9 13.1 33 NA NA
775 1 38 2002 2003 8 1 38 1 19.51 76.86 7.96 13.49 36.8 NA NA
777 1 27 2003 2004 8 8 27 1 18.8 75.61 8.3 13.19 30.5 NA NA
777 1 27 2003 2004 8 6 27 1 18.87 75.85 8.3 12.82 29.5 NA NA
779 0 27 2003 2006 7 13 27 3 20.39 83 8.67 15.18 32.5 20.46142713 18.83533913
779 0 27 2003 2004 8 5 27 1 20.42 80.85 8.2 14.72 32.1 19.28393113 17.67682098
781 1 38 2003 2006 5 6 38 3 19.7 80.86 8.16 13.39 31 NA NA
781 1 38 2003 2004 6 15 38 1 19.73 79 8.1 13.4 33.2 NA NA
781 1 38 2003 2005 7 18 38 2 19.96 80.57 8.4 13.8 34.2 NA NA
782 1 38 2003 2006 5 20 38 3 20.07 79.92 8.24 13.49 30.3 NA NA
782 1 38 2003 2004 5 22 38 1 20.03 78 8.4 13.6 30.7 NA NA
782 1 38 2003 2004 5 22 38 1 20.17 78.59 8.53 13.76 30.7 NA NA
782 1 38 2003 2004 7 6 38 1 20.01 78.59 8.13 13.66 31.6 NA NA
783 1 61 2003 2004 2 9 61 1 19.08 77.7 7.86 13.79 29.9 NA NA
784 0 61 2003 2004 2 9 61 1 17.83 78.7 8.16 12.89 29.5 19.00184202 14.07728667
784 0 61 2003 2006 2 21 61 3 17.83 81.43 8.35 13.31 30.5 18.81143269 13.81918956
785 1 61 2003 2004 2 9 61 1 19.45 77.61 8.13 12.9 31.6 NA NA
786 1 61 2003 2004 2 9 61 1 19.29 78.61 7.83 12.2 33.3 NA NA
789 1 38 2003 2004 5 22 38 1 20.53 78 8.7 13.6 33.9 NA NA
789 1 38 2003 2004 8 7 38 1 20.48 80.61 8.4 14.39 30 NA NA
789 1 38 2003 2004 5 22 38 1 20.4 79.59 8.93 13.86 33.9 NA NA
789 1 38 2003 2004 7 20 38 1 20.52 79.86 8.76 14.19 34.5 NA NA
791 1 38 2003 2004 5 22 38 1 20.34 79 7.7 14.4 31.9 NA NA
791 1 38 2003 2005 5 12 38 2 20.22 79.86 8.16 14.39 32.1 NA NA
791 1 38 2003 2006 7 25 38 3 20.4 79.7 8.16 15.19 30.5 NA NA
791 1 38 2003 2004 5 22 38 1 20.25 78.59 7.73 14.16 31.9 NA NA
791 1 38 2003 2004 7 6 38 1 20.49 79.59 7.93 14.56 30.5 NA NA
792 1 38 2003 2004 5 22 38 1 20.02 78 8.4 13.8 31 NA NA
792 1 38 2003 2006 5 20 38 3 19.98 78.92 8.32 13.6 33.2 NA NA
792 1 38 2003 2004 5 22 38 1 19.83 78.59 8.23 13.66 31 NA NA
792 1 38 2003 2005 5 12 38 2 19.63 79.86 8.56 13.99 35.6 NA NA
792 1 38 2003 2004 7 6 38 1 19.87 77.59 8.43 13.86 31.1 NA NA
792 1 38 2003 2008 6 12 38 5 19.75 79.86 8.67 14.5 35.2 NA NA
792 1 38 2003 2005 6 6 38 2 20.3 78.59 8.13 13.66 33 NA NA
795 1 38 2003 2004 8 7 38 1 19.63 79.61 8.3 13.09 29.2 NA NA
795 1 38 2003 2004 7 14 38 1 19.55 77.86 8.36 13.09 31.5 NA NA
795 1 38 2003 2004 7 20 38 1 19.5 76.86 8.36 12.89 28.8 NA NA
796 0 38 2003 2004 7 14 38 1 19.43 79.86 8.66 14.39 28.7 19.9379036 15.57947368
797 1 27 2003 2004 8 14 332 1 18.16 76.7 8.06 13.39 33.6 NA NA
799 1 61 2004 2006 2 20 61 2 17.78 75.85 8.3 13.02 32 NA NA
799 1 61 2004 2006 2 25 61 2 17.67 76.62 7.8 12.93 30 NA NA
799 1 61 2004 2006 2 25 61 2 17.78 75 8.1 13.31 30 NA NA
799 1 61 2004 2005 2 20 61 1 17.85 77 8.2 13.91 35.5 NA NA
801 1 61 2004 2005 2 19 61 1 18.67 78.7 8.16 14.29 31.2 NA NA
803 0 61 2004 2005 2 20 61 1 19.13 81.7 7.76 13.29 33.8 19.9379036 14.53340979
807 0 60 2003 2004 1 29 60 1 21.55 81 8.2 14 31.3 20.36221992 15.39058154
807 0 60 2003 2004 1 29 60 1 21.38 79.61 8.13 14.1 31.3 19.60790657 14.8549655
808 0 60 2003 2004 1 30 60 1 20.74 80.61 7.93 14.1 33.8 20.53825699 14.53340979
808 0 60 2003 2006 2 8 60 3 20.91 81 8 14.31 32 20.07286726 14.23622141
808 0 60 2003 2004 1 30 60 1 20.8 79 8 14.2 33.8 20.53825699 14.23622141
808 0 60 2003 2006 2 14 60 3 NA NA NA NA 33.4 NA NA
808 0 60 2003 2005 2 12 60 2 20.9 82 7.9 14.61 34.4 19.11988494 14.39340127
