BirdID,BloodID,LayYear,Ageclass,CatchDate,SexEstimate,FieldPeriodID,BreedGroupID,LastOfStatus,BodyMass,DeathDate,TerritoryID,Hz,Homozygosity,RTL,CatchYear,CatchMonth,DeathYear,Age,Agemonths,RemainingLife,RemainingLifeFig,SurvivedNext,SurvivedNextFig,Lifespan,Sex,Tarsus,TQcorrected,LogTQ,BirdID,LayYear,CatchYear,SpaceTQ,Food,MeanAdultFood,AllYears?,PropCovered,SumFood,SumFood2
1767,64,2002,A,15/06/2003,1,30,453,B,15,16/09/2007,12,0.902,1.098,1.005643881,2003,6,2007,1,12,4,4+,1,Yes,5,Males,27,14935.12,9.611470765,1767,2002,2003,20415.49,19.5,19.5,YES,1,28.5,28.5
1500,1088,1999,A,29/08/2002,1,41,792,BrM,17,29/07/2006,24,0.9714,1.0286,1.007412084,2002,8,2006,3,24,4,4+,1,Yes,7,Males,25.2,8161.35,9.007164875,1500,1999,2002,14415.37,,,NO,0,,
1166,252,1996,A,22/12/2003,1,31,2609,BrM,16.1,02/09/2004,26,1.1102,0.8898,1.010175856,2003,12,2004,7,24,1,1,1,Yes,8,Males,25.8,19208.5,9.863108168,1166,1996,2003,22774.32,19.5,18.875,NO,0.571428571,19.5,19.5
1577,1057,2000,A,15/08/2002,1,41,3263,BrM,17.6,04/03/2014,66,1.1796,0.8204,1.010857002,2002,8,2014,2,24,12,4+,1,Yes,14,Males,26.1,17554.74,9.773079278,1577,2000,2002,6568.17,,,NO,0,57,57
1381,271,1997,A,27/12/2003,1,31,2672,BrM,14.5,11/12/2005,105,0.7633,1.2367,1.01105856,2003,12,2005,6,24,2,2,1,Yes,8,Males,24.5,20537.58,9.930011658,1381,1997,2003,15580.65,19.5,18.16666667,NO,0.5,19.5,19.5
927,2292,1994,A,08/06/1995,0,19,2085,H,15.2,14/01/2004,13,1.0408,0.9592,1.029407558,1995,6,2004,1,12,9,4+,1,Yes,10,Females,24.9,23851.51,10.07960281,927,1994,1995,23212.25,,,NO,0,40.5,40.5
459,1021,1992,A,26/07/2002,0,41,810,BrF,15.1,29/01/2007,55,1.4572,0.5428,1.01183483,2002,7,2007,10,24,5,4+,1,Yes,15,Females,24.9,23951.11,10.08376995,459,1992,2002,12446.96,,20.5,NO,0.4,,
450,728,1992,A,30/04/1999,0,27,334,BrF,14.5,13/08/2000,84,0.6939,1.3061,1.013833168,1999,4,2000,7,24,1,1,1,Yes,8,Females,23.1,8776.32,9.079812464,450,1992,1999,23690.51,15,17.5,NO,0.285714286,15,
4958,3879,2006,A,13/01/2008,0,85,4371,B,14.6,04/10/2014,77,1.0408,0.9592,1.014278762,2008,1,2014,2,24,6,4+,1,Yes,8,Females,25.4,9834.94,9.19369663,4958,2006,2008,29921.32,11.5,10.25,YES,1,11.5,11.5
1385,875,1998,A,30/07/2000,0,39,3055,BrF,16.6,13/08/2000,43,0.6939,1.3061,1.017461822,2000,7,2000,2,24,0,0,0,No,2,Females,25,6305.05,8.749106179,1385,1998,2000,9655.045,,15,NO,0.5,,0
1504,1128,1999,A,12/09/2002,1,41,809,BrM,17,10/09/2010,54,1.3184,0.6816,1.018937042,2002,9,2010,3,24,8,4+,1,Yes,11,Males,25.2,22163.09,10.00618357,1504,1999,2002,19332.705,,,NO,0,61.5,42
1779,3184,2002,A,16/08/2006,0,75,3827,BrF,15.5,07/09/2008,88,1.249,0.751,1.019535278,2006,8,2008,4,24,2,2,1,Yes,6,Females,24.9,11805.41,9.37631318,1779,2002,2006,11335.47,13,13.875,YES,1,13,13
1504,69,1999,A,17/06/2003,1,30,484,BrM,17,10/09/2010,54,1.3184,0.6816,1.019809643,2003,6,2010,4,24,7,4+,1,Yes,11,Males,27.7,22163.09,10.00618357,1504,1999,2003,19332.705,19.5,19.5,NO,0.25,61.5,42
3446,3864,2005,A,10/01/2008,0,85,4332,BrF,14.1,19/03/2010,26,1.3878,0.6122,1.021115051,2008,1,2010,3,24,2,2,1,Yes,5,Females,23.9,2834.55,7.949638473,3446,2005,2008,22774.32,11.5,13,YES,1,33.5,33.5
1623,2813,2001,A,14/11/2005,1,54,6290,BrM,16,11/12/2005,113,1.1102,0.8898,1.021159177,2005,11,2005,4,24,0,0,0,No,4,Males,26.1,11824.355,9.377916666,1623,2001,2005,10621.51,14,14.16666667,NO,0.75,14,14
3446,3110,2005,A,16/07/2006,0,75,3779,BrF,14,19/03/2010,26,1.3878,0.6122,1.02169473,2006,7,2010,1,12,4,4+,1,Yes,5,Females,23.8,11631.94,9.361510042,3446,2005,2006,22774.32,13,13,YES,1,33.5,33.5
1031,3385,1996,A,14/06/2007,1,82,4244,BrM,17.9,19/03/2010,74,0.8327,1.1673,1.022291489,2007,6,2010,11,24,3,3,1,Yes,14,Males,27,4941.34,8.505391828,1031,1996,2007,19657.21,9,14.66666667,NO,0.727272727,59.5,59.5
1757,589,2001,A,02/08/2005,0,37,688,BrF,15.2,10/09/2010,58,1.0408,0.9592,1.022752426,2005,8,2010,4,24,5,4+,1,Yes,9,Females,24.5,11713.74,9.368517791,1757,2001,2005,13884.67,14,14.16666667,NO,0.75,50,50
1827,2928,2002,A,03/12/2005,0,54,6348,BrF,14,04/03/2014,61,1.0408,0.9592,1.023044765,2005,12,2014,3,24,9,4+,1,Yes,12,Females,23.5,7009.69,8.855048757,1827,2002,2005,15694.275,14,14.16666667,YES,1,14,14
3508,581,2004,A,30/07/2005,0,37,739,BrF,14.9,11/12/2005,138,0.9714,1.0286,1.030076342,2005,7,2005,1,12,0,0,0,No,1,Females,24.2,7384.365,8.907120206,3508,2004,2005,12623.83,14,14,YES,1,14,14
1666,61,2001,A,13/06/2003,1,30,2581,BrM,16.3,23/08/2004,39,0.6245,1.3755,1.030597526,2003,6,2004,2,24,1,1,1,Yes,3,Males,25.2,15116.01,9.623509726,1666,2001,2003,10178.43,19.5,19.5,NO,0.5,19.5,19.5
1608,299,2000,A,25/05/2004,1,32,2795,BrM,15.6,29/01/2007,116,0.9714,1.0286,1.031516767,2004,5,2007,4,24,3,3,1,Yes,7,Males,24.4,12300.28,9.417377305,1608,2000,2004,12817.33,9,14.25,NO,0.5,18,18
1775,95,2002,A,28/06/2003,1,30,455,B,15.2,29/01/2007,14,1.3184,0.6816,1.03270226,2003,6,2007,1,12,4,4+,1,Yes,5,Males,25.3,26379.98,10.18036067,1775,2002,2003,22787.64,19.5,19.5,YES,1,19.5,19.5
4972,4076,2006,A,29/01/2009,1,90,4110,BrM,16.5,04/10/2014,67,1.249,0.751,1.035021805,2009,1,2014,3,24,5,4+,1,Yes,8,Males,25.5,9530.76,9.162279742,4972,2006,2009,22048.23,17,12.5,YES,1,17,17
507,217,1993,A,27/08/2003,1,30,467,BrM,17.4,07/09/2008,30,0.7633,1.2367,1.03695622,2003,8,2008,10,24,5,4+,1,Yes,15,Males,25.9,16676.56,9.72175942,507,1993,2003,14620.63,19.5,20.3,NO,0.5,48.5,48.5
458,238,1992,A,15/12/2003,0,31,2600,BrF,13.4,11/09/2005,14,1.1102,0.8898,1.037297032,2003,12,2005,11,24,2,2,1,Yes,13,Females,25.1,26379.98,10.18036067,458,1992,2003,22787.64,19.5,20.3,NO,0.454545455,19.5,
1756,111,2001,A,07/07/2003,1,30,529,BrM,16.4,11/09/2005,123,0.8327,1.1673,1.039522727,2003,7,2005,2,24,2,2,1,Yes,4,Males,25.3,4737.89,8.463347168,1756,2001,2003,12207.3,19.5,19.5,NO,0.5,28.5,28.5
1173,2534,1996,A,12/07/1997,0,22,64,BrF,14.8,26/07/2001,80,1.3184,0.6816,1.041654108,1997,7,2001,1,12,4,4+,1,Yes,5,Females,25,27338.66,10.2160571,1173,1996,1997,12949.485,21,21,YES,1,21,21
3449,4134,2005,A,25/02/2009,0,90,4080,BrF,12.5,18/09/2009,25,0.9714,1.0286,1.043186796,2009,2,2009,4,24,0,0,0,No,4,Females,24.1,13979.18,9.545324359,3449,2005,2009,14698.2,17,11.16666667,YES,1,45.5,45.5
1577,4060,2000,A,22/01/2009,1,90,4108,BrM,16.2,04/03/2014,63,1.1796,0.8204,1.043639207,2009,1,2014,9,24,5,4+,1,Yes,14,Males,25.9,11538.27,9.353424615,1577,2000,2009,20268.53,17,13.28571429,NO,0.777777778,57,57
1715,1076,2001,A,22/08/2002,0,41,852,H,14,02/10/2002,165,1.1796,0.8204,1.044116256,2002,8,2002,1,12,0,0,0,No,1,Females,24,29811.25,10.30264112,1715,2001,2002,29811.25,,,NO,0,,
1040,475,1995,A,12/06/2005,1,37,724,BrM,17,02/09/2006,109,0.6939,1.3061,1.046934924,2005,6,2006,10,24,1,1,1,Yes,11,Males,25.8,9845.09,9.194728133,1040,1995,2005,12492.47,14,18.41666667,NO,0.6,54.5,54.5
3022,3356,2004,A,25/01/2007,0,77,3921,BrF,15.1,04/10/2014,59,0.4857,1.5143,1.047293469,2007,1,2014,3,24,7,4+,1,Yes,10,Females,23.6,14896.32,9.608869482,3022,2004,2007,20038.4,9,12,YES,1,9,9
3612,3900,2005,A,20/01/2008,1,85,4326,BrM,15.5,19/03/2010,16,0.9714,1.0286,1.04851608,2008,1,2010,3,24,2,2,1,Yes,5,Males,26.1,5295.41,8.574595687,3612,2005,2008,15366.17,11.5,11.16666667,YES,1,28.5,28.5
4878,3895,2006,A,18/01/2008,0,85,4366,BrF,13.9,07/09/2008,71,1.0408,0.9592,1.051034414,2008,1,2008,2,24,0,0,0,No,2,Females,24.1,28020.39,10.24068774,4878,2006,2008,12791.71,11.5,10.25,YES,1,11.5,11.5
1743,3868,2002,A,11/01/2008,1,85,4341,BrM,15.9,03/03/2009,39,1.3878,0.6122,1.051971104,2008,1,2009,6,24,1,1,1,Yes,7,Males,25,1629.43,7.395985539,1743,2002,2008,10178.43,11.5,19.5,YES,1,53,53
4866,4109,2005,A,14/02/2009,1,90,4155,BrM,15.9,30/09/2013,137,0.8327,1.1673,1.05322974,2009,2,2013,4,24,4,4+,1,Yes,8,Males,26.2,21153.97,9.959582874,4866,2005,2009,12597.94,17,11.16666667,YES,1,40,40
1777,2895,2003,A,27/11/2005,1,54,6397,BrM,17,03/03/2009,171,1.0408,0.9592,1.056953325,2005,11,2009,2,24,4,4+,1,Yes,6,Males,25.3,8921.855,9.096259164,1777,2003,2005,10950.155,14,11.5,YES,1,14,14
297,2402,1988,A,29/06/1996,0,21,2267,H,15.2,26/07/2001,115,0.9714,1.0286,1.05716465,1996,6,2001,8,24,5,4+,1,Yes,13,Females,23.5,77508.51,11.25814302,297,1988,1996,61703.5,26,26,NO,0.125,26,
5121,4115,2007,A,17/02/2009,1,90,4163,BrM,16.9,10/09/2010,160,0.9714,1.0286,1.059807442,2009,2,2010,2,24,1,1,1,Yes,3,Males,25,11947.98,9.388317505,5121,2007,2009,10183.14,17,14.25,YES,1,17,17
1581,158,2000,A,31/07/2003,1,30,535,BrM,16.8,03/03/2009,135,1.1102,0.8898,1.062003663,2003,7,2009,3,24,6,4+,1,Yes,9,Males,26.1,33794.62,10.4280569,1581,2000,2003,11446.08,19.5,19.5,NO,0.333333333,53,33.5
2990,3215,2004,A,24/08/2006,1,75,3795,BrM,17,10/09/2010,48,0.9714,1.0286,1.062538761,2006,8,2010,2,24,4,4+,1,Yes,6,Males,27.1,17938.94,9.794729048,2990,2004,2006,16692.72,13,14,YES,1,47.5,47.5
1826,3967,2003,A,16/07/2008,0,87,4502,BrF,15.9,04/10/2014,9,0.7633,1.2367,1.065283222,2008,7,2014,5,24,6,4+,1,Yes,11,Females,24.7,1948.45,7.574789464,1826,2003,2008,23258.14,11.5,12,YES,1,45,45
1766,3157,2003,A,09/08/2006,1,75,3788,H,15.5,03/03/2009,39,1.0408,0.9592,1.06600313,2006,8,2009,3,24,3,3,1,Yes,6,Males,25.6,10016.67,9.212005984,1766,2003,2006,10178.43,13,9,YES,1,33.5,33.5
1729,3957,2001,A,14/07/2008,1,87,4509,BrM,15.5,04/10/2014,20,0.9714,1.0286,1.066977471,2008,7,2014,7,24,6,4+,1,Yes,13,Males,26.3,2603.51,7.864615814,1729,2001,2008,26574.26,11.5,12.66666667,NO,0.857142857,34.5,34.5
4854,4275,2006,A,18/06/2009,1,92,4809,BrM,15.7,30/09/2013,478,1.0408,0.9592,1.067509565,2009,6,2013,3,24,4,4+,1,Yes,7,Males,26,14710.93,9.596346034,4854,2006,2009,15899.125,17,12.5,YES,1,34,34
1868,4229,2003,A,11/08/2008,1,87,4527,BrM,17.8,04/10/2014,46,1.4572,0.5428,1.067924682,2008,8,2014,5,24,6,4+,1,Yes,11,Males,26.3,9481.66,9.157114685,1868,2003,2008,24250.015,11.5,11.25,YES,1,49,49
850,2418,1994,A,27/07/1997,0,22,50,BrF,13.4,28/03/1998,59,1.0408,0.9592,1.069711672,1997,7,1998,3,24,1,1,1,Yes,4,Females,23.9,80162.36,11.29180936,850,1994,1997,20038.4,21,23.5,NO,0.666666667,21,21
1800,172,2002,A,06/08/2003,0,30,485,H,15.7,16/09/2007,55,1.1796,0.8204,1.070145639,2003,8,2007,1,12,4,4+,1,Yes,5,Females,25.7,23951.11,10.08376995,1800,2002,2003,12446.96,19.5,19.5,YES,1,37.5,37.5
5147,4047,2007,A,03/01/2009,0,90,4076,SEEN2,14.2,10/09/2010,22,1.1796,0.8204,1.071171543,2009,1,2010,2,24,1,1,1,Yes,3,Females,24.3,24258.41,10.09651864,5147,2007,2009,22254.205,17,14.25,YES,1,34,34
3576,3926,2005,A,01/02/2008,1,85,4430,BrM,16.5,19/03/2010,403,1.0408,0.9592,1.073958153,2008,2,2010,3,24,2,2,1,Yes,5,Males,26.2,1044.83,6.951609472,3576,2005,2008,2931.675,11.5,11.16666667,YES,1,11.5,11.5
1552,1129,1999,A,12/09/2002,0,41,809,BrF,16.9,02/10/2002,54,1.4572,0.5428,1.074501085,2002,9,2002,3,24,0,0,0,No,3,Females,24,22163.09,10.00618357,1552,1999,2002,19332.705,,,NO,0,,
1752,3756,2002,A,19/07/2007,1,82,4222,BrM,16.3,10/09/2010,47,0.7633,1.2367,1.075586374,2007,7,2010,5,24,3,3,1,Yes,8,Males,25,8906.98,9.094590518,1752,2002,2007,24063.4,9,13.875,YES,1,79,79
2960,3378,2003,A,13/06/2007,1,77,3879,BrM,15.5,04/10/2014,2,1.3878,0.6122,1.077186766,2007,6,2014,4,24,7,4+,1,Yes,11,Males,25.5,8845.05,9.087613259,2960,2003,2007,19713.79,9,11.5,YES,1,23,23
1606,631,2000,A,19/08/2005,1,37,667,BrM,17.5,02/09/2006,28,0.8327,1.1673,1.07737685,2005,8,2006,5,24,1,1,1,Yes,6,Males,26.4,10143.62,9.224600215,1606,2000,2005,12253.02,14,14.16666667,NO,0.6,47.5,28
595,357,1993,A,05/07/2004,0,34,571,BrF,14.9,12/01/2005,9,0.9714,1.0286,1.078414129,2004,7,2005,11,24,1,1,1,Yes,12,Females,24.6,18310.34,9.815221207,595,1993,2004,23258.14,9,18.41666667,NO,0.545454545,9,9
3519,3847,2005,A,31/08/2007,1,82,4197,BrM,16.8,10/09/2010,12,1.1102,0.8898,1.081975048,2007,8,2010,2,24,3,3,1,Yes,5,Males,26.3,7934.38,8.978960495,3519,2005,2007,20415.49,9,11,YES,1,29.5,29.5
3501,3691,2005,A,20/06/2007,0,82,4273,BrF,14.9,07/09/2008,113,1.1796,0.8204,1.082155505,2007,6,2008,2,24,1,1,1,Yes,3,Females,24.1,8881.53,9.091729118,3501,2005,2007,10621.51,9,11,YES,1,9,9
1359,1011,1998,A,22/07/2002,1,41,793,BrM,17,28/09/2013,25,0.902,1.098,1.08341643,2002,7,2013,4,24,11,4+,1,Yes,15,Males,27.1,14698.2,9.595480316,1359,1998,2002,14698.2,,15,NO,0.25,,
1187,990,1996,A,16/07/2002,1,41,779,BrM,16.5,10/09/2010,5,1.0408,0.9592,1.085092957,2002,7,2010,6,24,8,4+,1,Yes,14,Males,26.6,9564.88,9.165853336,1187,1996,2002,31606.99,,18.66666667,NO,0.5,100,100
1031,3750,1996,A,18/07/2007,1,82,4244,BrM,17.9,19/03/2010,74,0.8327,1.1673,1.085613056,2007,7,2010,11,24,3,3,1,Yes,14,Males,26.3,4941.34,8.505391828,1031,1996,2007,19657.21,9,14.66666667,NO,0.727272727,59.5,59.5
4934,4050,2006,A,19/01/2009,1,90,4106,BrM,17.6,30/09/2012,61,1.1102,0.8898,1.086062863,2009,1,2012,3,24,3,3,1,Yes,6,Males,26.5,10374.28,9.247084945,4934,2006,2009,15694.275,17,12.5,YES,1,17,17
1274,2695,1996,A,12/08/1998,1,25,219,BrM,15.9,13/08/2000,49,1.1796,0.8204,1.086744983,1998,8,2000,2,24,2,2,1,Yes,4,Males,26.2,23592.91,10.06870152,1274,1996,1998,33831.12,20,20.5,YES,1,40,40
1673,63,2001,A,14/06/2003,0,30,457,H,14.1,23/08/2004,16,0.5551,1.4449,1.08683442,2003,6,2004,2,24,1,1,1,Yes,3,Females,24.5,14886.81,9.608230865,1673,2001,2003,15366.17,19.5,19.5,NO,0.5,39,39
1794,145,2002,A,22/07/2003,1,30,536,H,16,02/09/2004,138,0.6939,1.3061,1.091594942,2003,7,2004,1,12,1,1,1,Yes,2,Males,25,13841.36,9.53541649,1794,2002,2003,12623.83,19.5,19.5,YES,1,19.5,19.5
3020,3143,2004,A,08/08/2006,1,75,3789,BrM,16.8,16/09/2007,40,0.9714,1.0286,1.091962498,2006,8,2007,2,24,1,1,1,Yes,3,Males,26.7,14740.49,9.598353408,3020,2004,2006,14591.88,13,13.5,YES,1,13,13
1188,1014,1996,A,24/07/2002,1,41,815,BrM,16.9,16/08/2010,71,1.0408,0.9592,1.092894387,2002,7,2010,6,24,8,4+,1,Yes,14,Males,25.1,16804.54,9.729404367,1188,1996,2002,12791.71,,18.66666667,NO,0.5,19.5,19.5
3505,3782,2005,A,26/07/2007,0,82,4243,H,14,18/09/2009,72,0.7633,1.2367,1.093490076,2007,7,2009,2,24,2,2,1,Yes,4,Females,23.6,5124.47,8.541782384,3505,2005,2007,18354.98,9,11,YES,1,9,9
1660,540,2002,A,18/07/2005,0,37,652,H,14.5,04/10/2014,8,1.1102,0.8898,1.095659696,2005,7,2014,3,24,9,4+,1,Yes,12,Females,24.6,11934.555,9.387193253,1660,2002,2005,19626.265,14,19.5,YES,1,33.5,33.5
1218,1105,1996,A,04/09/2002,0,41,795,BrF,14,28/09/2013,34,1.0408,0.9592,1.097477074,2002,9,2013,6,24,11,4+,1,Yes,17,Females,24.1,21968.51,9.997365343,1218,1996,2002,13168.07,,18.66666667,NO,0.5,,0
1247,1122,1996,A,11/09/2002,0,41,791,BrF,14.3,12/01/2005,23,0.8327,1.1673,1.100839049,2002,9,2005,6,24,3,3,1,Yes,9,Females,23.8,10880.88,9.294762399,1247,1996,2002,20546.86,,18.66666667,NO,0.5,,0
1509,2802,1999,A,13/11/2005,1,54,6319,BrM,17,10/09/2010,7,0.6939,1.3061,1.105776532,2005,11,2010,6,24,5,4+,1,Yes,11,Males,25.8,14812.545,9.603229736,1509,1999,2005,16502.03,14,14.16666667,NO,0.5,81.5,42.5
1743,3159,2002,A,09/08/2006,1,75,3788,BrM,17,03/03/2009,39,1.3878,0.6122,1.106555308,2006,8,2009,4,24,3,3,1,Yes,7,Males,25.5,10016.67,9.212005984,1743,2002,2006,10178.43,13,19.5,YES,1,53,53
1211,2581,1996,A,24/07/1997,1,22,79,BrM,15.8,29/01/1999,105,1.1796,0.8204,1.111530275,1997,7,1999,1,12,2,2,1,Yes,3,Males,26.2,12183.19,9.407812412,1211,1996,1997,15580.65,21,21,YES,1,21,21
3005,2938,2004,A,06/12/2005,1,54,6382,BrM,16.6,18/09/2009,123,1.249,0.751,1.116739356,2005,12,2009,1,12,4,4+,1,Yes,5,Males,25.4,3652.815,8.203253382,3005,2004,2005,12207.3,14,14,YES,1,14,14
1890,3816,2003,A,20/08/2007,1,82,4293,BrM,16,21/02/2008,160,1.1102,0.8898,1.118598425,2007,8,2008,4,24,1,1,1,Yes,5,Males,25.2,4363.88,8.381116849,1890,2003,2007,10183.14,9,11.25,YES,1,9,9
3618,4075,2004,A,27/01/2009,1,90,4083,BrM,15.5,10/09/2010,28,1.3878,0.6122,1.121352354,2009,1,2010,5,24,1,1,1,Yes,6,Males,25.3,31485.45,10.35728081,3618,2004,2009,12253.02,17,14,YES,1,31,31
4919,3918,2006,A,26/01/2008,0,85,4420,BrF,14.5,28/02/2012,167,0.8327,1.1673,1.125892965,2008,1,2012,2,24,4,4+,1,Yes,6,Females,23.2,12480.47,9.431920301,4919,2006,2008,5349.825,11.5,10.25,YES,1,11.5,11.5
1872,3882,2003,A,15/01/2008,0,85,4423,BrF,14.2,27/02/2013,171,0.9714,1.0286,1.12957803,2008,1,2013,5,24,5,4+,1,Yes,10,Females,24.7,7169.82,8.877635829,1872,2003,2008,10950.155,11.5,11.3,YES,1,11.5,11.5
1166,904,1996,A,05/08/2000,1,39,3050,BrM,15.8,02/09/2004,35,1.1102,0.8898,1.131596935,2000,8,2004,4,24,4,4+,1,Yes,8,Males,25.4,13343.33,9.498771914,1166,1996,2000,23926.92,,18.66666667,NO,0.75,19.5,19.5
1412,619,1998,A,23/08/2005,1,37,736,BrM,16.5,10/09/2010,129,0.902,1.098,1.132581481,2005,8,2010,7,24,5,4+,1,Yes,12,Males,25.8,7337.385,8.900737791,1412,1998,2005,16394.41,14,14.375,NO,0.571428571,25.5,25.5
3644,3185,2005,A,15/08/2006,1,75,3841,H,17,10/09/2010,110,0.9714,1.0286,1.13282452,2006,8,2010,1,12,4,4+,1,Yes,5,Males,26.3,15666.6,9.659286337,3644,2005,2006,21312.76,13,13,YES,1,13,13
1711,58,2001,A,12/06/2003,1,30,503,ABX,16.4,11/12/2005,77,1.0408,0.9592,1.136433531,2003,6,2005,2,24,2,2,1,Yes,4,Males,25.6,48866.3,10.79684328,1711,2001,2003,29921.32,19.5,19.5,NO,0.5,19.5,19.5
1665,2805,2002,A,14/11/2005,0,54,6290,BrF,13.5,11/12/2005,113,1.4572,0.5428,1.137022485,2005,11,2005,3,24,0,0,0,No,3,Females,24.3,11824.355,9.377916666,1665,2002,2005,10621.51,14,14.16666667,YES,1,28,28
2960,595,2003,A,04/08/2005,1,37,647,BrM,16.2,04/10/2014,2,1.3878,0.6122,1.138615911,2005,8,2014,2,24,9,4+,1,Yes,11,Males,25.4,12810.63,9.458030574,2960,2003,2005,19713.79,14,11.5,YES,1,23,23
4950,3815,2006,A,18/08/2007,0,82,4253,ABX,15.1,07/09/2008,85,1.1796,0.8204,1.139256372,2007,8,2008,1,12,1,1,1,Yes,2,Females,23,2143.39,7.670143967,4950,2006,2007,6555.08,9,9,YES,1,9,9
3618,2852,2004,A,20/11/2005,1,54,6337,ABX,15,10/09/2010,42,1.3878,0.6122,1.141424086,2005,11,2010,1,12,5,4+,1,Yes,6,Males,25,14768.705,9.600265694,3618,2004,2005,22051.43,14,14,YES,1,31,31
1670,1018,2001,A,26/07/2002,1,41,810,BrM,16.5,29/07/2006,55,0.6939,1.3061,1.14174297,2002,7,2006,1,12,4,4+,1,Yes,5,Males,26.1,23951.11,10.08376995,1670,2001,2002,12446.96,,,NO,0,,
1665,2900,2002,A,27/11/2005,0,54,6290,BrF,14,11/12/2005,113,1.4572,0.5428,1.142835107,2005,11,2005,3,24,0,0,0,No,3,Females,25.2,11824.355,9.377916666,1665,2002,2005,10621.51,14,14.16666667,YES,1,28,28
1765,3754,2002,A,19/07/2007,0,82,4222,BrF,14.9,29/02/2012,47,0.6245,1.3755,1.144252624,2007,7,2012,5,24,5,4+,1,Yes,10,Females,24.6,8906.98,9.094590518,1765,2002,2007,24063.4,9,14.16666667,YES,1,23,23
1558,2845,1999,A,19/11/2005,0,54,6351,BrF,14.4,03/03/2009,66,0.9714,1.0286,1.144547471,2005,11,2009,6,24,4,4+,1,Yes,10,Females,24.3,13225.255,9.489883538,1558,1999,2005,6568.17,14,14.16666667,NO,0.5,14,14
1244,175,1997,A,07/08/2003,0,30,498,BrF,15.6,07/09/2008,71,1.1796,0.8204,1.145231729,2003,8,2008,6,24,5,4+,1,Yes,11,Females,23,16804.54,9.729404367,1244,1997,2003,12791.71,19.5,18.16666667,NO,0.5,49,49
1750,2931,2002,A,04/12/2005,1,54,6294,BrM,16,04/10/2014,1,1.4572,0.5428,1.145522284,2005,12,2014,3,24,9,4+,1,Yes,12,Males,25.6,12097.775,9.40077683,1750,2002,2005,15983.72,14,19.5,YES,1,62,62
1415,3672,1998,A,15/06/2007,0,82,4216,BrF,14.6,30/09/2013,39,0.9714,1.0286,1.145651654,2007,6,2013,9,24,6,4+,1,Yes,15,Females,24.5,4577.11,8.428823074,1415,1998,2007,10178.43,9,13.25,NO,0.666666667,42.5,42.5
1698,118,2001,A,09/07/2003,1,30,484,ABX,17.1,10/09/2010,54,1.0408,0.9592,1.146219912,2003,7,2010,2,24,7,4+,1,Yes,9,Males,27,22163.09,10.00618357,1698,2001,2003,19332.705,19.5,19.5,NO,0.5,28.5,28.5
1614,1089,2001,A,29/08/2002,0,41,783,NSA,15.1,07/09/2008,11,0.902,1.098,1.147107207,2002,8,2008,1,12,6,4+,1,Yes,7,Females,24.9,11888.05,9.383288973,1614,2001,2002,21739.96,,,NO,0,9,9
823,1050,1994,A,12/08/2002,0,41,785,BrF,16,02/09/2003,13,0.8327,1.1673,1.147571594,2002,8,2003,8,24,1,1,1,Yes,9,Females,24.5,14319.64,9.569387301,823,1994,2002,23212.25,,20.5,NO,0.5,,0
65,2414,1987,A,26/07/1997,1,22,48,BrM,18.6,28/03/1998,56,0.8327,1.1673,1.149155682,1997,7,1998,10,24,1,1,1,Yes,11,Males,25.9,27850.85,10.23461877,65,1987,1997,21632.27,21,23.5,NO,0.2,21,
2959,600,2002,A,07/08/2005,0,37,687,BrF,16.5,10/09/2010,57,1.1796,0.8204,1.150436218,2005,8,2010,3,24,5,4+,1,Yes,8,Females,24.8,9132.445,9.119588736,2959,2002,2005,19264.4,14,14.25,YES,1,23,23
1276,1042,1996,A,03/08/2002,1,41,845,BrM,16.5,29/01/2007,137,0.902,1.098,1.150505451,2002,8,2007,6,24,5,4+,1,Yes,11,Males,26.2,20404.07,9.92348967,1276,1996,2002,12597.94,,18.66666667,NO,0.5,14,14
1798,4108,2003,A,14/02/2009,0,90,4172,BrF,13.6,10/09/2010,178,0.902,1.098,1.151650312,2009,2,2010,6,24,1,1,1,Yes,7,Females,24.2,28841.48,10.26956991,1798,2003,2009,9605.13,17,12.25,YES,1,17,17
3641,3770,2005,A,22/07/2007,0,82,4279,H,15.5,03/03/2009,126,1.0408,0.9592,1.152919737,2007,7,2009,2,24,2,2,1,Yes,4,Females,24.5,7136.24,8.872941306,3641,2005,2007,12410.1,9,11,YES,1,20.5,20.5
1438,1062,1999,A,17/08/2002,0,41,827,BrF,15.7,04/10/2014,98,0.902,1.098,1.158952306,2002,8,2014,3,24,12,4+,1,Yes,15,Females,23.5,28748.55,10.26634261,1438,1999,2002,15141.885,,,NO,0,,
1740,436,2001,A,19/12/2004,0,35,2887,BrF,15.9,03/03/2009,20,0.9714,1.0286,1.160588382,2004,12,2009,3,24,5,4+,1,Yes,8,Females,24.9,35108.05,10.46618573,1740,2001,2004,26574.26,9,14.25,NO,0.666666667,58,58
5320,4285,2007,A,22/06/2009,0,92,4727,H,15.1,30/09/2013,43,0.6939,1.3061,1.162864463,2009,6,2013,2,24,4,4+,1,Yes,6,Females,23.7,17475.69,9.768566051,5320,2007,2009,9655.045,17,14.25,YES,1,17,17
1510,96,1999,A,28/06/2003,0,30,525,BrF,14,03/03/2009,112,0.5551,1.4449,1.167733416,2003,6,2009,4,24,6,4+,1,Yes,10,Females,24.1,13562.81,9.515086767,1510,1999,2003,20145.88,19.5,19.5,NO,0.25,31,11.5
