"nestlingID","nestID","year","age","hatchdate","hatchsize","fledgedate","fledgesize","mass","tarsus","ninprim","year2"
"1983-NES08 nestling 2","1983-NES08",1983,14,156,5,178,3,21,,,0.6
"1985-NES02 nestling 2","1985-NES02",1985,10,148,6,,6,12.5,,,0.8
"1983-NES08 nestling 3","1983-NES08",1983,11,156,5,178,3,18.6,,,0.6
"1983-NES08 nestling 3","1983-NES08",1983,14,156,5,178,3,20.8,,,0.6
"1985-NES02 nestling 3","1985-NES02",1985,10,148,6,,6,15,,,0.8
"1983-NES08 nestling 4","1983-NES08",1983,11,156,5,178,3,21.5,,,0.6
"1983-NES08 nestling 4","1983-NES08",1983,14,156,5,178,3,22.5,,,0.6
"1985-NES02 nestling 4","1985-NES02",1985,10,148,6,,6,13,,,0.8
"1985-NES02 nestling 5","1985-NES02",1985,10,148,6,,6,14,,,0.8
"1985-NES02 nestling 6","1985-NES02",1985,10,148,6,,6,12,,,0.8
"1983-GCFS2 nestling 1","1983-GCFS2",1983,10,154,5,175,5,19.9,,,0.6
"1983-GCFS2 nestling 1","1983-GCFS2",1983,13,154,5,175,5,22.7,,,0.6
"1983-GCFS2 nestling 1","1983-GCFS2",1983,16,154,5,175,5,22.9,,,0.6
"1983-GCFS2 nestling 2","1983-GCFS2",1983,10,154,5,175,5,20.3,,,0.6
"1983-GCFS2 nestling 2","1983-GCFS2",1983,13,154,5,175,5,22.6,,,0.6
"1983-GCFS2 nestling 2","1983-GCFS2",1983,16,154,5,175,5,22.4,,,0.6
"1997-BLE1 nestling 2","1997-BLE1",1997,14,160,6,,2,17.5,11.86,24,2
"1983-GCFS2 nestling 3","1983-GCFS2",1983,10,154,5,175,5,21.7,,,0.6
"1983-GCFS2 nestling 3","1983-GCFS2",1983,13,154,5,175,5,23.7,,,0.6
"1983-GCFS2 nestling 3","1983-GCFS2",1983,16,154,5,175,5,22.5,,,0.6
"1983-GCFS2 nestling 4","1983-GCFS2",1983,10,154,5,175,5,20.5,,,0.6
"1983-GCFS2 nestling 4","1983-GCFS2",1983,13,154,5,175,5,20.8,,,0.6
"1983-GCFS2 nestling 4","1983-GCFS2",1983,16,154,5,175,5,21.3,,,0.6
"1997-BLE1 nestling 4","1997-BLE1",1997,14,160,6,,2,19,11.68,21,2
"1983-GCFS2 nestling 5","1983-GCFS2",1983,12,154,5,175,5,18.6,,,0.6
"1983-GCFS2 nestling 5","1983-GCFS2",1983,15,154,5,175,5,20.4,,,0.6
"1977-BMA01 nestling 1","1977-BMA01",1977,10,151,6,161,0,9.8,,,0
"1980-BMB4 nestling 1","1980-BMB4",1980,12,187,4,207,4,21,,,0.3
"1980-BMB4 nestling 1","1980-BMB4",1980,14,187,4,207,4,21.5,,,0.3
"1977-BMA01 nestling 2","1977-BMA01",1977,10,151,6,161,0,11.9,,,0
"1980-BMB4 nestling 2","1980-BMB4",1980,12,187,4,207,4,17.5,,,0.3
"1980-BMB4 nestling 2","1980-BMB4",1980,14,187,4,207,4,20.5,,,0.3
"1977-BMA01 nestling 3","1977-BMA01",1977,10,151,6,161,0,7.7,,,0
"1980-BMB4 nestling 3","1980-BMB4",1980,12,187,4,207,4,20,,,0.3
"1980-BMB4 nestling 3","1980-BMB4",1980,14,187,4,207,4,20,,,0.3
"1977-BMA01 nestling 4","1977-BMA01",1977,10,151,6,161,0,12.2,,,0
"1980-BMB4 nestling 4","1980-BMB4",1980,12,187,4,207,4,19,,,0.3
"1980-BMB4 nestling 4","1980-BMB4",1980,14,187,4,207,4,21,,,0.3
"1977-BMA01 nestling 5","1977-BMA01",1977,10,151,6,161,0,12.4,,,0
"1977-BMA01 nestling 6","1977-BMA01",1977,10,151,6,161,0,11.9,,,0
"1991-NESG3 (2) nestling 1","1991-NESG3 (2)",1991,12,183,3,201,3,22,,26,1.4
"1991-NESG3 (2) nestling 2","1991-NESG3 (2)",1991,12,183,3,201,3,20.5,,22,1.4
"1991-NESG3 (2) nestling 3","1991-NESG3 (2)",1991,16,183,3,201,3,23.5,,,1.4
"1991-NESG3 (2) nestling 4","1991-NESG3 (2)",1991,16,183,3,201,3,25,,49,1.4
"1991-NESG3 (2) nestling 5","1991-NESG3 (2)",1991,16,183,3,201,3,22.5,,53,1.4
"1991-NESG3 (2) nestling 6","1991-NESG3 (2)",1991,16,183,3,201,3,,,54,1.4
"2002-HUA5 nestling 1","2002-HUA5",2002,15,155,5,177,5,20.7,12.3,31,2.5
"2002-HUA5 nestling 2","2002-HUA5",2002,15,155,5,177,5,20.7,12.2,29.5,2.5
"2002-HUA5 nestling 3","2002-HUA5",2002,15,155,5,177,5,17,12.4,18,2.5
"2002-HUA5 nestling 4","2002-HUA5",2002,15,155,5,177,5,22.7,12.25,34,2.5
"2002-HUA5 nestling 5","2002-HUA5",2002,15,155,5,177,5,23.6,11.6,39.5,2.5
"1998-NBC1 nestling 1","1998-NBC1",1998,15,156,5,176,3,25.3,14.86,64,2.1
"1982-GCL6 nestling 1","1982-GCL6",1982,10,161,6,184,4,16.5,,,0.5
"1982-GCL6 nestling 1","1982-GCL6",1982,13,161,6,184,4,15,,,0.5
"1982-GCL6 nestling 1","1982-GCL6",1982,14,161,6,184,4,15,,,0.5
"1998-NBC1 nestling 2","1998-NBC1",1998,15,156,5,176,3,24.7,14.91,61,2.1
"1982-GCL6 nestling 2","1982-GCL6",1982,10,161,6,184,4,14,,,0.5
"1982-GCL6 nestling 2","1982-GCL6",1982,13,161,6,184,4,14.5,,,0.5
"1982-GCL6 nestling 2","1982-GCL6",1982,14,161,6,184,4,14.5,,,0.5
"1998-NBC1 nestling 3","1998-NBC1",1998,15,156,5,176,3,23.3,14.74,58,2.1
"1982-GCL6 nestling 3","1982-GCL6",1982,10,161,6,184,4,14,,,0.5
"1982-GCL6 nestling 3","1982-GCL6",1982,13,161,6,184,4,14.5,,,0.5
"1982-GCL6 nestling 3","1982-GCL6",1982,14,161,6,184,4,15.5,,,0.5
"1982-GCL6 nestling 4","1982-GCL6",1982,10,161,6,184,4,17,,,0.5
"1982-GCL6 nestling 4","1982-GCL6",1982,13,161,6,184,4,18,,,0.5
"1982-GCL6 nestling 4","1982-GCL6",1982,14,161,6,184,4,18,,,0.5
"1982-GCL6 nestling 5","1982-GCL6",1982,10,161,6,184,4,15,,,0.5
"1982-GCL6 nestling 5","1982-GCL6",1982,13,161,6,184,4,16,,,0.5
"1982-GCL6 nestling 5","1982-GCL6",1982,14,161,6,184,4,16.5,,,0.5
"1982-GCL6 nestling 6","1982-GCL6",1982,10,161,6,184,4,14,,,0.5
"1982-GCL6 nestling 7","1982-GCL6",1982,10,161,6,184,4,17.5,,,0.5
"1982-GCL6 nestling 7","1982-GCL6",1982,13,161,6,184,4,17.5,,,0.5
"1982-GCL6 nestling 7","1982-GCL6",1982,14,161,6,184,4,17.5,,,0.5
"1982-GCL6 nestling 8","1982-GCL6",1982,10,161,6,184,4,18,,,0.5
"1982-GCL6 nestling 8","1982-GCL6",1982,13,161,6,184,4,18,,,0.5
"1982-GCL6 nestling 8","1982-GCL6",1982,14,161,6,184,4,18.5,,,0.5
"1985-BGD4 (2) nestling 1","1985-BGD4 (2)",1985,11,170,3,188,2,22.7,,,0.8
"1996-BGD2 nestling 1","1996-BGD2",1996,15,159,5,180,3,20.4,14.97,49,1.9
"1997-HUA5 nestling 1","1997-HUA5",1997,14,160,7,,4,14,11.44,16,2
"1985-BGD4 (2) nestling 2","1985-BGD4 (2)",1985,11,170,3,188,2,23.5,,,0.8
"1996-BGD2 nestling 2","1996-BGD2",1996,15,159,5,180,3,20.1,15.11,54,1.9
"1997-HUA5 nestling 2","1997-HUA5",1997,14,160,7,,4,17,10.7,16,2
"1996-BGD2 nestling 3","1996-BGD2",1996,15,159,5,180,3,20.1,15.11,34,1.9
"1997-HUA5 nestling 3","1997-HUA5",1997,14,160,7,,4,16,10.8,16,2
"1997-HUA5 nestling 5","1997-HUA5",1997,14,160,7,,4,22,11.21,22,2
"2006-SRBP13 nestling 1","2006-SRBP13",2006,12,152,4,,4,15.9,11.28,7.3,2.9
"2006-SRBP13 nestling 2","2006-SRBP13",2006,12,152,4,,4,13.8,11.03,5.8,2.9
"2006-SRBP13 nestling 3","2006-SRBP13",2006,12,152,4,,4,10.7,9.27,3,2.9
"2006-SRBP13 nestling 4","2006-SRBP13",2006,12,152,4,,4,12.4,11.13,5,2.9
"2015-AGF6 nestling 1","2015-AGF6",2015,12,148,5,173,5,15.75,11.4,40.5,3.8
"2004-BGD4 nestling 1","2004-BGD4",2004,10,153,5,172,5,20.5,,11,2.7
"1991-NESA3 nestling 1","1991-NESA3",1991,12,151,3,171,3,23.5,,34,1.4
"1991-NESA3 nestling 1","1991-NESA3",1991,16,151,3,171,3,22,,53,1.4
"1995-NESA7 nestling 1","1995-NESA7",1995,13,153,6,172,9,19.9,11.02,47,1.8
"1997-NESA9 nestling 1","1997-NESA9",1997,15,158,6,175,3,23.7,15.5,43.5,2
"1996-BS3 nestling 1","1996-BS3",1996,15,158,3,176,3,22.4,14.9,45,1.9
"1979-BANK nestling 1","1979-BANK",1979,10,169,5,,3,16,,,0.2
"1979-BANK nestling 1","1979-BANK",1979,12,169,5,,3,18.5,,,0.2
"1979-BANK nestling 1","1979-BANK",1979,14,169,5,,3,20,,,0.2
"1979-BANK nestling 1","1979-BANK",1979,16,169,5,,3,21,,,0.2
"2015-AGF6 nestling 2","2015-AGF6",2015,12,148,5,173,5,18.25,10.2,40,3.8
"2004-BGD4 nestling 2","2004-BGD4",2004,10,153,5,172,5,20.5,,11,2.7
"1991-NESA3 nestling 2","1991-NESA3",1991,12,151,3,171,3,25,,29,1.4
"1991-NESA3 nestling 2","1991-NESA3",1991,16,151,3,171,3,24,,49,1.4
"1995-NESA7 nestling 2","1995-NESA7",1995,13,153,6,172,9,22.2,11.56,43,1.8
"1997-NESA9 nestling 2","1997-NESA9",1997,15,158,6,175,3,23.4,15.6,44,2
"1996-BS3 nestling 2","1996-BS3",1996,15,158,3,176,3,20.8,15.66,53,1.9
"1979-BANK nestling 2","1979-BANK",1979,10,169,5,,3,15,,,0.2
"1979-BANK nestling 2","1979-BANK",1979,12,169,5,,3,13.5,,,0.2
"1979-BANK nestling 2","1979-BANK",1979,14,169,5,,3,12,,,0.2
"1979-BANK nestling 2","1979-BANK",1979,16,169,5,,3,10,,,0.2
"2015-AGF6 nestling 3","2015-AGF6",2015,12,148,5,173,5,17,11.3,45,3.8
"2004-BGD4 nestling 3","2004-BGD4",2004,10,153,5,172,5,19.5,,9,2.7
"1991-NESA3 nestling 3","1991-NESA3",1991,12,151,3,171,3,24.5,,32,1.4
"1991-NESA3 nestling 3","1991-NESA3",1991,16,151,3,171,3,23.5,,49,1.4
"1995-NESA7 nestling 3","1995-NESA7",1995,13,153,6,172,9,20.9,11.44,45,1.8
"1997-NESA9 nestling 3","1997-NESA9",1997,15,158,6,175,3,22.9,15.2,43,2
"1996-BS3 nestling 3","1996-BS3",1996,15,158,3,176,3,23.2,15.74,48,1.9
"1979-BANK nestling 3","1979-BANK",1979,10,169,5,,3,10,,,0.2
"1979-BANK nestling 3","1979-BANK",1979,12,169,5,,3,9,,,0.2
"1979-BANK nestling 3","1979-BANK",1979,14,169,5,,3,8,,,0.2
"2015-AGF6 nestling 4","2015-AGF6",2015,12,148,5,173,5,17,10.9,44,3.8
"2004-BGD4 nestling 4","2004-BGD4",2004,10,153,5,172,5,17.5,,7,2.7
"1995-NESA7 nestling 4","1995-NESA7",1995,13,153,6,172,9,22.3,12.1,46,1.8
"1979-BANK nestling 4","1979-BANK",1979,10,169,5,,3,15.5,,,0.2
"1979-BANK nestling 4","1979-BANK",1979,12,169,5,,3,17.5,,,0.2
"1979-BANK nestling 4","1979-BANK",1979,14,169,5,,3,22,,,0.2
"1979-BANK nestling 4","1979-BANK",1979,16,169,5,,3,22,,,0.2
"2015-AGF6 nestling 5","2015-AGF6",2015,12,148,5,173,5,16.5,11.4,42,3.8
"2004-BGD4 nestling 5","2004-BGD4",2004,10,153,5,172,5,18.5,,9,2.7
"1995-NESA7 nestling 5","1995-NESA7",1995,13,153,6,172,9,22.1,11.12,45,1.8
"1979-BANK nestling 5","1979-BANK",1979,10,169,5,,3,18,,,0.2
"1979-BANK nestling 5","1979-BANK",1979,12,169,5,,3,18,,,0.2
"1979-BANK nestling 5","1979-BANK",1979,14,169,5,,3,21,,,0.2
"1979-BANK nestling 5","1979-BANK",1979,16,169,5,,3,20.5,,,0.2
"1995-NESA7 nestling 6","1995-NESA7",1995,13,153,6,172,9,22.2,11.1,47.5,1.8
"1995-NESA7 nestling 7","1995-NESA7",1995,13,153,6,172,9,21.7,11.32,36,1.8
"1995-NESA7 nestling 8","1995-NESA7",1995,13,153,6,172,9,22,11.72,45,1.8
"1995-NESA7 nestling 9","1995-NESA7",1995,13,153,6,172,9,21.3,11.37,34,1.8
"1998-BLB2 nestling 1","1998-BLB2",1998,15,153,5,173,5,20.1,,36.5,2.1
"1998-BLB2 nestling 2","1998-BLB2",1998,15,153,5,173,5,21,,31.5,2.1
"1998-BLB2 nestling 3","1998-BLB2",1998,15,153,5,173,5,19.5,,19.5,2.1
"1998-BLB2 nestling 4","1998-BLB2",1998,15,153,5,173,5,18.7,,23,2.1
"1998-BLB2 nestling 5","1998-BLB2",1998,15,153,5,173,5,18.2,,31,2.1
"1982-NES02 nestling 1","1982-NES02",1982,10,150,6,170,6,18,,,0.5
"1982-NES02 nestling 1","1982-NES02",1982,13,150,6,170,6,18,,,0.5
"1999-BGB2 nestling 1","1999-BGB2",1999,15,160,4,,4,23.1,,,2.2
"1982-NES02 nestling 2","1982-NES02",1982,10,150,6,170,6,22,,,0.5
"1982-NES02 nestling 2","1982-NES02",1982,13,150,6,170,6,20.5,,,0.5
"1999-BGB2 nestling 2","1999-BGB2",1999,15,160,4,,4,24.3,,,2.2
"1982-NES02 nestling 3","1982-NES02",1982,10,150,6,170,6,19,,,0.5
"1982-NES02 nestling 3","1982-NES02",1982,13,150,6,170,6,19.5,,,0.5
"1999-BGB2 nestling 3","1999-BGB2",1999,15,160,4,,4,22.7,,,2.2
"1982-NES02 nestling 4","1982-NES02",1982,12,150,6,170,6,20,,,0.5
"1982-NES02 nestling 5","1982-NES02",1982,10,150,6,170,6,20,,,0.5
"1982-NES02 nestling 5","1982-NES02",1982,13,150,6,170,6,20.5,,,0.5
"1999-BGB2 nestling 5","1999-BGB2",1999,15,160,4,,4,24.2,,,2.2
"1982-NES02 nestling 6","1982-NES02",1982,12,150,6,170,6,18,,,0.5
"2015-LSB4 nestling 1","2015-LSB4",2015,12,149,5,175,5,24,11.9,58,3.8
"2012-BGE3 nestling 1","2012-BGE3",2012,12,154,5,176,3,20.5,12.7,,3.5
"2000-OR10 nestling 1","2000-OR10",2000,10,153,4,176,4,,,45,2.3
"2015-LSB4 nestling 2","2015-LSB4",2015,12,149,5,175,5,23,11.7,51,3.8
"2012-BGE3 nestling 2","2012-BGE3",2012,12,154,5,176,3,22,12,,3.5
"2000-OR10 nestling 2","2000-OR10",2000,10,153,4,176,4,,,41,2.3
"2015-LSB4 nestling 3","2015-LSB4",2015,12,149,5,175,5,22,12.5,50,3.8
"2012-BGE3 nestling 3","2012-BGE3",2012,12,154,5,176,3,19.5,12,,3.5
"2000-OR10 nestling 3","2000-OR10",2000,10,153,4,176,4,,,44,2.3
"2015-LSB4 nestling 4","2015-LSB4",2015,12,149,5,175,5,23,12.3,56,3.8
"2012-BGE3 nestling 4","2012-BGE3",2012,12,154,5,176,3,20,11.7,,3.5
"2000-OR10 nestling 4","2000-OR10",2000,10,153,4,176,4,,,45,2.3
"2015-LSB4 nestling 5","2015-LSB4",2015,12,149,5,175,5,20.75,12.3,60,3.8
"2012-BGE3 nestling 5","2012-BGE3",2012,12,154,5,176,3,14,10.5,,3.5
"1985-HUE1 nestling 1","1985-HUE1",1985,14,155,6,171,0,16.3,,,0.8
"1985-HUE1 nestling 2","1985-HUE1",1985,14,155,6,171,0,18,,,0.8
"1985-HUE1 nestling 3","1985-HUE1",1985,14,155,6,171,0,17.5,,,0.8
"1985-HUE1 nestling 4","1985-HUE1",1985,14,155,6,171,0,16.7,,,0.8
"1985-HUE1 nestling 5","1985-HUE1",1985,14,155,6,171,0,14.5,,,0.8
"1985-HUE1 nestling 6","1985-HUE1",1985,14,155,6,171,0,17,,,0.8
"1987-NESE5 nestling 1","1987-NESE5",1987,11,158,1,,1,25.5,,,1
"1987-NESE5 nestling 1","1987-NESE5",1987,16,158,1,,1,26.5,,,1
"1997-SC2 nestling 1","1997-SC2",1997,15,157,4,,,23.4,14.71,46,2
"1997-SC2 nestling 2","1997-SC2",1997,15,157,4,,,21.3,14.69,46,2
"1997-SC2 nestling 3","1997-SC2",1997,15,157,4,,,22.4,14.87,47,2
"1997-SC2 nestling 4","1997-SC2",1997,15,157,4,,,21.5,14.8,49,2
"1992-NESE11 nestling 10","1992-NESE11",1992,10,153,11,173,5,,,44,1.5
"1992-NESE11 nestling 11","1992-NESE11",1992,10,153,11,173,5,,,48,1.5
"1994-CSFC5 nestling 1","1994-CSFC5",1994,11,148,6,163,0,24.5,,,1.7
"1994-CSFC5 nestling 2","1994-CSFC5",1994,11,148,6,163,0,21,,,1.7
"1994-CSFC5 nestling 3","1994-CSFC5",1994,11,148,6,163,0,22.5,,,1.7
"1994-CSFC5 nestling 4","1994-CSFC5",1994,11,148,6,163,0,23.25,,,1.7
"1994-CSFC5 nestling 5","1994-CSFC5",1994,11,148,6,163,0,22.75,,,1.7
"1994-CSFC5 nestling 6","1994-CSFC5",1994,11,148,6,163,0,23.5,,,1.7
"2011-SPC3 nestling 1","2011-SPC3",2011,12,152,5,167,0,18,14,,3.4
"2011-SPC3 nestling 2","2011-SPC3",2011,12,152,5,167,0,19,14.2,,3.4
"2011-SPC3 nestling 3","2011-SPC3",2011,12,152,5,167,0,20,14,,3.4
"2011-SPC3 nestling 4","2011-SPC3",2011,12,152,5,167,0,20.5,15.8,,3.4
"2011-SPC3 nestling 5","2011-SPC3",2011,12,152,5,167,0,20,15.9,,3.4
"1981-HU01 nestling 1","1981-HU01",1981,11,143,7,160,6,24,,,0.4
"1981-HU01 nestling 1","1981-HU01",1981,14,143,7,160,6,23.5,,,0.4
"1996-NBB2 nestling 1","1996-NBB2",1996,15,161,3,180,1,20.4,15.27,43,1.9
"2012-HUB4 nestling 1","2012-HUB4",2012,12,151,6,164,0,14.5,10.7,,3.5
"1981-HU01 nestling 2","1981-HU01",1981,11,143,7,160,6,23,,,0.4
"1981-HU01 nestling 2","1981-HU01",1981,14,143,7,160,6,22,,,0.4
"1996-NBB2 nestling 2","1996-NBB2",1996,15,161,3,180,1,17.9,14.93,43,1.9
"2012-HUB4 nestling 2","2012-HUB4",2012,12,151,6,164,0,17.5,10,,3.5
"1986-HUB6 nestling 2","1986-HUB6",1986,12,150,5,169,2,23.8,,,0.9
"1986-HUB6 nestling 2","1986-HUB6",1986,15,150,5,169,2,23.5,,,0.9
"2012-HUB4 nestling 3","2012-HUB4",2012,12,151,6,164,0,15,10.6,,3.5
"1981-HU01 nestling 4","1981-HU01",1981,11,143,7,160,6,23.5,,,0.4
"1981-HU01 nestling 4","1981-HU01",1981,14,143,7,160,6,22.5,,,0.4
"2012-HUB4 nestling 4","2012-HUB4",2012,12,151,6,164,0,14.5,11.4,,3.5
"1981-HU01 nestling 5","1981-HU01",1981,11,143,7,160,6,24,,,0.4
"1981-HU01 nestling 5","1981-HU01",1981,14,143,7,160,6,24,,,0.4
"2012-HUB4 nestling 5","2012-HUB4",2012,12,151,6,164,0,14.5,11.5,,3.5
"1986-HUB6 nestling 5","1986-HUB6",1986,12,150,5,169,2,20,,,0.9
"1986-HUB6 nestling 5","1986-HUB6",1986,15,150,5,169,2,21.3,,,0.9
"1981-HU01 nestling 6","1981-HU01",1981,11,143,7,160,6,23,,,0.4
"1981-HU01 nestling 6","1981-HU01",1981,14,143,7,160,6,24,,,0.4
"1981-HU01 nestling 7","1981-HU01",1981,11,143,7,160,6,23.5,,,0.4
"1981-HU01 nestling 7","1981-HU01",1981,14,143,7,160,6,21.5,,,0.4
"2000-BGA3 nestling 1","2000-BGA3",2000,10,148,6,164,0,19.8,,36,2.3
"1986-NBF2 nestling 1","1986-NBF2",1986,11,152,4,173,4,19.1,,,0.9
"1986-NBF2 nestling 1","1986-NBF2",1986,14,152,4,173,4,19,,,0.9
"2000-BGA3 nestling 2","2000-BGA3",2000,10,148,6,164,0,19.4,,37,2.3
"1986-NBF2 nestling 2","1986-NBF2",1986,11,152,4,173,4,22.6,,,0.9
"1986-NBF2 nestling 2","1986-NBF2",1986,14,152,4,173,4,22.5,,,0.9
"2000-BGA3 nestling 3","2000-BGA3",2000,10,148,6,164,0,16.5,,29,2.3
"1986-NBF2 nestling 3","1986-NBF2",1986,11,152,4,173,4,21.2,,,0.9
"1986-NBF2 nestling 3","1986-NBF2",1986,14,152,4,173,4,22.3,,,0.9
"2000-BGA3 nestling 4","2000-BGA3",2000,10,148,6,164,0,16.7,,30,2.3
"1986-NBF2 nestling 4","1986-NBF2",1986,10,152,4,173,4,18.9,,,0.9
"1986-NBF2 nestling 4","1986-NBF2",1986,13,152,4,173,4,20.5,,,0.9
"2000-BGA3 nestling 5","2000-BGA3",2000,10,148,6,164,0,14.7,,33,2.3
"2000-BGA3 nestling 6","2000-BGA3",2000,10,148,6,164,0,17.9,,33,2.3
"2015-HUA7 nestling 1","2015-HUA7",2015,12,150,5,170,5,19.5,11,46,3.8
"1991-NESC9 nestling 1","1991-NESC9",1991,12,155,7,175,7,23,,29,1.4
"1991-NESC9 nestling 1","1991-NESC9",1991,16,155,7,175,7,22.5,,51,1.4
"1997-NESC3 nestling 1","1997-NESC3",1997,14,157,5,176,3,24.6,14.9,48.5,2
"2015-HUA7 nestling 2","2015-HUA7",2015,12,150,5,170,5,21.5,10.6,51,3.8
"1991-NESC9 nestling 2","1991-NESC9",1991,12,155,7,175,7,22.5,,29,1.4
"1991-NESC9 nestling 2","1991-NESC9",1991,16,155,7,175,7,21,,50,1.4
"1997-NESC3 nestling 2","1997-NESC3",1997,14,157,5,176,3,22.2,14.4,46,2
"2015-HUA7 nestling 3","2015-HUA7",2015,12,150,5,170,5,19.25,12.4,39,3.8
"1991-NESC9 nestling 3","1991-NESC9",1991,12,155,7,175,7,23,,34,1.4
"1991-NESC9 nestling 3","1991-NESC9",1991,16,155,7,175,7,22,,54,1.4
