"NestlingID","NestID","HatchSize","HatchDate","FledgeDate","FledgeSuccess","whyFail","Renest","Mass","Tarsus","Wingchord","Date","Age","MaxTemp3day","MeanTemp3day","MeanWindspeed3day","TotalRainFall3day","ThermoReg"
"2017-HUA1 nestling 6","HUA1",6,148,158,0,"NESTLINGS DIED","First",11.49,11,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-HUA1 nestling 6","HUA1",6,148,158,0,"NESTLINGS DIED","First",14.2,14.1,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-HUA1 nestling 6","HUA1",6,148,158,0,"NESTLINGS DIED","First",15.42,13.6,38,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-HUA3 nestling 1","HUA3",5,153,173,1,"","First",2.71,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-HUA3 nestling 1","HUA3",5,153,173,1,"","First",9,10.8,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUA3 nestling 1","HUA3",5,153,173,1,"","First",17.5,13,36,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-HUA3 nestling 1","HUA3",5,153,173,1,"","First",19.5,13.7,48,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-HUA3 nestling 2","HUA3",5,153,173,1,"","First",2.44,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-HUA3 nestling 2","HUA3",5,153,173,1,"","First",8.3,10.8,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUA3 nestling 2","HUA3",5,153,173,1,"","First",17,12.8,32,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-HUA3 nestling 2","HUA3",5,153,173,1,"","First",18.25,14.5,49,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-HUA3 nestling 3","HUA3",5,153,173,1,"","First",1.72,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-HUA3 nestling 3","HUA3",5,153,173,1,"","First",5.5,9.2,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUA3 nestling 3","HUA3",5,153,173,1,"","First",15,12.9,27,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-HUA3 nestling 3","HUA3",5,153,173,1,"","First",17.5,14.3,39,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-HUA3 nestling 4","HUA3",5,153,173,1,"","First",3.03,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-HUA3 nestling 4","HUA3",5,153,173,1,"","First",10.5,12.5,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUA3 nestling 4","HUA3",5,153,173,1,"","First",19,14.1,40,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-HUA3 nestling 4","HUA3",5,153,173,1,"","First",20,13.6,62,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-HUA3 nestling 5","HUA3",5,153,173,1,"","First",2.9,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-HUA3 nestling 5","HUA3",5,153,173,1,"","First",9.8,11.1,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUA3 nestling 5","HUA3",5,153,173,1,"","First",20,13.5,36,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-HUA3 nestling 5","HUA3",5,153,173,1,"","First",21,13.8,48,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-HUA5 nestling 1","HUA5",4,147,167,0.5,"","First",7.86,10.5,,149,2,19.8333333333333,15.1,0.743678256333333,6,"Poikilotherm"
"2017-HUA5 nestling 1","HUA5",4,147,167,0.5,"","First",10.44,10.5,,151,4,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUA5 nestling 1","HUA5",4,147,167,0.5,"","First",17.87,13.2,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-HUA5 nestling 1","HUA5",4,147,167,0.5,"","First",21.5,14.4,39,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-HUA5 nestling 1","HUA5",4,147,167,0.5,"","First",20,13.8,59,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-HUA5 nestling 2","HUA5",4,147,167,0.5,"","First",8.73,11.2,,149,2,19.8333333333333,15.1,0.743678256333333,6,"Poikilotherm"
"2017-HUA5 nestling 2","HUA5",4,147,167,0.5,"","First",10.31,11.3,,151,4,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUA5 nestling 2","HUA5",4,147,167,0.5,"","First",17.95,13.4,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-HUA5 nestling 2","HUA5",4,147,167,0.5,"","First",21,13.7,40,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-HUA5 nestling 2","HUA5",4,147,167,0.5,"","First",16.06,13.9,51,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-HUA5 nestling 3","HUA5",4,147,167,0.5,"","First",8.36,11.6,,149,2,19.8333333333333,15.1,0.743678256333333,6,"Poikilotherm"
"2017-HUA5 nestling 3","HUA5",4,147,167,0.5,"","First",10.34,11.7,,151,4,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUA5 nestling 3","HUA5",4,147,167,0.5,"","First",16.82,12.9,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-HUA5 nestling 3","HUA5",4,147,167,0.5,"","First",20.25,14.3,39,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-HUA5 nestling 3","HUA5",4,147,167,0.5,"","First",13.35,13.3,51,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-HUA5 nestling 4","HUA5",4,147,167,0.5,"","First",8.37,11.1,,149,2,19.8333333333333,15.1,0.743678256333333,6,"Poikilotherm"
"2017-HUA5 nestling 4","HUA5",4,147,167,0.5,"","First",10.36,11.1,,151,4,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUA5 nestling 4","HUA5",4,147,167,0.5,"","First",17.37,12.7,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-HUA5 nestling 4","HUA5",4,147,167,0.5,"","First",19.75,14.1,38,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-HUA5 nestling 4","HUA5",4,147,167,0.5,"","First",19,13.7,59,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-HUE1 nestling 1","HUE1",6,143,159,0,"NESTLINGS DIED","First",6.69,10.6,,147,4,17.5,15,0.8248344155,22.8,"Poikilotherm"
"2017-HUE1 nestling 1","HUE1",6,143,159,0,"NESTLINGS DIED","First",14.5,11.1,,150,7,19.6666666666667,15.2,0.718091676,12.4,"Intermediate"
"2017-HUE1 nestling 1","HUE1",6,143,159,0,"NESTLINGS DIED","First",16.3,13.9,,151,8,19.8333333333333,15.6,1.18151515133333,21.6,"Intermediate"
"2017-HUE1 nestling 1","HUE1",6,143,159,0,"NESTLINGS DIED","First",20.5,14,40,153,10,19.8333333333333,15.4333333333333,1.65,9.6,"Endotherm"
"2017-HUE1 nestling 1","HUE1",6,143,159,0,"NESTLINGS DIED","First",21,13.8,50,155,12,17.8333333333333,11.7,1.77299999966667,0,"Endotherm"
"2017-HUE1 nestling 2","HUE1",6,143,159,0,"NESTLINGS DIED","First",5.79,10.4,,147,4,17.5,15,0.8248344155,22.8,"Poikilotherm"
"2017-HUE1 nestling 2","HUE1",6,143,159,0,"NESTLINGS DIED","First",12.7,12.4,,150,7,19.6666666666667,15.2,0.718091676,12.4,"Intermediate"
"2017-HUE1 nestling 2","HUE1",6,143,159,0,"NESTLINGS DIED","First",16.3,12.1,,151,8,19.8333333333333,15.6,1.18151515133333,21.6,"Intermediate"
"2017-HUE1 nestling 2","HUE1",6,143,159,0,"NESTLINGS DIED","First",20.5,14.2,37,153,10,19.8333333333333,15.4333333333333,1.65,9.6,"Endotherm"
"2017-HUE1 nestling 2","HUE1",6,143,159,0,"NESTLINGS DIED","First",19.5,13.8,45,155,12,17.8333333333333,11.7,1.77299999966667,0,"Endotherm"
"2017-HUE1 nestling 3","HUE1",6,143,159,0,"NESTLINGS DIED","First",6.84,9.9,,147,4,17.5,15,0.8248344155,22.8,"Poikilotherm"
"2017-HUE1 nestling 3","HUE1",6,143,159,0,"NESTLINGS DIED","First",13.96,13.1,,150,7,19.6666666666667,15.2,0.718091676,12.4,"Intermediate"
"2017-HUE1 nestling 3","HUE1",6,143,159,0,"NESTLINGS DIED","First",15.9,13.5,,151,8,19.8333333333333,15.6,1.18151515133333,21.6,"Intermediate"
"2017-HUE1 nestling 3","HUE1",6,143,159,0,"NESTLINGS DIED","First",17.5,13.8,39,153,10,19.8333333333333,15.4333333333333,1.65,9.6,"Endotherm"
"2017-HUE1 nestling 3","HUE1",6,143,159,0,"NESTLINGS DIED","First",17,14,45,155,12,17.8333333333333,11.7,1.77299999966667,0,"Endotherm"
"2017-HUE1 nestling 4","HUE1",6,143,159,0,"NESTLINGS DIED","First",6.95,9.8,,147,4,17.5,15,0.8248344155,22.8,"Poikilotherm"
"2017-HUE1 nestling 4","HUE1",6,143,159,0,"NESTLINGS DIED","First",14.69,13,,150,7,19.6666666666667,15.2,0.718091676,12.4,"Intermediate"
"2017-HUE1 nestling 4","HUE1",6,143,159,0,"NESTLINGS DIED","First",17.5,13.2,,151,8,19.8333333333333,15.6,1.18151515133333,21.6,"Intermediate"
"2017-HUE1 nestling 4","HUE1",6,143,159,0,"NESTLINGS DIED","First",19.5,14,42,153,10,19.8333333333333,15.4333333333333,1.65,9.6,"Endotherm"
"2017-HUE1 nestling 4","HUE1",6,143,159,0,"NESTLINGS DIED","First",19.25,14.2,48,155,12,17.8333333333333,11.7,1.77299999966667,0,"Endotherm"
"2017-HUE1 nestling 5","HUE1",6,143,159,0,"NESTLINGS DIED","First",5.59,5,,147,4,17.5,15,0.8248344155,22.8,"Poikilotherm"
"2017-HUE1 nestling 5","HUE1",6,143,159,0,"NESTLINGS DIED","First",15.2,13.7,,150,7,19.6666666666667,15.2,0.718091676,12.4,"Intermediate"
"2017-HUE1 nestling 5","HUE1",6,143,159,0,"NESTLINGS DIED","First",14.8,13.4,,151,8,19.8333333333333,15.6,1.18151515133333,21.6,"Intermediate"
"2017-HUE1 nestling 5","HUE1",6,143,159,0,"NESTLINGS DIED","First",21,13.4,41,153,10,19.8333333333333,15.4333333333333,1.65,9.6,"Endotherm"
"2017-HUE1 nestling 5","HUE1",6,143,159,0,"NESTLINGS DIED","First",20.5,13.1,50,155,12,17.8333333333333,11.7,1.77299999966667,0,"Endotherm"
"2017-HUE1 nestling 6","HUE1",6,143,159,0,"NESTLINGS DIED","First",6.94,9.8,,147,4,17.5,15,0.8248344155,22.8,"Poikilotherm"
"2017-HUE1 nestling 6","HUE1",6,143,159,0,"NESTLINGS DIED","First",15.2,13.7,,150,7,19.6666666666667,15.2,0.718091676,12.4,"Intermediate"
"2017-HUE1 nestling 6","HUE1",6,143,159,0,"NESTLINGS DIED","First",16.5,13.5,,151,8,19.8333333333333,15.6,1.18151515133333,21.6,"Intermediate"
"2017-HUE1 nestling 6","HUE1",6,143,159,0,"NESTLINGS DIED","First",16.5,13.9,36,153,10,19.8333333333333,15.4333333333333,1.65,9.6,"Endotherm"
"2017-HUE1 nestling 6","HUE1",6,143,159,0,"NESTLINGS DIED","First",17,13.5,43,155,12,17.8333333333333,11.7,1.77299999966667,0,"Endotherm"
"2017-HUE3 nestling 1","HUE3",4,157,165,0,"PREDATION","First",3.06,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUE3 nestling 1","HUE3",4,157,165,0,"PREDATION","First",9.5,12,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-HUE3 nestling 1","HUE3",4,157,165,0,"PREDATION","First",13.25,12.9,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-HUE3 nestling 2","HUE3",4,157,165,0,"PREDATION","First",3.49,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUE3 nestling 2","HUE3",4,157,165,0,"PREDATION","First",12.75,12.3,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-HUE3 nestling 2","HUE3",4,157,165,0,"PREDATION","First",16.5,13.6,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-HUE3 nestling 3","HUE3",4,157,165,0,"PREDATION","First",4.01,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUE3 nestling 3","HUE3",4,157,165,0,"PREDATION","First",13.25,11.3,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-HUE3 nestling 3","HUE3",4,157,165,0,"PREDATION","First",17.5,13.3,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-HUE3 nestling 4","HUE3",4,157,165,0,"PREDATION","First",3.23,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-HUE3 nestling 4","HUE3",4,157,165,0,"PREDATION","First",12.25,12.4,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-HUE3 nestling 4","HUE3",4,157,165,0,"PREDATION","First",16.25,12.9,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-HUE5 nestling 1","HUE5",5,148,163,0,"PREDATION","First",6.92,9.4,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUE5 nestling 1","HUE5",5,148,163,0,"PREDATION","First",10.61,12.1,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-HUE5 nestling 1","HUE5",5,148,163,0,"PREDATION","First",16,13.4,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-HUE5 nestling 1","HUE5",5,148,163,0,"PREDATION","First",19.5,13.8,36,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-HUE5 nestling 1","HUE5",5,148,163,0,"PREDATION","First",19.5,14.4,42,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-HUE5 nestling 1","HUE5",5,148,163,0,"PREDATION","First",21.25,14.7,52,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-HUE5 nestling 2","HUE5",5,148,163,0,"PREDATION","First",4.86,8.9,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUE5 nestling 2","HUE5",5,148,163,0,"PREDATION","First",7.35,10.7,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-HUE5 nestling 2","HUE5",5,148,163,0,"PREDATION","First",14,13,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-HUE5 nestling 2","HUE5",5,148,163,0,"PREDATION","First",17.2,13.8,31,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-HUE5 nestling 2","HUE5",5,148,163,0,"PREDATION","First",19,14.2,36,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-HUE5 nestling 2","HUE5",5,148,163,0,"PREDATION","First",21.25,14.5,46,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-HUE5 nestling 3","HUE5",5,148,163,0,"PREDATION","First",7.48,10,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUE5 nestling 3","HUE5",5,148,163,0,"PREDATION","First",11.05,10.5,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-HUE5 nestling 3","HUE5",5,148,163,0,"PREDATION","First",17,13.5,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-HUE5 nestling 3","HUE5",5,148,163,0,"PREDATION","First",20,13.5,36,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-HUE5 nestling 3","HUE5",5,148,163,0,"PREDATION","First",18,14.1,42,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-HUE5 nestling 3","HUE5",5,148,163,0,"PREDATION","First",16,14.5,44,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-HUE5 nestling 4","HUE5",5,148,163,0,"PREDATION","First",6.69,,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUE5 nestling 4","HUE5",5,148,163,0,"PREDATION","First",10.65,12.4,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-HUE5 nestling 4","HUE5",5,148,163,0,"PREDATION","First",16.25,13.5,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-HUE5 nestling 4","HUE5",5,148,163,0,"PREDATION","First",20,14.2,37,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-HUE5 nestling 4","HUE5",5,148,163,0,"PREDATION","First",21,14.1,43,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-HUE5 nestling 4","HUE5",5,148,163,0,"PREDATION","First",23.5,14.6,52,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-HUE5 nestling 5","HUE5",5,148,163,0,"PREDATION","First",6.89,9.8,,151,3,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-HUE5 nestling 5","HUE5",5,148,163,0,"PREDATION","First",10.48,12.1,,152,4,19.6666666666667,15.8666666666667,1.55972727266667,17,"Poikilotherm"
"2017-HUE5 nestling 5","HUE5",5,148,163,0,"PREDATION","First",17,13.6,,154,6,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-HUE5 nestling 5","HUE5",5,148,163,0,"PREDATION","First",21,13.9,31,156,8,17,11.1333333333333,1.615363636,2.8,"Intermediate"
"2017-HUE5 nestling 5","HUE5",5,148,163,0,"PREDATION","First",20.5,15.2,43,158,10,14.5,12.6333333333333,0.67030303,23.4,"Endotherm"
"2017-HUE5 nestling 5","HUE5",5,148,163,0,"PREDATION","First",23,15.5,53.5,160,12,20.5,14.5333333333333,0.660333333333333,17.4,"Endotherm"
"2017-BGB6 (2) nestling 1","BGB6",4,157,176,1,"","First",2.94,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGB6 (2) nestling 1","BGB6",4,157,176,1,"","First",6.8,10.2,,161,4,24.3333333333333,16.6,0.839363636666667,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 1","BGB6",4,157,176,1,"","First",12.5,12,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 1","BGB6",4,157,176,1,"","First",19,13.5,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-BGB6 (2) nestling 1","BGB6",4,157,176,1,"","First",19.3,13.8,42,167,10,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGB6 (2) nestling 2","BGB6",4,157,176,1,"","First",2.79,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGB6 (2) nestling 2","BGB6",4,157,176,1,"","First",6.29,10.1,,161,4,24.3333333333333,16.6,0.839363636666667,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 2","BGB6",4,157,176,1,"","First",11.5,11,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 2","BGB6",4,157,176,1,"","First",19.25,13.3,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-BGB6 (2) nestling 2","BGB6",4,157,176,1,"","First",19.8,14.2,44,167,10,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGB6 (2) nestling 3","BGB6",4,157,176,1,"","First",2.52,,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGB6 (2) nestling 3","BGB6",4,157,176,1,"","First",5.58,9.8,,161,4,24.3333333333333,16.6,0.839363636666667,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 3","BGB6",4,157,176,1,"","First",10.5,11,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 3","BGB6",4,157,176,1,"","First",18.75,13.1,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-BGB6 (2) nestling 3","BGB6",4,157,176,1,"","First",20,14.3,43,167,10,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGB6 (2) nestling 4","BGB6",4,157,176,1,"","First",2.69,6.4,,159,2,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGB6 (2) nestling 4","BGB6",4,157,176,1,"","First",5.5,9,,161,4,24.3333333333333,16.6,0.839363636666667,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 4","BGB6",4,157,176,1,"","First",13,11.5,,163,6,26,20.2666666666667,0.974272727333333,1.6,"Poikilotherm"
"2017-BGB6 (2) nestling 4","BGB6",4,157,176,1,"","First",15.8,13.8,,165,8,27.5,22.7,1.46187878766667,0,"Intermediate"
"2017-BGB6 (2) nestling 4","BGB6",4,157,176,1,"","First",20.7,14.3,41,167,10,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGD2 nestling 1","BGD2",5,154,177,0.8,"","First",2.51,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGD2 nestling 1","BGD2",5,154,177,0.8,"","First",3.98,7.2,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGD2 nestling 1","BGD2",5,154,177,0.8,"","First",8,10.4,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGD2 nestling 1","BGD2",5,154,177,0.8,"","First",13,12.8,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGD2 nestling 1","BGD2",5,154,177,0.8,"","First",17,13.8,30.5,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGD2 nestling 1","BGD2",5,154,177,0.8,"","First",21.3,14.5,41,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGD2 nestling 2","BGD2",5,154,177,0.8,"","First",3.32,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGD2 nestling 2","BGD2",5,154,177,0.8,"","First",5.53,9,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGD2 nestling 2","BGD2",5,154,177,0.8,"","First",9.25,10.6,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGD2 nestling 2","BGD2",5,154,177,0.8,"","First",14.5,13.1,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGD2 nestling 2","BGD2",5,154,177,0.8,"","First",18,13,36,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGD2 nestling 2","BGD2",5,154,177,0.8,"","First",20.5,14.5,47,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGD2 nestling 3","BGD2",5,154,177,0.8,"","First",3.66,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGD2 nestling 3","BGD2",5,154,177,0.8,"","First",5.32,10.1,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGD2 nestling 3","BGD2",5,154,177,0.8,"","First",10.25,11.4,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGD2 nestling 3","BGD2",5,154,177,0.8,"","First",15.25,13.4,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGD2 nestling 3","BGD2",5,154,177,0.8,"","First",17.5,14.1,40,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGD2 nestling 3","BGD2",5,154,177,0.8,"","First",20.5,14.7,52,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGD2 nestling 4","BGD2",5,154,177,0.8,"","First",3.31,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGD2 nestling 4","BGD2",5,154,177,0.8,"","First",4.84,8.2,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGD2 nestling 4","BGD2",5,154,177,0.8,"","First",10.25,11.4,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGD2 nestling 4","BGD2",5,154,177,0.8,"","First",15.75,13.3,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGD2 nestling 4","BGD2",5,154,177,0.8,"","First",18,13.1,36,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGD2 nestling 4","BGD2",5,154,177,0.8,"","First",23.5,14,48,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGD2 nestling 5","BGD2",5,154,177,0.8,"","First",3.01,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGD2 nestling 5","BGD2",5,154,177,0.8,"","First",4.76,8.4,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGD2 nestling 5","BGD2",5,154,177,0.8,"","First",9.75,11.1,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGD2 nestling 5","BGD2",5,154,177,0.8,"","First",14.5,13,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGD2 nestling 5","BGD2",5,154,177,0.8,"","First",17,13.8,36,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGD2 nestling 5","BGD2",5,154,177,0.8,"","First",18,14.2,47,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGD4 nestling 1","BGD4",6,147,160,0,"NESTLINGS DIED","First",2.43,,,149,2,19.8333333333333,15.1,0.743678256333333,6,"Poikilotherm"
