"Ring","RearID","Year","Agg_d16","handlingorder_d16","obs_d16","Sex","Weight_d16","Wing","Tail","Head","BR","docility","Tarsus","Mother","Ring2"
"10874","300","2009",3,4,"JB","f",10.7,42,21,22.6,1.91693290734824,-0.2,17.2,"155","10874"
"9873","300","2009",2,10,"JB","m",11.1,42,20,22,1.92307692307692,-0.3,17.25,"8091","9873"
"10626","300","2009",3,1,"JB","m",12.1,44,19,23.2,2.34375,-0.2,17.55,"155","10626"
"2620","300","2009",5,2,"JB","f",9.6,43,19,22.3,2.12765957446809,-0.5,16.2,"8091","2620"
"1630","300","2009",2,8,"JB","f",11.4,41,19,22.2,1.71919770773639,0,17.35,"155","1630"
"7154","302","2009",1,3,"JB","m",10.8,42,18,22.4,2.13523131672598,0,17.3,"4399","7154"
"10750","302","2009",2,2,"JB","f",10.1,41,17,21.4,2.66666666666667,0,16.1,"4399","10750"
"1597","302","2009",2,7,"JB","f",10,39,17,22.4,2.01342281879195,-0.2,16.35,"4399","1597"
"8323","302","2009",3,8,"JB","m",11,39,16,21.9,2.04081632653061,-0.4,15.95,"8627","8323"
"1735","302","2009",3,9,"JB","m",11.2,42,20,21.4,2.1978021978022,-0.1,16.6,"4399","1735"
"8957","302","2009",3,5,"JB","f",9.6,43,22,22.3,2.80373831775701,-0.1,15.7,"8627","8957"
"2400","302","2009",2,6,"JB","m",11.5,40,17,22.5,2.66666666666667,-0.1,16.35,"8627","2400"
"2862","302","2009",1,1,"JB","f",11.2,43,20,21.8,2.54237288135593,0,16,"4399","2862"
"1290","312","2009",2,1,"JB","m",12.2,44,18,22.4,1.51133501259446,-0.2,17.05,"5404","1290"
"10121","312","2009",2,2,"JB","m",11.6,47,24,22.7,1.61290322580645,-0.3,17.2,"10482","10121"
"2286","312","2009",2,3,"JB","m",11.8,48,24,22.6,2.36220472440945,-0.1,17.2,"10482","2286"
"9297","312","2009",2,4,"JB","f",12,45,19,22.3,1.45985401459854,-0.2,16.75,"5404","9297"
"7476","312","2009",2,5,"JB","m",11.4,45,22,22.2,2.69058295964126,-0.1,16.5,"10482","7476"
"824","312","2009",4,6,"JB","f",11.8,47,23,23,2,-0.2,16.6,"5404","824"
"8915","313","2009",1,4,"JB","m",11.9,47,22,22.5,2.63157894736842,-0.2,17.3,"3872","8915"
"2112","313","2009",5,9,"JB","m",12.2,47,25,23.1,1.94174757281553,-0.2,17.5,"731","2112"
"2024","313","2009",2,3,"JB","m",12.6,46,20,22.6,2.0979020979021,-0.2,17.7,"3872","2024"
"4935","313","2009",4,6,"JB","m",12.9,46,22,23.5,2.29885057471264,-0.4,17.6,"731","4935"
"9927","313","2009",3,2,"JB","f",11.2,45,23,22.6,2.8169014084507,0,16.15,"731","9927"
"436","313","2009",4,7,"JB","f",10.8,39,17,21.7,2.56410256410256,-0.3,15.85,"731","436"
"6269","313","2009",5,1,"JB","m",13.3,48,24,23.7,2.02020202020202,-0.3,17.5,"731","6269"
"3364","313","2009",3,8,"JB","m",12.5,47,21,22.6,1.74927113702624,-0.4,17,"3872","3364"
"590","313","2009",4,5,"JB","m",12.1,44,18,21.9,2.01342281879195,-0.3,17,"3872","590"
"4632","320","2009",4,3,"EK","f",11.7,48,31,23.3,1.61290322580645,-0.4,16.5,"3738","4632"
"6103","320","2009",4,9,"EK","m",12,46,31,23.7,1.50753768844221,-0.1,17.65,"3738","6103"
"566","320","2009",4,2,"EK","f",12.3,48,30,23.3,1.50753768844221,-0.3,17.25,"3738","566"
"6080","320","2009",2,5,"EK","m",12,45,28,22.9,1.59574468085106,-0.2,18.25,"8297","6080"
"3520","320","2009",5,11,"EK","m",11.7,48,31,23.6,1.47420147420147,-0.3,17.4,"8297","3520"
"5986","320","2009",3,1,"EK","f",11.7,46,30,22.4,1.58311345646438,-0.3,16.95,"8297","5986"
"6358","320","2009",4,6,"EK","f",11.4,45,29,22.2,1.27931769722814,-0.4,16.95,"8297","6358"
"4496","320","2009",2,4,"EK","m",11.8,46,30,23.2,1.4018691588785,-0.2,17.4,"3738","4496"
"10840","320","2009",4,8,"EK","m",12.8,47,28,23.2,1.71919770773639,-0.2,17.85,"8297","10840"
"5942","320","2009",3,7,"EK","m",12.6,48,30,24,1.46699266503667,-0.4,17.65,"8297","5942"
"8000","320","2009",3,10,"EK","f",12.2,44,29,23.2,1.72413793103448,-0.1,16.95,"3738","8000"
"5614","319","2009",2,6,"EK","f",11.3,46,31,23.1,2.15827338129496,-0.1,16.4,"3738","5614"
"3911","319","2009",1,3,"EK","m",12.5,50,34,23.7,1.53846153846154,0,16.8,"3738","3911"
"6226","319","2009",4,9,"EK","m",12.4,46,27,23,2.23880597014925,-0.3,17.35,"3738","6226"
"5241","319","2009",1,2,"EK","f",11.2,48,30,23.4,1.88087774294671,-0.1,16.85,"8297","5241"
"1780","319","2009",3,1,"EK","m",12.6,48,29,23.8,1.61725067385445,-0.2,18,"8297","1780"
"1042","319","2009",4,10,"EK","f",11.3,48,33,23.5,1.94174757281553,-0.5,17.4,"8297","1042"
"9168","319","2009",3,8,"EK","f",11.5,46,28,23.3,2.26415094339623,-0.2,17.25,"3738","9168"
"9066","319","2009",1,4,"EK","f",12.2,43,28,22.7,3.1413612565445,0,16.65,"3738","9066"
"7956","319","2009",2,5,"EK","f",11.9,49,29,23.1,2.4390243902439,-0.1,17.3,"8297","7956"
"10073","319","2009",1,7,"EK","f",11.6,47,28,22.9,2.39043824701195,0,17.3,"8297","10073"
"10706","330","2009",2,7,"EK","m",11.6,45,26,22.7,2.63157894736842,-0.1,17,"559","10706"
"212","330","2009",3,4,"EK","m",12.5,48,30,23,1.84615384615385,-0.2,17.35,"7609","212"
"10451","330","2009",4,6,"EK","m",12.9,45,26,23.3,2.31660231660232,-0.2,16.7,"559","10451"
"8111","330","2009",2,1,"EK","f",11.6,44,32,22.9,2.26415094339623,-0.2,17.2,"7609","8111"
"6727","330","2009",3,2,"EK","f",12.4,46,30,22.8,2.0066889632107,-0.2,16.95,"559","6727"
"9609","330","2009",3,9,"EK","m",12.1,45,27,22.6,1.81268882175227,-0.2,17.2,"7609","9609"
"198","330","2009",4,5,"EK","m",11.8,42,30,23.2,1.39211136890951,-0.3,17.4,"559","198"
"2032","330","2009",4,3,"EK","f",13.2,51,30,23.9,1.6304347826087,-0.5,16.55,"559","2032"
"4045","330","2009",3,8,"EK","f",11.5,47,29,22.6,1.98019801980198,-0.2,17.1,"7609","4045"
"8969","340","2009",2,2,"JB","m",12.9,47,22,23.3,1.59151193633952,-0.2,17.3,"5279","8969"
"3289","340","2009",1,5,"JB","m",11.8,44,25,22.1,2.39043824701195,0,16.55,"5549","3289"
"7325","340","2009",1,3,"JB","f",11.8,47,23,22.9,1.80722891566265,-0.3,16.7,"5279","7325"
"9724","340","2009",1,6,"JB","f",12,48,27,22.9,1.94805194805195,-0.1,17.1,"5279","9724"
"1096","340","2009",3,8,"JB","f",11.3,47,26,22.6,1.66666666666667,-0.2,16,"5279","1096"
"5199","340","2009",2,7,"JB","f",11.2,47,25,22.3,1.29589632829374,-0.7,16,"5279","5199"
"1712","340","2009",1,4,"JB","f",11.6,46,26,22.4,2.40963855421687,0,16,"5279","1712"
"1268","340","2009",2,1,"JB","m",12.6,49,26,23,1.39211136890951,-0.2,16.9,"5279","1268"
"2409","340","2009",1,9,"JB","f",12,46,26,22.6,1.97368421052632,0,16.75,"5549","2409"
"6308","338","2009",2,1,"JB","f",11.4,47,24,22.7,1.37614678899083,-0.3,16.2,"5279","6308"
"4863","338","2009",2,2,"JB","m",11.9,49,21,22.8,1.70454545454545,-0.1,15.9,"5279","4863"
"5025","338","2009",2,5,"JB","m",12,42,18,22.5,1.8018018018018,-0.3,16.25,"5549","5025"
"517","338","2009",1,3,"JB","m",12.2,44,19,22.1,2.47933884297521,0,17.5,"5549","517"
"6457","338","2009",2,6,"JB","f",12.2,45,21,22.6,2.0066889632107,-0.3,16.8,"5549","6457"
"5438","338","2009",3,4,"JB","f",11.2,46,21,22.4,1.6260162601626,-0.2,16.25,"5279","5438"
"6834","341","2009",2,7,"JB","m",11.8,49,23,23.3,1.58311345646438,-0.7,17.5,"9396","6834"
"9639","341","2009",3,5,"JB","f",11.1,45,21,22.5,2.17391304347826,-0.6,16.45,"9396","9639"
"8162","341","2009",2,1,"JB","m",11.6,47,25,22.8,2.32558139534884,-0.6,17.25,"9396","8162"
"1657","341","2009",2,4,"JB","m",12.3,50,26,23,1.6,-0.2,17.05,"6770","1657"
"8730","341","2009",3,2,"JB","f",11.7,46,22,22.4,1.7910447761194,-0.3,16.7,"9396","8730"
"682","341","2009",3,9,"JB","f",10.9,46,22,22.9,1.63487738419619,-0.2,16.9,"9396","682"
"2851","341","2009",1,6,"JB","f",11.5,46,23,22.8,1.75953079178886,0,17,"6770","2851"
"10118","341","2009",2,3,"JB","f",11.4,49,26,22.5,2.07612456747405,-0.1,16.95,"6770","10118"
"6615","341","2009",2,8,"JB","f",11.5,48,26,22.6,1.74927113702624,-0.2,16.9,"6770","6615"
"4370","370","2009",3,11,"JB","m",11.8,48,26,22.8,2.08333333333333,-0.6,17.35,"1952","4370"
"8040","370","2009",2,7,"JB","m",11.8,48,23,22.9,1.88087774294671,-0.4,16.9,"5294","8040"
"5217","370","2009",1,6,"JB","f",12.1,49,25,22.9,2.38095238095238,0,16.35,"5294","5217"
"1661","370","2009",2,5,"JB","m",12.4,49,27,23.2,1.65289256198347,-0.3,16.55,"5294","1661"
"2003","370","2009",2,1,"JB","m",13,50,26,22.6,1.75953079178886,-0.2,16.8,"5294","2003"
"7311","370","2009",2,9,"JB","unknown",12.5,47,25,22.5,2.0979020979021,-0.4,16.05,"5294","7311"
"6051","370","2009",4,10,"JB","m",12.4,50,26,22.7,1.76991150442478,-0.8,16.95,"5294","6051"
"10664","370","2009",2,2,"JB","f",11,48,26,22.5,2.10526315789474,-0.3,16.35,"1952","10664"
"7234","370","2009",2,3,"JB","m",12.3,48,25,22.5,1.70940170940171,-0.6,17.45,"1952","7234"
"8531","370","2009",5,8,"JB","f",11.8,47,24,22.6,2.05479452054794,-0.5,16.35,"5294","8531"
"8726","370","2009",5,4,"JB","m",12.5,48,25,22.9,2.20588235294118,-0.9,16.65,"5294","8726"
"6183","348","2009",4,5,"JB","m",11.6,48,25,22.9,1.25786163522013,-0.3,17.05,"3316","6183"
"3926","348","2009",3,8,"JB","f",10.3,47,23,21.8,1.75953079178886,-0.4,16.6,"1355","3926"
"9287","348","2009",3,3,"JB","m",11.6,46,25,22.6,1.55440414507772,-0.4,16.85,"1355","9287"
"5117","348","2009",5,6,"JB","m",10.7,45,21,22,1.57068062827225,-0.5,16.4,"1355","5117"
"10135","348","2009",5,1,"JB","m",11.2,46,24,22.9,1.51515151515152,-0.2,16.45,"3316","10135"
"2390","348","2009",5,2,"JB","m",12,48,25,22.9,1.60427807486631,-0.5,16.45,"1355","2390"
"10680","348","2009",5,9,"JB","m",11.3,48,24,22.7,1.86335403726708,-0.8,16.7,"3316","10680"
"4486","348","2009",5,7,"JB","unknown",10.8,48,25,22.4,1.47420147420147,-0.6,16.6,"1355","4486"
"10589","348","2009",3,4,"JB","f",10.6,41,20,22.2,2.60869565217391,-0.1,16,"3316","10589"
"6163","342","2009",3,3,"JB","m",12.4,49,27,22.9,2.57510729613734,0,17.85,"3634","6163"
"2737","342","2009",2,2,"JB","f",11.8,49,25,22.3,1.89274447949527,-0.2,17.2,"1280","2737"
"3385","342","2009",2,1,"JB","m",11.8,48,25,22.5,1.98675496688742,-0.1,17.05,"1280","3385"
"3707","342","2009",5,4,"JB","m",11.8,48,25,22.6,1.44578313253012,-0.3,17.8,"3634","3707"
"1120","353","2009",5,5,"JB","m",12.5,48,27,23.4,1.49625935162095,-0.9,18.15,"4510","1120"
"10038","353","2009",5,8,"JB","m",12,51,26,22.8,2.03389830508475,-0.7,17.1,"1862","10038"
"6147","353","2009",1,4,"JB","m",12.7,50,27,22.7,2.12765957446809,0,18,"4510","6147"
"4889","353","2009",3,6,"JB","f",11.8,49,29,22.9,1.73913043478261,-0.7,16.2,"1862","4889"
"9181","353","2009",4,2,"JB","m",11.8,50,28,22.7,1.86915887850467,-0.8,16.6,"1862","9181"
"1871","353","2009",3,1,"JB","f",12.2,48,26,21.9,1.67597765363129,-0.6,16.65,"1862","1871"
"5229","353","2009",4,3,"JB","f",12.3,48,26,22.5,2.30769230769231,-0.4,17.65,"4510","5229"
"7469","353","2009",3,7,"JB","f",12.5,47,26,22.3,1.82370820668693,-0.4,17,"4510","7469"
"5835","344","2009",4,3,"JB","f",12.3,50,25,22.6,1.86915887850467,-0.4,17.55,"4510","5835"
"1467","344","2009",4,8,"JB","f",12.8,40,16,22.1,2.46913580246914,-0.1,16.5,"4510","1467"
"9326","344","2009",2,7,"JB","m",11.9,44,19,22.4,2.12765957446809,-0.3,17.7,"4510","9326"
"8635","344","2009",2,4,"JB","f",12,43,20,22.6,1.51515151515152,-0.4,16.2,"4510","8635"
"5547","344","2009",2,2,"JB","f",11.5,46,22,22.3,2.12765957446809,-0.3,16.1,"1862","5547"
"10552","344","2009",4,5,"JB","unknown",12.8,48,21,23.5,1.38568129330254,-0.5,17.65,"4510","10552"
"9540","344","2009",2,1,"JB","m",11.4,48,23,22.6,2.75229357798165,-0.2,16.7,"1862","9540"
"146","344","2009",3,6,"JB","m",11.6,47,22,22.5,2.34375,-0.7,16.7,"1862","146"
"3270","344","2009",5,9,"JB","f",11,47,23,22.3,2.02702702702703,-0.7,16.05,"1862","3270"
"10268","344","2009",2,10,"JB","f",11.6,45,19,22.4,1.78571428571429,-0.2,17.15,"4510","10268"
"204","350","2009",5,7,"JB","f",11.9,48,26,23.1,1.63487738419619,-0.3,16.4,"3316","204"
"2780","350","2009",3,5,"JB","m",12.8,50,26,22.8,1.54241645244216,-0.5,16.8,"1355","2780"
"10436","350","2009",2,1,"JB","f",11.6,49,30,22.5,1.88087774294671,-0.2,16.55,"1355","10436"
"10378","350","2009",5,4,"JB","m",12.2,49,26,23.1,2.0066889632107,-0.5,16.65,"3316","10378"
"5425","350","2009",2,2,"JB","m",13,48,25,22.8,1.82370820668693,-0.2,16.7,"1355","5425"
"1200","350","2009",2,3,"JB","f",11.6,48,27,22.6,1.73913043478261,-0.2,16.25,"1355","1200"
"6174","350","2009",5,6,"JB","f",11.5,46,24,22.7,1.70940170940171,-0.3,16.85,"3316","6174"
"10843","371","2009",5,4,"JB","m",12.4,49,26,23.2,1.69971671388102,-0.3,17.6,"1209","10843"
"2926","371","2009",2,2,"JB","f",11.4,48,25,22.6,2.0979020979021,-0.3,17.25,"6738","2926"
"5396","371","2009",3,1,"JB","m",12.7,52,27,23.3,1.96078431372549,-0.5,17.55,"1209","5396"
"10599","371","2009",4,6,"JB","m",12.6,49,26,23,1.95439739413681,-0.5,17.8,"1209","10599"
"6447","371","2009",2,3,"JB","f",11.8,48,23,22.3,1.65745856353591,-0.4,17.4,"1209","6447"
"5023","371","2009",4,5,"JB","m",11.8,48,26,23.2,1.84049079754601,-0.5,18,"6738","5023"
"4739","371","2009",4,7,"JB","f",11.4,45,23,22.4,2.4,-0.2,17.05,"6738","4739"
"2929","372","2009",3,5,"JB","m",12.6,48,25,23.4,2.27272727272727,-0.3,17.4,"3633","2929"
"5397","372","2009",1,1,"JB","m",12,49,26,22.8,2.46913580246914,0,17.7,"8454","5397"
"7434","372","2009",1,7,"JB","f",12.2,47,24,23,2.88461538461538,0,16.9,"3633","7434"
"5370","372","2009",3,3,"JB","f",12.1,49,26,22.7,2,-0.4,17.4,"8454","5370"
"6817","372","2009",2,4,"JB","m",12.1,48,25,23,2.06896551724138,-0.3,17.6,"8454","6817"
"5383","372","2009",2,8,"JB","f",11.6,50,27,22.8,2.29885057471264,-0.1,17.5,"3633","5383"
"2326","372","2009",5,6,"JB","m",13.6,49,26,23.7,1.86335403726708,-0.4,18.1,"3633","2326"
"5273","372","2009",2,2,"JB","f",12.2,47,25,22.7,1.86915887850467,-0.3,17.1,"8454","5273"
"9262","373","2009",1,6,"JB","m",11.1,49,24,22.6,2.12765957446809,0,17.55,"8454","9262"
"2454","373","2009",2,4,"JB","m",11,48,26,22.1,1.75953079178886,-0.2,17.5,"8454","2454"
"2547","373","2009",4,8,"JB","m",12.7,51,27,23.8,1.44927536231884,-0.5,18.15,"3633","2547"
"4425","373","2009",3,1,"JB","m",12.7,50,26,23.6,2.34375,0,18.4,"3633","4425"
"7772","373","2009",5,9,"JB","m",11.1,47,26,22.8,1.72413793103448,-0.4,18.05,"8454","7772"
"2098","373","2009",3,7,"JB","m",12.2,45,21,22.6,1.91082802547771,-0.2,17.85,"3633","2098"
"10464","373","2009",2,5,"JB","m",11.8,49,29,23.1,1.84615384615385,-0.3,18.1,"8454","10464"
"6140","373","2009",3,2,"JB","f",12.4,48,26,22.8,2.35294117647059,-0.3,17.6,"3633","6140"
"9447","373","2009",2,3,"JB","m",12,51,28,23.4,1.75438596491228,-0.3,18.4,"3633","9447"
"8172","368","2009",5,6,"JB","m",10.9,45,21,22.7,1.70454545454545,-0.5,17.05,"7407","8172"
"9355","368","2009",5,4,"JB","m",11.4,46,23,23.1,1.69014084507042,-0.5,17.25,"7407","9355"
"3774","368","2009",4,1,"JB","f",11,46,22,22.9,1.78571428571429,-0.4,16.65,"7407","3774"
"4327","368","2009",3,3,"JB","m",12.5,42,18,22.3,1.37931034482759,-0.3,17,"10588","4327"
"3492","368","2009",2,9,"JB","f",11.4,44,19,22.5,1.65289256198347,-0.4,16.15,"10588","3492"
"670","368","2009",4,8,"JB","f",11.1,46,23,22.9,1.59151193633952,-0.6,17,"7407","670"
"6050","368","2009",4,2,"JB","f",11.1,46,24,23.2,1.73410404624277,-0.3,16.95,"7407","6050"
"1957","368","2009",2,8,"JB","f",11.3,43,21,22.2,1.70940170940171,-0.1,15.8,"7407","1957"
"4233","368","2009",4,7,"JB","f",11,44,22,23.2,1.71919770773639,-0.5,17.55,"10588","4233"
"10871","374","2009",5,8,"EK","m",12.4,48,32,23.4,1.46699266503667,-0.6,17.5,"1336","10871"
"4312","374","2009",4,4,"EK","f",12.4,50,30,23.1,1.78041543026706,-0.4,17,"1336","4312"
"4646","374","2009",4,6,"EK","f",11.7,50,32,22.9,2.04081632653061,-0.4,17.05,"1336","4646"
"10266","374","2009",5,7,"EK","m",12,50,30,23.1,1.60857908847185,-0.4,17.75,"1336","10266"
"2518","374","2009",5,2,"EK","m",12.6,50,30,23.6,2.11267605633803,-0.5,17.7,"1336","2518"
"1365","374","2009",4,1,"EK","f",12,48,31,23.3,2.07612456747405,-0.4,16.5,"1336","1365"
"4103","374","2009",5,3,"EK","m",12.4,49,30,23.5,1.55844155844156,-0.5,17.6,"1336","4103"
"3079","374","2009",4,5,"EK","f",11.5,49,29,23.1,1.81818181818182,-0.2,16.6,"1336","3079"
"4507","377","2009",4,5,"EK","m",11.9,46,28,22.4,1.58311345646438,-0.3,16.8,"6094","4507"
"6462","377","2009",5,8,"EK","m",10.7,43,26,22.1,1.32743362831858,-0.4,16.95,"6094","6462"
"8477","377","2009",5,3,"EK","f",10.7,43,25,22.4,1.52671755725191,-0.3,16.25,"6094","8477"
"6407","377","2009",2,4,"EK","f",9.8,40,20,22.1,2.46913580246914,0,16.5,"6094","6407"
"4393","377","2009",3,2,"EK","f",10.4,43,23,22.5,1.7910447761194,0,16.55,"6094","4393"
"2559","377","2009",1,7,"EK","f",11,43,25,22.4,2.07612456747405,-0.1,16.75,"6094","2559"
"8837","377","2009",4,9,"EK","f",10.3,44,27,22.7,2.44897959183673,-0.1,17.2,"6094","8837"
"4767","377","2009",4,6,"EK","f",9.9,43,23,22.2,1.91693290734824,-0.2,16.35,"6094","4767"
"5627","377","2009",3,1,"EK","m",12.2,46,26,23.1,1.51898734177215,-0.3,17.25,"6094","5627"
"991","384","2009",3,6,"EK","m",12.8,48,28,23.4,1.98675496688742,-0.1,17.35,"5561","991"
"9761","384","2009",1,1,"EK","f",12.7,48,26,23.2,1.69014084507042,-0.2,17.05,"5561","9761"
"3622","384","2009",3,2,"EK","f",12.5,45,26,22.8,1.61290322580645,-0.2,17.3,"5561","3622"
"3790","384","2009",2,4,"EK","m",12.3,46,29,23.8,2.06896551724138,-0.1,18.3,"5561","3790"
"4269","384","2009",4,8,"EK","m",13.1,46,27,23.6,1.49253731343284,-0.5,18.3,"2317","4269"
"8420","384","2009",1,3,"EK","m",12.4,42,22,23.1,1.88679245283019,-0.1,17.8,"5561","8420"
"7068","384","2009",4,7,"EK","m",12.7,42,23,22.8,1.53846153846154,-0.3,18.45,"2317","7068"
"4581","384","2009",1,5,"EK","f",11.7,39,22,22.4,2.15827338129496,0,17.45,"2317","4581"
"2999","385","2009",2,11,"EK","m",11.4,46,29,23.3,2.04778156996587,-0.1,18.05,"2317","2999"
"10777","385","2009",2,8,"EK","m",11.9,47,27,23.9,1.37299771167048,-0.5,18.1,"2317","10777"
"909","385","2009",1,4,"EK","m",11.9,48,31,23.4,1.92926045016077,0,17.6,"5561","909"
"4296","385","2009",2,7,"EK","f",11.3,47,27,23.1,1.36674259681093,-0.3,17.7,"2317","4296"
"5090","385","2009",3,10,"EK","f",11.7,46,26,22.6,2.06896551724138,0,17.25,"2317","5090"
"10218","385","2009",2,2,"EK","f",11.5,44,26,22.7,1.37299771167048,-0.3,18.1,"2317","10218"
"7773","385","2009",1,1,"EK","m",11.5,49,32,22.9,1.91693290734824,-0.1,17.15,"5561","7773"
"2948","385","2009",4,6,"EK","m",12.2,51,31,23.4,1.64835164835165,-0.1,18.25,"5561","2948"
"1066","385","2009",2,3,"EK","f",11.5,48,28,23,1.82926829268293,0,16.95,"5561","1066"
"3573","385","2009",2,5,"EK","f",11.6,46,25,23,1.40515222482436,0,17.15,"5561","3573"
"1969","385","2009",1,9,"EK","f",11,43,25,22.5,1.41843971631206,-0.2,17.25,"5561","1969"
"5673","381","2009",1,1,"EK","f",10.9,47,30,22.2,2.13523131672598,-0.2,16.55,"4594","5673"
"3826","381","2009",1,2,"EK","m",12.3,46,28,22.4,1.86915887850467,0,17.85,"4594","3826"
"9567","381","2009",2,8,"EK","m",11.3,47,32,22.9,1.68539325842697,-0.1,17.45,"4594","9567"
"9202","381","2009",2,4,"EK","m",11.9,43,23,22.3,1.7910447761194,0,17.4,"5487","9202"
"5799","381","2009",1,5,"EK","f",10.9,46,27,22.7,2.22222222222222,0,17.45,"5487","5799"
"3416","381","2009",1,6,"EK","f",10.7,43,28,22.5,2.35294117647059,0,17.05,"5487","3416"
"6305","381","2009",1,7,"EK","f",11.4,48,31,22.7,2,-0.1,16.95,"4594","6305"
"3660","381","2009",1,3,"EK","m",11.9,47,29,23,2.52100840336134,0,17.45,"5487","3660"
"8462","379","2009",1,3,"EK","m",12.1,46,28,23,1.74418604651163,0,17.7,"5487","8462"
"498","379","2009",1,7,"EK","m",12.2,47,26,23.3,1.98675496688742,-0.2,17.55,"4594","498"
"8711","379","2009",1,1,"EK","m",11.7,44,23,22.3,2.34375,0,17.25,"5487","8711"
"1926","379","2009",1,4,"EK","f",11.9,43,20,22.8,1.69971671388102,-0.2,16.85,"4594","1926"
"9768","379","2009",2,6,"EK","m",11.6,46,26,22.7,2.13523131672598,-0.1,17.5,"4594","9768"
"9273","379","2009",2,5,"EK","f",11.1,40,19,22.5,2.73972602739726,0,17.15,"5487","9273"
"5607","379","2009",1,2,"EK","f",11.3,44,23,22.7,1.92307692307692,-0.2,17.1,"5487","5607"
"8077","396","2009",3,9,"JB","f",12,44,21,22.5,2.03389830508475,-0.5,16.8,"3935","8077"
"9022","396","2009",2,1,"JB","m",11,41,17,22,2.03389830508475,-0.2,17.35,"3935","9022"
"9309","396","2009",2,8,"JB","m",10.4,45,21,22.6,1.80722891566265,-0.1,17.5,"3935","9309"
"3357","396","2009",3,4,"JB","m",10.6,43,21,21.8,1.94805194805195,-0.1,17.1,"3935","3357"
"4189","396","2009",3,2,"JB","f",10.5,45,22,22.9,1.71428571428571,-0.2,17.2,"3935","4189"
"2251","396","2009",3,5,"JB","m",12.2,46,22,22.8,2.37154150197628,-0.4,17.65,"3935","2251"
"812","396","2009",2,3,"JB","f",10.3,43,21,22.3,1.69491525423729,-0.1,16.85,"3935","812"
"8811","396","2009",2,4,"JB","f",11.2,44,19,22.3,2.24719101123595,-0.3,16.75,"3935","8811"
"9151","396","2009",3,7,"JB","m",11.2,45,21,22.1,2.15827338129496,-0.2,17.45,"3935","9151"
"3238","390","2009",2,1,"JB","f",12.6,48,24,22.1,2.25563909774436,-0.4,17.35,"8250","3238"
"624","390","2009",3,5,"JB","m",12.2,42,18,22.1,2.22222222222222,-0.4,17.35,"8250","624"
"6143","390","2009",3,6,"JB","f",12,44,21,22.1,1.8348623853211,-0.7,16.6,"8250","6143"
"10916","390","2009",4,2,"JB","f",12.6,47,25,22.6,1.77514792899408,-0.2,17.25,"8250","10916"
"3945","390","2009",4,4,"JB","m",13.3,44,21,22.3,1.82926829268293,-0.4,17.5,"8250","3945"
"3203","390","2009",3,3,"JB","f",11.7,44,21,22.8,2.10526315789474,-0.3,17.35,"8250","3203"
"4657","393","2009",1,2,"JB","m",11.3,47,26,23.1,3.03030303030303,0,17.25,"10619","4657"
"38","393","2009",2,4,"JB","f",10.8,46,24,22.7,2.06185567010309,-0.1,16.8,"6811","38"
"6161","393","2009",2,5,"JB","m",11.6,48,26,23,3.07692307692308,-0.1,17.05,"10619","6161"
"7499","393","2009",1,6,"JB","f",10.3,45,23,22.3,2.4,0,16.5,"6811","7499"
"1247","393","2009",1,1,"JB","f",11,44,23,22.3,1.82926829268293,0,16.75,"6811","1247"
"10738","393","2009",2,3,"JB","m",11.5,47,23,23.5,2.63157894736842,-0.1,17.05,"10619","10738"
"9602","394","2009",1,5,"JB","m",11.3,39,17,22.7,2.5531914893617,0,16.95,"10619","9602"
"8464","394","2009",3,3,"JB","m",11.5,45,19,22.7,2.58620689655172,0,17.5,"6811","8464"
"1587","394","2009",4,2,"JB","m",11.3,40,17,21.9,1.64835164835165,-0.1,16.3,"6811","1587"
"4585","398","2009",2,7,"JB","m",11.4,50,26,22.8,2.13523131672598,-0.3,17.25,"723","4585"
"3793","398","2009",2,3,"JB","f",11,48,26,22.4,2.09059233449477,-0.2,16.4,"723","3793"
"7777","398","2009",1,1,"JB","f",11.3,49,26,22.5,2.5531914893617,-0.1,17,"723","7777"
"3180","398","2009",2,4,"JB","m",11.6,47,23,22.5,2.56410256410256,-0.1,17.45,"723","3180"
"9495","398","2009",4,2,"JB","f",11.2,46,25,22,2.63157894736842,-0.5,16.9,"723","9495"
"2801","398","2009",3,5,"JB","m",11.4,48,26,22.7,1.9672131147541,-0.3,17.3,"723","2801"
"7652","398","2009",4,9,"JB","m",11.9,48,24,22.6,2.7906976744186,-0.2,17.7,"723","7652"
