NID,FS,ND,LD,PID,NS,SES,AGE,SE,RA,MO,BS,BSM,EC,ECM,BM,TA,FA,FE
S300,0,0,141,S300P4,0,5,15,1,4,,3,4,,1.33,88.4,,,33
S300,0,0,141,S300P5,0,1,,,,,,,,,,,,
S300,0,0,141,S300P5,0,2,,,,,,,,,,,,
S300,0,0,141,S300P5,0,3,,,,,,,,,,,,
S300,0,0,141,S300P5,0,4,,,,,,,,,,,,
S300,0,0,141,S300P5,0,5,,,,,,,,,,,,
S304,1,0,137,S304P1,1,1,0,1,1,0,2,3,0,1,14.3,,,
S304,1,0,137,S304P1,0,2,3,1,1,,3,3,1,1,31.6,,,
S304,1,0,137,S304P1,0,3,5,1,1,,3,3,0.33,1,46.7,,,
S304,1,0,137,S304P1,0,4,7,1,1,,3,3,0.67,1,69.9,21.9,33,
S304,1,0,137,S304P1,0,5,17,1,1,,3,3,,1,130.5,,,52
S304,1,0,137,S304P2,1,1,0,0,2,0,2,3,0.33,0.67,11.7,,,
S304,1,0,137,S304P2,0,2,3,0,2,,3,3,0.67,0.67,28.1,,,
S304,1,0,137,S304P2,0,3,5,0,2,,3,3,0.67,0.67,40.8,,,
S304,1,0,137,S304P2,0,4,7,0,2,,3,3,0,0.67,62.6,20,29,
S304,1,0,137,S304P2,0,5,17,0,2,,3,3,,0.67,135.2,,,51
S304,1,0,137,S304P3,0,1,,,,,,,,,,,,
S304,1,0,137,S304P3,1,2,2,0,3,0,3,3,0,0.33,18.8,,,
S304,1,0,137,S304P3,0,3,4,0,3,,3,3,0,0.33,31.3,,,
S304,1,0,137,S304P3,0,4,6,0,3,,3,3,0.33,0.33,51.7,17.5,25,
S304,1,0,137,S304P3,0,5,16,0,3,,3,3,,0.33,121.2,,,42
S304,1,0,137,S304P4,0,1,,,,,,,,,,,,
S304,1,0,137,S304P4,0,2,,,,,,,,,,,,
S304,1,0,137,S304P4,0,3,,,,,,,,,,,,
S304,1,0,137,S304P4,0,4,,,,,,,,,,,,
S304,1,0,137,S304P4,0,5,,,,,,,,,,,,
S304,1,0,137,S304P5,0,1,,,,,,,,,,,,
S304,1,0,137,S304P5,0,2,,,,,,,,,,,,
S304,1,0,137,S304P5,0,3,,,,,,,,,,,,
S304,1,0,137,S304P5,0,4,,,,,,,,,,,,
S304,1,0,137,S304P5,0,5,,,,,,,,,,,,
S305,1,0,134,S305P1,1,1,1,0,2,0,4,5,0.67,0.67,17.7,,,
S305,1,0,134,S305P1,0,2,4,0,2,,5,5,0,0.67,38.8,,,
S305,1,0,134,S305P1,0,3,6,0,2,,5,5,0,0.67,55.3,,,
S305,1,0,134,S305P1,0,4,8,0,2,,5,5,0,0.67,84.3,23.8,36,
S305,1,0,134,S305P1,0,5,15,0,2,,4,5,,0.67,133.5,,,37
S305,1,0,134,S305P2,1,1,1,1,3,0,4,5,1,1.33,14.6,,,
S305,1,0,134,S305P2,0,2,4,1,3,,5,5,1.33,1.33,34.6,,,
S305,1,0,134,S305P2,0,3,6,1,3,,5,5,0,1.33,43.7,,,
S305,1,0,134,S305P2,0,4,8,1,3,,5,5,0.33,1.33,67.5,22.5,32,
S305,1,0,134,S305P2,0,5,15,1,3,,4,5,,1.33,104.5,,,32
S305,1,0,134,S305P3,1,1,1,1,1,0,4,5,1,1,18,,,
S305,1,0,134,S305P3,0,2,4,1,1,,5,5,0,1,38.1,,,
S305,1,0,134,S305P3,0,3,6,1,1,,5,5,0,1,53.1,,,
S305,1,0,134,S305P3,0,4,8,1,1,,5,5,0.33,1,80.9,24.5,37,
S305,1,0,134,S305P3,0,5,15,1,1,,4,5,,1,113.6,,,40
S305,1,0,134,S305P4,1,1,0,1,4,0,4,5,0,0,12,,,
S305,1,0,134,S305P4,0,2,3,1,4,,5,5,0,0,23.3,,,
S305,1,0,134,S305P4,0,3,5,1,4,,5,5,0,0,31.3,,,
S305,1,0,134,S305P4,0,4,7,1,4,,5,5,0,0,52.9,21.1,27,
S305,1,0,134,S305P4,0,5,14,1,4,,4,5,,0,98.7,,,25
S305,1,0,134,S305P5,0,1,,,,,,,,,,,,
S305,1,0,134,S305P5,1,2,1,1,5,1,5,5,0,0,13.8,,,
S305,1,0,134,S305P5,0,3,3,1,5,,5,5,0,0,15.4,,,
S305,1,0,134,S305P5,0,4,5,1,5,,5,5,0,0,20.8,14.4,19,
S305,1,0,134,S305P5,0,5,,,,,,,,,,,,
S309,1,0,139,S309P1,1,1,0,0,1,0,1,2,1,1,19.3,,,
S309,1,0,139,S309P1,0,2,2,0,1,,2,2,0.33,1,38.5,,,
S309,1,0,139,S309P1,0,3,4,0,1,,2,2,0.33,1,61.8,,,
S309,1,0,139,S309P1,0,4,7,0,1,,2,2,0.33,1,86.5,25,36,
S309,1,0,139,S309P1,0,5,18,0,1,,2,2,,1,125.2,,,70
S309,1,0,139,S309P2,0,1,,,,,,,,,,,,
S309,1,0,139,S309P2,1,2,1,0,2,0,2,2,0.33,0.33,12.7,,,
S309,1,0,139,S309P2,0,3,3,0,2,,2,2,0,0.33,22.7,,,
S309,1,0,139,S309P2,0,4,6,0,2,,2,2,0.33,0.33,44.6,16.7,24,
S309,1,0,139,S309P2,0,5,15,0,2,,2,2,,0.33,123.8,,,37
S309,1,0,139,S309P3,0,1,,,,,,,,,,,,
S309,1,0,139,S309P3,0,2,,,,,,,,,,,,
S309,1,0,139,S309P3,0,3,,,,,,,,,,,,
S309,1,0,139,S309P3,0,4,,,,,,,,,,,,
S309,1,0,139,S309P3,0,5,,,,,,,,,,,,
S309,1,0,139,S309P4,0,1,,,,,,,,,,,,
S309,1,0,139,S309P4,0,2,,,,,,,,,,,,
S309,1,0,139,S309P4,0,3,,,,,,,,,,,,
S309,1,0,139,S309P4,0,4,,,,,,,,,,,,
S309,1,0,139,S309P4,0,5,,,,,,,,,,,,
S309,1,0,139,S309P5,0,1,,,,,,,,,,,,
S309,1,0,139,S309P5,0,2,,,,,,,,,,,,
S309,1,0,139,S309P5,0,3,,,,,,,,,,,,
S309,1,0,139,S309P5,0,4,,,,,,,,,,,,
S309,1,0,139,S309P5,0,5,,,,,,,,,,,,
S310,0,0,123,S310P1,1,1,0,0,1,0,1,2,,0.67,15.8,,,
S310,0,0,123,S310P1,0,2,3,0,1,,2,2,0.67,0.67,38.4,,,
S310,0,0,123,S310P1,0,3,7,0,1,,2,2,0.33,0.67,87.5,,,
S310,0,0,123,S310P1,0,4,10,0,1,,2,2,0,0.67,103.8,26.4,40.9,
S310,0,0,123,S310P1,0,5,17,0,1,,2,2,,0.67,135.1,,,60
S310,0,0,123,S310P2,0,1,,,,,,,,,,,,
S310,0,0,123,S310P2,1,2,1,0,2,0,2,2,0.33,0.67,10.9,,,
S310,0,0,123,S310P2,0,3,5,0,2,,2,2,0.33,0.67,30.5,,,
S310,0,0,123,S310P2,0,4,8,0,2,,2,2,0.67,0.67,44.9,15.5,24.5,
S310,0,0,123,S310P2,0,5,15,0,2,,2,2,,0.67,104.6,,,25
S310,0,0,123,S310P3,0,1,,,,,,,,,,,,
S310,0,0,123,S310P3,0,2,,,,,,,,,,,,
S310,0,0,123,S310P3,0,3,,,,,,,,,,,,
S310,0,0,123,S310P3,0,4,,,,,,,,,,,,
S310,0,0,123,S310P3,0,5,,,,,,,,,,,,
S310,0,0,123,S310P4,0,1,,,,,,,,,,,,
S310,0,0,123,S310P4,0,2,,,,,,,,,,,,
S310,0,0,123,S310P4,0,3,,,,,,,,,,,,
S310,0,0,123,S310P4,0,4,,,,,,,,,,,,
S310,0,0,123,S310P4,0,5,,,,,,,,,,,,
S310,0,0,123,S310P5,0,1,,,,,,,,,,,,
S310,0,0,123,S310P5,0,2,,,,,,,,,,,,
S310,0,0,123,S310P5,0,3,,,,,,,,,,,,
S310,0,0,123,S310P5,0,4,,,,,,,,,,,,
S310,0,0,123,S310P5,0,5,,,,,,,,,,,,
S313,1,0,144,S313P1,1,1,0,1,1,0,1,3,0,0.67,11,,,
S313,1,0,144,S313P1,0,2,2,1,1,,3,3,0.67,0.67,19.3,,,
S313,1,0,144,S313P1,0,3,4,1,1,,3,3,0.67,0.67,28.1,,,
S313,1,0,144,S313P1,0,4,7,1,1,,3,3,0.33,0.67,54.6,20.9,28,
S313,1,0,144,S313P1,0,5,16,1,1,,3,3,,0.67,108.2,,,45
S313,1,0,144,S313P2,0,1,,,,,,,,,,,,
S313,1,0,144,S313P2,1,2,1,1,2,0,3,3,0.67,1.33,15.3,,,
S313,1,0,144,S313P2,0,3,3,1,2,,3,3,1.33,1.33,23.3,,,
S313,1,0,144,S313P2,0,4,6,1,2,,3,3,0.33,1.33,50.8,19.5,25,
S313,1,0,144,S313P2,0,5,15,1,2,,3,3,,1.33,108.8,,,36
S313,1,0,144,S313P3,0,1,,,,,,,,,,,,
S313,1,0,144,S313P3,1,2,0,0,3,0,3,3,0,0,12,,,
S313,1,0,144,S313P3,0,3,2,0,3,,3,3,0,0,16.5,,,
S313,1,0,144,S313P3,0,4,5,0,3,,3,3,0,0,38.5,18.2,18,
S313,1,0,144,S313P3,0,5,14,0,3,,3,3,,0,96.7,,,31
S313,1,0,144,S313P4,0,1,,,,,,,,,,,,
S313,1,0,144,S313P4,0,2,,,,,,,,,,,,
S313,1,0,144,S313P4,0,3,,,,,,,,,,,,
S313,1,0,144,S313P4,0,4,,,,,,,,,,,,
S313,1,0,144,S313P4,0,5,,,,,,,,,,,,
S313,1,0,144,S313P5,0,1,,,,,,,,,,,,
S313,1,0,144,S313P5,0,2,,,,,,,,,,,,
S313,1,0,144,S313P5,0,3,,,,,,,,,,,,
S313,1,0,144,S313P5,0,4,,,,,,,,,,,,
S313,1,0,144,S313P5,0,5,,,,,,,,,,,,
S314,1,0,119,S314P1,1,1,0,1,1,0,3,3,,0,13,,,
S314,1,0,119,S314P1,0,2,3,1,1,,3,3,0,0,28.1,,,
S314,1,0,119,S314P1,0,3,5,1,1,,3,3,0,0,53.8,,,
S314,1,0,119,S314P1,0,4,7,1,1,,3,3,0,0,64.3,21.1,26.8,
S314,1,0,119,S314P1,0,5,17,1,1,,3,3,,0,122,,,50
S314,1,0,119,S314P2,1,1,0,0,3,0,3,3,,0,10.4,,,
S314,1,0,119,S314P2,0,2,3,0,3,,3,3,0,0,24.8,,,
S314,1,0,119,S314P2,0,3,5,0,3,,3,3,0,0,44.9,,,
S314,1,0,119,S314P2,0,4,7,0,3,,3,3,0,0,60.7,21.4,25.8,
S314,1,0,119,S314P2,0,5,17,0,3,,3,3,,0,110,,,47
S314,1,0,119,S314P3,1,1,0,0,2,0,3,3,,0,11.3,,,
S314,1,0,119,S314P3,0,2,3,0,2,,3,3,0,0,21.9,,,
S314,1,0,119,S314P3,0,3,5,0,2,,3,3,0,0,39.9,,,
S314,1,0,119,S314P3,0,4,7,0,2,,3,3,0,0,54.9,18.2,25.1,
S314,1,0,119,S314P3,0,5,17,0,2,,3,3,,0,104.8,,,43
S314,1,0,119,S314P4,0,1,,,,,,,,,,,,
S314,1,0,119,S314P4,0,2,,,,,,,,,,,,
S314,1,0,119,S314P4,0,3,,,,,,,,,,,,
S314,1,0,119,S314P4,0,4,,,,,,,,,,,,
S314,1,0,119,S314P4,0,5,,,,,,,,,,,,
S314,1,0,119,S314P5,0,1,,,,,,,,,,,,
S314,1,0,119,S314P5,0,2,,,,,,,,,,,,
S314,1,0,119,S314P5,0,3,,,,,,,,,,,,
S314,1,0,119,S314P5,0,4,,,,,,,,,,,,
S314,1,0,119,S314P5,0,5,,,,,,,,,,,,
S316,0,0,137,S316P1,1,1,0,0,1,0,1,4,0,0.33,18.8,,,
S316,0,0,137,S316P1,0,2,2,0,1,,3,4,0,0.33,18,,,
S316,0,0,137,S316P1,0,3,4,0,1,,4,4,0.33,0.33,33.7,,,
S316,0,0,137,S316P1,0,4,7,0,1,,4,4,0,0.33,58.5,18.9,26.7,
S316,0,0,137,S316P1,0,5,16,0,1,,3,4,,0.33,121.1,,,50
S316,0,0,137,S316P2,0,1,,,,,1,4,,,,,,
S316,0,0,137,S316P2,1,2,2,1,3,0,3,4,0,0,10.2,,,
S316,0,0,137,S316P2,0,3,4,1,3,,4,4,0,0,19.3,,,
S316,0,0,137,S316P2,0,4,7,1,3,,4,4,0,0,32.3,14.9,21.4,
S316,0,0,137,S316P2,0,5,16,1,3,,3,4,,0,95.6,,,31
S316,0,0,137,S316P3,0,1,,,,,1,4,,,,,,
S316,0,0,137,S316P3,1,2,2,0,2,0,3,4,0,0.67,12,,,
S316,0,0,137,S316P3,0,3,4,0,2,,4,4,0.67,0.67,26.3,,,
S316,0,0,137,S316P3,0,4,7,0,2,,4,4,0,0.67,48.7,19.5,23.8,
S316,0,0,137,S316P3,0,5,16,0,2,,3,4,,0.67,115.1,,,44
S316,0,0,137,S316P4,0,1,,,,,,,,,,,,
S316,0,0,137,S316P4,0,2,,,,,,,,,,,,
S316,0,0,137,S316P4,1,3,1,1,4,1,4,4,0,0,14.2,,,
S316,0,0,137,S316P4,0,4,4,1,4,,4,4,0,0,11.9,13,13.7,
S316,0,0,137,S316P4,0,5,,,,,,,,,,,,
S316,0,0,137,S316P5,0,1,,,,,,,,,,,,
S316,0,0,137,S316P5,0,2,,,,,,,,,,,,
S316,0,0,137,S316P5,0,3,,,,,,,,,,,,
S316,0,0,137,S316P5,0,4,,,,,,,,,,,,
S316,0,0,137,S316P5,0,5,,,,,,,,,,,,
S320,1,0,135,S320P1,1,1,1,0,1,0,2,2,2.67,2.67,13.2,,,
S320,1,0,135,S320P1,0,2,3,0,1,,2,2,0,2.67,22.4,,,
S320,1,0,135,S320P1,0,3,6,0,1,,2,2,1.33,2.67,44.7,,,
S320,1,0,135,S320P1,0,4,8,0,1,,2,2,0.33,2.67,70.6,21.3,36,
S320,1,0,135,S320P1,0,5,15,0,1,,2,2,,2.67,144.3,,,35
S320,1,0,135,S320P2,1,1,1,1,2,0,2,2,1.67,1.67,13,,,
S320,1,0,135,S320P2,0,2,3,1,2,,2,2,0.33,1.67,24,,,
S320,1,0,135,S320P2,0,3,6,1,2,,2,2,1,1.67,45.8,,,
S320,1,0,135,S320P2,0,4,8,1,2,,2,2,0.33,1.67,75,22.1,37,
S320,1,0,135,S320P2,0,5,15,1,2,,2,2,,1.67,145.8,,,38
S320,1,0,135,S320P3,0,1,,,,,,,,,,,,
S320,1,0,135,S320P3,0,2,,,,,,,,,,,,
S320,1,0,135,S320P3,0,3,,,,,,,,,,,,
S320,1,0,135,S320P3,0,4,,,,,,,,,,,,
S320,1,0,135,S320P3,0,5,,,,,,,,,,,,
S320,1,0,135,S320P4,0,1,,,,,,,,,,,,
S320,1,0,135,S320P4,0,2,,,,,,,,,,,,
S320,1,0,135,S320P4,0,3,,,,,,,,,,,,
S320,1,0,135,S320P4,0,4,,,,,,,,,,,,
S320,1,0,135,S320P4,0,5,,,,,,,,,,,,
S320,1,0,135,S320P5,0,1,,,,,,,,,,,,
S320,1,0,135,S320P5,0,2,,,,,,,,,,,,
S320,1,0,135,S320P5,0,3,,,,,,,,,,,,
S320,1,0,135,S320P5,0,4,,,,,,,,,,,,
S320,1,0,135,S320P5,0,5,,,,,,,,,,,,
S324,0,0,141,S324P1,1,1,1,1,1,0,2,2,0,0.67,15.1,,,
S324,0,0,141,S324P1,0,2,3,1,1,,2,2,0,0.67,26.3,,,
S324,0,0,141,S324P1,0,3,5,1,1,,2,2,0,0.67,39.9,,,
S324,0,0,141,S324P1,0,4,8,1,1,,2,2,0.67,0.67,60.3,21.2,29,
S324,0,0,141,S324P1,0,5,15,1,1,,1,2,,0.67,107,,,35
S324,0,0,141,S324P2,1,1,1,0,2,1,2,2,0,0.33,10.3,,,
S324,0,0,141,S324P2,0,2,3,0,2,,2,2,0,0.33,16.2,,,
S324,0,0,141,S324P2,0,3,5,0,2,,2,2,0,0.33,21.1,,,
S324,0,0,141,S324P2,0,4,8,0,2,,2,2,0.33,0.33,28.5,15.8,20,
S324,0,0,141,S324P2,0,5,,,,,,,,,,,,
S324,0,0,141,S324P3,0,1,,,,,,,,,,,,
S324,0,0,141,S324P3,0,2,,,,,,,,,,,,
S324,0,0,141,S324P3,0,3,,,,,,,,,,,,
S324,0,0,141,S324P3,0,4,,,,,,,,,,,,
S324,0,0,141,S324P3,0,5,,,,,,,,,,,,
S324,0,0,141,S324P4,0,1,,,,,,,,,,,,
S324,0,0,141,S324P4,0,2,,,,,,,,,,,,
S324,0,0,141,S324P4,0,3,,,,,,,,,,,,
S324,0,0,141,S324P4,0,4,,,,,,,,,,,,
S324,0,0,141,S324P4,0,5,,,,,,,,,,,,
S324,0,0,141,S324P5,0,1,,,,,,,,,,,,
S324,0,0,141,S324P5,0,2,,,,,,,,,,,,
S324,0,0,141,S324P5,0,3,,,,,,,,,,,,
S324,0,0,141,S324P5,0,4,,,,,,,,,,,,
S324,0,0,141,S324P5,0,5,,,,,,,,,,,,
SNC,1,0,139,SNCP1,1,1,2,1,1,0,3,4,0,0.67,18.4,,,
SNC,1,0,139,SNCP1,0,2,4,1,1,,4,4,0.67,0.67,33.3,,,
SNC,1,0,139,SNCP1,0,3,6,1,1,,4,4,0,0.67,51.9,,,
SNC,1,0,139,SNCP1,0,4,9,1,1,,4,4,0,0.67,71,22.8,36,
SNC,1,0,139,SNCP1,0,5,16,1,1,,4,4,,0.67,106.6,,,44
SNC,1,0,139,SNCP2,1,1,2,1,2,0,3,4,0.33,0.33,14.7,,,
SNC,1,0,139,SNCP2,0,2,4,1,2,,4,4,0,0.33,26.1,,,
SNC,1,0,139,SNCP2,0,3,6,1,2,,4,4,0,0.33,42.3,,,
SNC,1,0,139,SNCP2,0,4,9,1,2,,4,4,0,0.33,60.6,21.6,32,
SNC,1,0,139,SNCP2,0,5,16,1,2,,4,4,,0.33,104.2,,,40
SNC,1,0,139,SNCP3,1,1,1,1,3,0,3,4,0,0,11.8,,,
SNC,1,0,139,SNCP3,0,2,3,1,3,,4,4,0,0,21.6,,,
SNC,1,0,139,SNCP3,0,3,5,1,3,,4,4,0,0,38.1,,,
SNC,1,0,139,SNCP3,0,4,8,1,3,,4,4,0,0,55.5,21.5,30,
SNC,1,0,139,SNCP3,0,5,15,1,3,,4,4,,0,89.8,,,34
SNC,1,0,139,SNCP4,0,1,,,,,,,,,,,,
SNC,1,0,139,SNCP4,1,2,0,0,4,0,4,4,0,0,12.4,,,
SNC,1,0,139,SNCP4,0,3,2,0,4,,4,4,0,0,24.3,,,
SNC,1,0,139,SNCP4,0,4,5,0,4,,4,4,0,0,38.3,18.8,24,
SNC,1,0,139,SNCP4,0,5,12,0,4,,4,4,,0,80.6,,,21
SNC,1,0,139,SNCP5,0,1,,,,,,,,,,,,
SNC,1,0,139,SNCP5,0,2,,,,,,,,,,,,
SNC,1,0,139,SNCP5,0,3,,,,,,,,,,,,
SNC,1,0,139,SNCP5,0,4,,,,,,,,,,,,
SNC,1,0,139,SNCP5,0,5,,,,,,,,,,,,
