yr,area,ring,ageF,tars,tail,wing,patch,wingwhite,weight,mpatch,mwing,dam,sex
0,7,SA15157,ad,19.5,53,82,90,49,13.5,*,*,NA24750,M
0,7,VA42434,ad,20.1,55,87,90,52,13.7,*,*,*,M
0,7,XA03379,ad,19.5,53.5,84,56,42,13.8,*,*,*,M
0,10,SA27757,ad,19.2,53,82.5,72,48,13,*,*,*,M
0,10,TA29410,ad,19.4,51,80,80,62,12.5,*,*,*,M
0,10,XA79079,ad,18.1,51.5,80.5,72,48,11.9,*,*,*,M
0,10,SA24357,ad,19.4,53,85,90,44,13,*,*,RA89276,M
0,10,VA55095,ad,19.6,52.5,84,80,51,13.9,*,*,*,M
0,10,TA29910,ad,19.7,52.5,86,63,52,12.7,*,*,*,M
0,10,RA87186,ad,19.5,53,84,63,60,13,*,*,NA37650,M
0,10,PA79182,ad,19,53,84.5,99,48,13.1,*,*,KA14026,M
0,10,SA18247,ad,19.7,52.5,83,77,31,13.2,*,*,*,M
0,10,VA77734,juv,19.8,51,80,90,21,12.8,*,*,SA63547,M
0,10,RA97386,ad,19.4,54,82,77,37,12.7,*,*,PA18182,M
0,10,SA12947,ad,19.6,54,84.5,*,*,13.7,*,*,*,M
0,10,RA11796,ad,19.9,52,82.5,90,57,13.8,*,*,NA33040,M
0,10,RA64486,ad,19.5,52,85,80,55,12.3,*,*,PA03092,M
0,10,PA37063,ad,20,*,83.5,70,50,13.1,*,*,NA85240,M
0,10,SA75757,ad,19.4,50.5,84,60,48,11.8,*,*,RA91976,M
0,10,VA56244,juv,18.9,51,78,80,17,12.7,*,*,TA24010,M
0,10,RA41976,ad,20.4,54,84,99,50,13.4,*,*,JA61267,M
0,10,PA09192,ad,19.4,54,85,56,54,12.6,*,*,*,M
0,10,VA25634,ad,19.5,50,79.5,70,37,12.6,*,*,*,M
0,10,RA62743,ad,19.2,53.5,83.5,72,59,12.9,*,*,*,M
0,10,VA63934,juv,18.9,51,80,63,25,12.4,*,*,NA04902,M
0,10,VA48095,juv,19.8,54,82,72,25,12.3,*,*,*,M
0,10,SA38657,ad,18.2,53,84,90,54,12.2,*,*,*,M
0,10,VA44795,ad,19.2,55,87,90,57,13.1,*,*,*,M
0,10,SA82957,ad,19.6,52,83.5,80,58,13,*,*,EA49364,M
0,10,RA86886,ad,19.4,54,86.5,90,60,12.8,*,*,NA37650,M
0,10,SA21757,ad,19.2,52,83.5,70,55,12.7,*,*,*,M
0,10,SA60257,ad,20.5,50,81,*,*,13.9,*,*,*,M
0,10,PA74382,ad,19.5,54.5,82,110,42,13.7,*,*,NA10002,M
0,10,RA99886,ad,19.2,52,82,72,50,13.2,*,*,NA10150,M
0,10,SA82657,ad,19.3,50.5,83,90,57,13.5,*,*,EA49364,M
0,10,SA87747,ad,19.7,51,82,80,44,13.6,*,*,SA11047,M
0,10,VA56344,juv,19.3,50.5,77.5,80,17,12.9,*,*,TA24010,M
0,10,VA65834,juv,19.4,52.5,80,110,19,13,*,*,RA89543,M
0,10,VA23434,ad,19.9,54,83.5,80,54,13.2,*,*,*,M
0,10,VA69344,juv,19.7,53,82,90,13,18.8,*,*,TA21910,M
0,10,RA80376,ad,18.2,51,81,99,61,12.1,*,*,PA05592,M
0,10,VA43195,juv,19.1,52.5,82,90,13,12.6,*,*,*,M
0,10,SA22357,ad,19.9,53.5,81.5,110,45,13.2,*,*,SA10547,M
0,10,RA94776,ad,19.2,54,82,72,48,13.5,*,*,JA24767,M
0,10,RA49376,ad,19.5,52,83,54,64,*,*,*,*,M
0,10,TA20910,ad,19.6,52,84,99,57,12.8,*,*,*,M
0,10,TA20910,ad,19.5,54,84,108,54,12.6,*,*,*,M
0,10,VA55295,ad,19.5,51,84,72,47,12.4,*,*,*,M
0,10,PA72282,ad,19.4,52,83,80,35,13.6,*,*,EA26394,M
0,10,RA55976,ad,19.9,52,84,100,39,13,*,*,PA05392,M
0,10,VA55195,ad,18.2,52,84.5,80,72,12.2,*,*,*,M
0,10,SA82747,ad,20,52,85,99,55,12.9,*,*,EA49364,M
0,12,VA67895,juv,19,51,78.5,72,18,13.7,*,*,*,M
0,12,SA20857,ad,19.3,52,83,*,53,12.8,*,*,PA57282,M
0,12,NA17240,ad,19.2,54,82,*,61,12.6,*,*,HA26600,M
0,13,SA53547,ad,18.9,51,79,63,43,12.9,*,*,SA34447,M
0,13,RA79186,ad,19.3,52,84.5,*,50,12.8,*,*,PA57082,M
0,13,VA68995,juv,18.6,51,80.5,56,19,12.8,*,*,*,M
0,13,VA69895,ad,20,49,81,99,48,13.5,*,*,*,M
0,13,VA69095,ad,19.1,52.5,82,64,66,12.6,*,*,*,M
0,13,VA22934,ad,19.8,*,*,*,54,13.9,*,*,*,M
0,13,SA56157,ad,19,52,81,72,64,12.6,*,*,*,M
0,13,XA78279,juv,19.3,52.5,80,72,14,12.4,*,*,*,M
0,2,SA33257,ad,19.1,54.5,84.5,90,59,14.1,*,*,*,M
0,2,VA66744,juv,18.8,49.5,77,81,18,13.3,*,*,*,M
0,2,VA69595,ad,19.1,53.5,80,72,51,12.8,*,*,*,M
0,2,RA29586,ad,17.7,52,79,72,44,13.1,*,*,NA39640,M
0,2,SA16047,ad,19.5,52,80.6,80,41,14,*,*,*,M
0,2,SA71957,ad,19,52.5,82,80,55,14.9,*,*,*,M
0,2,VA14644,juv,17.8,52,76,81,29,12.6,*,*,VA32034,M
0,2,VA62334,juv,19,49,78.5,56,20,13.3,*,*,PA05392,M
0,2,XA20089,juv,19.5,53,80,56,14,13.2,*,*,*,M
0,4,VA54695,juv,18,52.5,77,90,24,11.8,*,*,*,M
0,4,PA48582,ad,19.8,54.5,81,90,48,14,*,*,LA29124,M
0,4,VA54795,ad,19.1,52.5,82.5,81,27,13,*,*,*,M
0,1,VA37844,juv,19.9,53,82,*,21,12.4,*,*,SA29247,M
0,1,VA69395,ad,20.2,51.5,81,100,41,14.2,*,*,*,M
0,1,VA37534,juv,18.9,52,79,72,17,13.4,*,*,SA48857,M
0,1,XA79579,juv,18.5,52,79.5,90,26,12.5,*,*,*,M
0,10,SA46347,ad,19.7,54.5,82,63,50,12.6,*,*,PA05992,M
1,8,VA80283,juv,18.5,54,80,80,21,11.8,*,*,*,M
1,8,AB40069,juv,19.8,51,82,88,25,12.6,*,*,*,M
1,8,SA34257,ad,19.2,51,81,99,54,12.8,*,*,*,M
1,8,AB50169,juv,17.8,53,82,*,6,11.5,*,*,*,M
1,8,PA20063,ad,18.9,53,84.5,99,54,12,*,*,KA91136,M
1,8,RA70886,ad,19,54,86,80,49,*,*,*,PA25711,M
1,8,AB63559,ad,19.1,53,84,80,67,12,*,*,*,M
1,8,AB50369,juv,20,53,83,99,16,12.6,*,*,*,M
1,8,XA08493,ad,19.6,52,84,80,59,11.9,*,*,*,M
1,8,TA22810,ad,18.9,*,82.5,72,55,13.6,*,*,*,M
1,8,XA56479,juv,19.2,53.5,82.5,121,18,12.7,*,*,*,M
1,8,AB50269,juv,19.6,52,82,121,27,13.2,*,*,*,M
1,8,ZA12279,juv,19.5,52,80,72,31,12,*,*,*,M
1,8,XA03879,ad,18.6,53,82.5,80,*,12.5,*,*,*,M
1,8,AB55759,juv,19.7,52.5,81.5,72,18,12.2,*,*,*,M
1,8,AB55659,ad,18.5,53,84.5,72,39,13,*,*,*,M
1,8,AB63659,ad,19.5,55.5,84.5,99,60,12,*,*,*,M
1,8,SA46047,ad,19,54,85,80,53,*,*,*,*,M
1,7,AB56059,ad,19.6,51.5,84,100,72,13,*,*,*,M
1,7,RA56386,ad,19,54,85,90,53,13.7,*,*,NA03340,M
1,7,SA66147,ad,18.1,52,83,88,52,*,*,*,*,M
1,7,AB51269,ad,20.3,51.5,82,80,61,14.6,*,*,*,M
1,7,SA89157,ad,19.7,53,83,72,54,12.8,*,*,PA31682,M
1,7,VA56395,ad,19.4,54,84,110,48,12.9,*,*,*,M
1,7,RA86186,ad,18.6,52,83.5,80,49,11.9,*,*,RA15486,M
1,7,SA89157,ad,19.7,53,85,63,53,12.3,*,*,PA31682,M
1,7,VA44334,ad,19.7,52,85,63,49,12.2,*,*,*,M
1,7,AB17284,juv,18.7,*,80.5,54,17,12.5,*,*,*,M
1,7,PA24982,ad,19.3,50.5,82.5,56,55,13.8,*,*,KA21136,M
1,7,SA65257,ad,19.5,54,82,72,37,13.2,*,*,RA14186,M
1,7,XA05379,ad,18.9,55,85,63,43,13,*,*,*,M
1,7,SA69957,ad,19.4,52,84.5,88,64,13.2,*,*,SA30147,M
1,7,VA91944,ad,18.8,51,84,63,57,13.6,*,*,SA74957,M
1,7,PA75782,ad,19,51,82,90,55,*,*,*,*,M
1,7,AB58859,ad,18.9,52,81,63,40,11.9,*,*,*,M
1,7,SA45447,ad,18.8,54,84.5,80,68,13.6,*,*,*,M
1,7,XA80479,juv,18.6,52,82,70,27,12.4,*,*,*,M
1,7,VA59334,ad,19.7,53,85,72,49,13.5,*,*,SA21747,M
1,7,NA27440,ad,18.4,53,82.5,70,52,14,*,*,KA71426,M
1,7,SA34847,ad,19.1,56,86,63,39,*,*,*,*,M
1,7,VA22644,ad,19.1,52.5,84,81,49,*,*,*,NA03340,M
1,7,XA03679,ad,18.7,52,80,*,56,13.2,*,*,*,M
1,7,RA91186,ad,20,52,84,80,49,12.6,*,*,KA82026,M
1,7,XA03479,ad,19.6,48,81,64,54,12.9,*,*,*,M
1,7,AB51059,ad,19.4,55,84,72,26,13.5,*,*,*,M
1,7,RA13296,ad,20.1,53,84,49,53,13,*,*,KA38826,M
1,7,SA15157,ad,19.5,54.5,84,99,48,12,*,*,NA24750,M
1,7,AB57459,ad,18.6,51,84,64,63,12.2,*,*,*,M
1,6,VA41695,ad,20.3,51,85,72,51,13.2,*,*,*,M
1,6,AB05869,juv,18.7,52,80,54,22,*,*,*,*,M
1,6,VA56495,ad,20,54,86,70,50,14.2,*,*,*,M
1,6,VA45534,ad,19.9,55,85,63,50,13.6,*,*,*,M
1,6,XA38589,juv,19.1,54,84,99,24,12.5,*,*,*,M
1,6,AB41859,ad,*,*,*,*,*,*,*,*,*,M
1,6,AB00069,juv,20.2,53,83,*,*,13.2,*,*,*,M
1,6,VA24434,ad,19.2,55,84.5,80,53,12,*,*,*,M
1,6,PA37663,ad,19.6,54,85.5,72,42,11.5,*,*,KA96136,M
1,6,AB56159,juv,18.8,53,79,63,16,12.4,*,*,*,M
1,6,RA84986,ad,20,54,83,63,42,14.4,*,*,LA96660,M
1,6,SA86447,ad,19.7,54,84,77,44,12.3,*,*,*,M
1,6,SA44357,ad,18.3,55.5,86,90,39,13,*,*,PA42311,M
1,6,XA05279,ad,19.6,54,85,90,86,12.8,*,*,*,M
1,15,RA12286,ad,19.4,52,83.5,88,42,11.9,*,*,NA26840,M
1,15,NA46002,ad,19.6,55,86.5,54,54,12.3,*,*,*,M
1,15,AB51759,ad,18.6,52,81.5,49,42,12.8,*,*,*,M
1,15,VA83334,ad,18.8,52,83.5,80,64,12.2,*,*,PA64811,M
1,15,AB56259,ad,19.3,54,85,77,58,12.5,*,*,*,M
1,15,SA95147,ad,19.8,51,80,90,54,12.6,*,*,*,M
1,15,XA05679,ad,19.1,54,84,110,66,13.9,*,*,*,M
1,15,XA01479,ad,19.9,53.5,84.5,70,46,11.8,*,*,*,M
1,15,VA30895,ad,19.1,52,83,110,47,12.6,*,*,*,M
1,15,PA02672,ad,19.8,56,87,100,56,13,*,*,*,M
1,15,SA25547,ad,19.9,52,84.5,70,54,12.9,*,*,NA81340,M
1,15,PA17663,ad,19.5,53,85,80,49,12.8,*,*,*,M
1,15,AB56559,ad,18.9,51,82.5,70,45,12.1,*,*,*,M
1,15,XA22189,ad,20.3,53,86,70,53,12.6,*,*,*,M
1,15,SA93047,ad,18.8,51,81,81,46,12.2,*,*,*,M
1,15,AB56359,juv,18.7,51,82,80,16,11.5,*,*,*,M
1,15,XA33879,juv,20.2,54,82,70,24,13,*,*,*,M
1,15,RA33686,ad,19.1,53,80,99,45,12.4,*,*,PA50063,M
1,15,VA11993,ad,18.3,53,83,56,56,11.8,*,*,*,M
1,15,SA36847,ad,19.3,54,84,70,45,11.3,*,*,*,M
1,15,AB56459,juv,19.1,53,81,60,29,11.7,*,*,*,M
1,10,AB38979,juv,19.5,51,82,100,15,12.7,*,*,*,M
1,10,AB68169,ad,18.9,53,86,72,48,12.6,*,*,*,M
1,9,SA93857,ad,19.4,53,82,49,44,12.9,*,*,NA62091,M
1,9,TA29510,ad,19.9,54,84,48,42,13.5,*,*,*,M
1,5,VA61144,ad,18.1,53,84,60,55,12.6,*,*,*,M
1,5,XA32389,juv,19.8,51,81,88,33,13.5,*,*,*,M
1,5,AB32179,ad,19.4,55,87,70,52,13.5,*,*,*,M
1,5,ZA72031,juv,20.1,53,83,90,23,13.4,*,*,*,M
1,5,ZA72031,juv,20.1,53,83,88,24,12.8,*,*,*,M
1,5,XA19189,juv,19.7,52,83,77,21,13.7,*,*,SA53747,M
1,5,SA54957,ad,19.4,51,85,88,76,13.3,*,*,RA11986,M
1,5,ZA72631,ad,19.3,50,81,70,63,12.5,*,*,*,M
1,13,VA10444,ad,19.5,51,84,63,62,13.5,*,*,*,M
1,13,NA08402,ad,20.3,53,84.5,96,47,*,*,*,NA00602,M
1,13,VA68244,ad,19.3,50,82,88,49,13,*,*,SA82847,M
1,13,SA26357,ad,19.6,52,84,80,57,12.9,*,*,PA05892,M
1,12,NA17240,ad,19.6,54,82,70,62,13,*,*,HA26600,M
1,1,VA49244,ad,18,*,*,90,66,*,*,*,NA17450,M
1,1,SA16357,ad,18.7,51.5,81,90,39,12.6,*,*,PA80782,M
1,10,SA86747,ad,19,50.5,82,77,42,13,*,*,RA11886,M
2,8,PA42582,ad,19,50,82,72,42,12.6,*,*,PA42782,M
2,8,AB11369,juv,20.4,54,82,90,20,*,*,*,*,M
2,8,SA51347,ad,19.4,50,86,70,56,13.1,*,*,SA34647,M
2,8,RA13796,ad,19.9,54,85.5,90,61,13.5,*,*,LA37788,M
2,8,CB90222,juv,19.6,56,84,64,16,13,*,*,*,M
2,8,AB50169,ad,17.8,53.5,84.5,56,37,12.2,*,*,*,M
2,8,XA03379,ad,19.7,54,85,48,39,13.3,*,*,*,M
2,7,AB89579,juv,20,49,82,70,11,*,*,*,*,M
2,7,AB51559,juv,18.3,49.5,82.5,77,14,11.9,*,*,SA86947,M
2,1,VA37844,ad,19.7,49.5,86,81,35,13.1,*,*,SA29247,M
2,1,XA17379,ad,18.8,54.5,84,72,31,12,*,*,VA64695,M
2,1,ZA73231,juv,18,53,83,60,12,13,*,*,*,M
2,13,CB00422,juv,19,54,81.5,72,51,13,*,*,*,M
3,1,VA49244,ad,17.9,*,83,90,74,13.3,*,*,NA17450,M
3,1,CB55222,juv,18.7,*,75,90,32,12.7,*,*,*,M
3,2,CB75422,ad,19.4,*,81,99,67,15.8,*,*,*,M
3,2,AB73759,ad,18,*,79.5,110,45,12.6,*,*,PA66611,M
3,2,CB75222,ad,19.5,*,81,81,56,13.2,*,*,*,M
3,2,CB97512,ad,18.3,*,77.5,88,52,12,*,*,*,M
3,2,AB22389,juv,18.8,*,80,72,21,13.3,*,*,*,M
3,4,CB53722,ad,18.7,*,80.5,90,42,12.6,*,*,*,M
3,4,AB96359,ad,18.9,*,81,90,67,13.4,*,*,AB41559,M
3,4,AB23679,juv,20.2,*,81,72,19,14.4,*,*,*,M
3,5,AB31479,ad,19.1,*,80,90,49,13.2,*,*,*,M
3,5,CB99012,ad,19.1,*,82,70,38,13.9,*,*,*,M
3,5,VA06544,ad,18.2,*,83,80,61,13.2,*,*,NA23902,M
3,6,AB84959,ad,18.9,*,82,88,60,11.9,*,*,*,M
3,6,BB44671,juv,18.8,*,81,88,18,13.4,*,*,*,M
3,6,SA63347,ad,19,*,83,88,56,13,*,*,*,M
3,6,VA82744,ad,18.6,*,80,70,56,12.9,*,*,*,M
3,6,CB09522,juv,18.8,*,80,110,22,13.8,*,*,*,M
3,6,AB46759,ad,17.9,*,79,88,48,13.5,*,*,RA50163,M
3,6,CB92322,ad,19.3,*,80,77,45,13.1,*,*,*,M
3,9,VA86334,ad,19.3,*,82,88,55,12.7,*,*,SA84047,M
3,9,SA44057,ad,19.8,*,85,99,71,14.4,*,*,PA13582,M
3,9,VA16844,ad,19.2,*,82,88,51,13.1,*,*,TA26010,M
3,9,CB87012,ad,19.9,*,84,72,47,12.4,*,*,*,M
3,12,CB53022,ad,18.9,*,82.5,90,63,13.7,*,*,*,M
3,12,VA26234,ad,19.2,*,81.5,72,56,13.7,*,*,*,M
3,13,CB54122,ad,19.6,*,81.5,77,50,*,*,*,*,M
3,13,CB09822,juv,20.6,*,79.5,90,26,14.7,*,*,*,M
3,13,CB57322,ad,19.6,*,81,77,55,14.8,*,*,*,M
3,13,CB54022,ad,19.8,*,83,72,49,13.5,*,*,*,M
3,13,CB62912,juv,19.7,*,81,90,18,12.8,*,*,*,M
3,15,AB51759,ad,18.5,*,79,80,47,14.3,*,*,*,M
3,15,AB56259,ad,19.1,*,81,77,63,12.6,*,*,*,M
3,15,NA56202,ad,19.6,*,82,88,65,14.5,*,*,NA06002,M
3,15,SA90947,ad,19.1,*,83.5,110,75,12.6,*,*,*,M
3,15,CB91012,juv,19,*,80,80,13,13.4,*,*,VA52334,M
3,15,XA74679,ad,18.4,*,80.5,88,50,13.6,*,*,*,M
3,15,CB06922,ad,19,*,80.5,80,48,14.2,*,*,*,M
3,15,SA45647,ad,18.7,*,82,60,*,10.8,*,*,*,M
3,15,VA51534,ad,20.2,*,80,90,54,12.7,*,*,VA30834,M
3,15,XA21468,ad,18.8,*,81.5,*,*,13.3,*,*,*,M
3,15,CB90512,juv,18.3,*,76.5,80,24,11.8,*,*,AB89359,M
3,15,AB24669,ad,18.4,*,80,99,59,12,*,*,SA86539,M
3,15,CB76322,juv,18.7,*,77,80,26,12.2,*,*,*,M
3,15,AB17779,ad,18.1,*,82,80,59,12.5,*,*,ZA54731,M
3,15,AB56259,ad,19.1,*,82,70,66,13.3,*,*,*,M
3,7,CB93912,juv,19.1,*,83,72,16,12.5,*,*,VA27893,M
3,7,DB61876,juv,20,*,83,88,14,12.9,*,*,*,M
3,7,VA08493,ad,19.3,*,85,63,57,11.7,*,*,*,M
3,7,AB51779,juv,18.9,*,82,*,13,12.6,*,*,VA49495,M
3,7,DB61876,juv,20.1,*,84,99,17,13,*,*,*,M
3,7,DB63376,juv,19.8,*,79.5,80,17,12.2,*,*,*,M
3,7,SA34847,ad,18.6,*,86,56,28,13.4,*,*,*,M
3,7,DB28166,ad,18,*,84,56,49,11.5,*,*,*,M
3,7,AB74259,ad,17.9,*,85,91,*,11.9,*,*,SA68047,M
3,7,XA60879,ad,18.5,*,85,90,54,13.7,*,*,RA92943,M
3,7,CB00722,ad,19.8,*,84,60,46,12.7,*,*,*,M
3,7,AB23179,juv,19.1,*,82,63,28,13,*,*,*,M
3,7,DB03066,juv,18.9,*,83,72,11,12.9,*,*,*,M
3,7,CB73822,ad,19.3,*,84.5,88,55,12.6,*,*,*,M
3,7,DB84776,ad,18.5,*,85,48,46,12.5,*,*,*,M
3,7,ZA64931,ad,18.5,*,85,54,22,12.9,*,*,RA12186,M
3,8,CB79722,juv,19,*,82,56,28,12.6,*,*,*,M
3,8,AB18289,ad,19.7,*,83,70,36,12.1,*,*,*,M
3,8,AB18389,ad,18.4,*,87,50,48,13.2,*,*,*,M
3,8,CB55122,juv,19,*,78,81,15,12.8,*,*,*,M
3,8,DB60176,juv,18.6,*,83,90,16,12.3,*,*,*,M
3,8,AB88679,ad,19,*,86,63,37,12.5,*,*,*,M
3,8,DB23666,juv,19,*,83,90,11,13.4,*,*,*,M
3,8,AB22979,juv,19.2,*,83,63,11,12.5,*,*,*,M
3,10,DB02466,juv,19.1,*,83,63,9,12.8,*,*,*,M
3,10,CB81212,juv,18.6,*,85,70,23,12.7,*,*,*,M
3,10,AB18379,ad,18.7,*,84,48,39,12.9,*,*,*,M
3,10,CB97612,ad,18.4,*,84,80,36,12.2,*,*,*,M
3,10,CB68012,juv,17.9,*,84,80,18,12.5,*,*,*,M
3,10,AB48869,ad,19.1,*,86,99,43,13,*,*,*,M
3,10,DB25866,juv,19.4,*,85,54,16,12.7,*,*,*,M
3,10,VA62144,ad,19.2,*,87,72,52,13.5,*,*,*,M
3,10,SA18247,ad,19.7,*,85.5,60,32,12.4,*,*,*,M
3,10,VA65834,ad,19.2,*,84,63,52,12.7,*,*,RA89543,M
3,10,AB38979,ad,19.3,*,83,80,43,13.1,*,*,*,M
3,10,PA48882,ad,19.1,*,85.5,70,*,13.5,*,*,NA21902,M
3,10,AB55979,ad,18.7,*,85.5,100,35,12.6,*,*,*,M
3,10,CB63812,juv,19.4,*,84,72,9,13.4,*,*,SA18747,M
3,10,CB78222,ad,18.2,*,85,80,48,14.1,*,*,*,M
3,1,CB09322,ad,18.5,52.5,83,99,58,13.5,*,*,*,M
3,15,RA12286,ad,*,*,*,*,*,*,*,*,NA26840,M
3,5,CB09722,juv,*,*,*,*,*,*,*,*,*,M
4,8,EB98787,juv,19.7,50.5,82,72,11,13.6,*,*,*,M
4,8,CB71122,juv,18.8,53,82,90,11,12.6,*,*,*,M
4,8,CB53112,ad,18.8,53,86,90,66,12.5,*,*,AB64679,M
4,8,CB90022,ad,19,52,86,72,54,13.3,*,*,*,M
4,8,EB91487,ad,18.4,51.5,83,77,39,11.5,*,*,*,M
4,8,DB65966,juv,19,53,83,100,15,12.2,*,*,*,M
4,8,CB83032,juv,17.9,52.5,84,81,13,12,*,*,*,M
4,8,CB55122,ad,18.6,52,84,63,50,11.3,*,*,*,M
4,8,DB80076,ad,18.8,53,84,72,51,*,*,*,*,M
4,8,CB77112,ad,18.7,53,85,54,44,11.9,*,*,AB17279,M
4,8,EB97687,juv,20.1,52,84,108,20,13.3,*,*,*,M
4,8,EB91787,ad,18.5,56,87,81,42,12.5,*,*,*,M
4,8,DB60176,ad,18.7,54,85,100,61,12.9,*,*,*,M
4,8,DB89976,juv,18.8,53,82.5,64,13,12.6,*,*,*,M
4,7,AB20989,ad,19.4,53,84,72,52,12.5,*,*,*,M
4,7,EB90087,ad,18.4,*,86,90,48,12.9,*,*,*,M
4,7,EB91087,juv,20,52.5,85,121,13,13.5,*,*,*,M
4,7,CB73822,ad,19.6,53,85,90,58,13.3,*,*,*,M
4,7,CB49232,juv,19.2,52.5,83,72,12,13,*,*,*,M
4,7,AB23179,ad,19,53.5,85.5,110,71,14.9,*,*,*,M
4,7,AB88579,ad,19.2,57,89,80,42,13.9,*,*,*,M
4,7,XA60879,ad,18.5,54,84,90,58,12.1,*,*,RA92943,M
4,7,CB88032,juv,19.6,54,85,64,20,13.4,*,*,DB41282,M
4,7,EB98387,juv,19,54,85,100,*,12.4,*,*,*,M
4,7,EB90387,ad,19.8,51,83,90,47,12.6,*,*,*,M
4,7,CB52312,ad,19.9,55,85.5,72,53,14.1,*,*,VA87044,M
4,7,EB95187,ad,19.2,*,86,*,*,13.4,*,*,*,M
4,7,VA59334,ad,19.2,55,87,80,49,13.6,*,*,SA21747,M
4,7,VA58334,ad,19.1,53,86,77,52,13.5,*,*,PA95911,M
4,7,EB95187,ad,19.3,54,86,88,45,13.4,*,*,*,M
4,7,AB22489,ad,19.5,51,83,88,52,13.4,*,*,*,M
4,7,VA59334,ad,19.5,54.5,86,64,47,14.4,*,*,SA21747,M
4,10,DB55276,ad,19.8,52,82,54,27,14.9,*,*,*,M
4,10,VA56244,ad,18.6,51.5,82,80,37,12.3,*,*,TA24010,M
4,10,CB73122,ad,18.9,55,85,90,45,14.6,*,*,*,M
4,10,DB56476,juv,19.7,54,84,80,15,12.7,*,*,*,M
4,10,CB15032,juv,19,53,83.5,99,19,14.6,*,*,*,M
4,10,AB32059,ad,18.6,53,85,80,30,12.7,*,*,*,M
4,10,EB99087,ad,18.9,54,84.5,88,37,12.3,*,*,*,M
4,10,CB71332,juv,19.7,55,87,100,16,14,*,*,*,M
4,10,CB14732,juv,19.4,53,83,88,12,13,*,*,*,M
4,10,ZA59631,ad,19.2,54,85,72,40,13.9,*,*,*,M
4,10,CB42632,juv,19.2,52,83,72,15,12.6,*,*,*,M
4,10,DB57576,ad,18.8,53,83,81,47,12.7,*,*,*,M
4,10,CB55322,ad,19.4,53,85,88,44,12.4,*,*,*,M
4,10,EB90787,ad,*,*,*,*,*,*,*,*,*,M
4,10,EB99387,juv,18.4,53,85,72,7,12.7,*,*,*,M
4,10,CB63812,ad,19.5,56,84,80,39,12.6,*,*,SA18747,M
4,10,CB70422,juv,18.7,53,84,48,9,12.7,*,*,VA35495,M
4,10,DB73566,juv,18.7,53,84.5,100,23,*,*,*,*,M
4,10,AB49069,ad,19.4,53,84,88,41,13.1,*,*,*,M
4,10,DB25766,ad,19.2,55,86,81,52,13,*,*,*,M
4,10,DB04766,juv,19.1,52,84,63,28,13.5,*,*,CB39022,M
4,10,RA55976,ad,19.7,54,84,90,36,12.8,*,*,PA05392,M
4,10,DB58766,juv,19.4,53,84,72,14,13.1,*,*,CB22422,M
4,10,VA52344,ad,19.5,55,81,80,39,14,*,*,SA24857,M
4,10,CB76712,ad,18.6,56,88,80,53,13.4,*,*,XA35979,M
4,10,CB74732,juv,19.5,53,84,80,14,13.6,*,*,*,M
4,10,RA62743,ad,19.1,54,85,80,62,12.4,*,*,*,M
4,15,CB03532,juv,19.3,54,77.5,72,12,12.5,*,*,*,M
4,15,XA74679,ad,18.5,51.5,81,88,55,12.5,*,*,*,M
4,15,AB30869,ad,18.3,50,81,80,52,13.4,*,*,*,M
4,15,CB90512,ad,18.8,51,79,70,53,12.4,*,*,AB89359,M
4,13,DB53082,ad,19.5,53,81,70,45,12.6,*,*,*,M
4,13,DB52982,juv,17.9,*,81,*,*,12.9,*,*,*,M
4,13,CB76022,ad,18.7,*,84.5,*,*,12.8,*,*,*,M
4,13,EB11897,ad,19.5,53,82,88,49,12.2,*,*,*,M
4,13,BB26081,juv,19.3,52,78,70,17,13,*,*,*,M
4,9,EB12097,juv,19.8,51.5,80,99,18,12.8,*,*,*,M
4,9,CB93122,ad,18.5,54,83,80,46,12.6,*,*,*,M
4,9,DB47782,juv,19.8,52,82,88,15,13.8,*,*,*,M
4,9,DB21166,juv,19.6,53,79.5,99,25,14.2,*,*,AB64979,M
4,9,CB87012,ad,19.8,53,79,90,52,13.8,*,*,*,M
4,6,CB54622,ad,18.7,51,78.5,88,45,12.6,*,*,*,M
4,6,EB12397,juv,19.5,52,81,70,21,13,*,*,*,M
4,6,AB23579,ad,19.9,54,84,64,37,13.7,*,*,*,M
4,6,CB94722,ad,18.8,52,80,99,55,13.9,*,*,*,M
4,6,DB92666,juv,18.5,50.5,78,80,22,12.8,*,*,XA76378,M
4,6,DB00566,juv,18.2,52,80,70,23,*,*,*,ZA56631,M
4,6,CB09622,ad,18.9,52.5,81.5,90,53,14.5,*,*,*,M
4,6,CB94422,ad,17.9,54,80.5,88,45,12.3,*,*,*,M
4,5,CB99012,ad,19,52,82,80,40,13.2,*,*,*,M
4,5,CB54312,ad,19.6,55.5,84.5,88,59,12.9,*,*,VA40193,M
4,5,EB11097,ad,19.6,55,86,90,63,13.1,*,*,*,M
4,2,CB08732,juv,19.7,53,83,80,19,13.4,*,*,VA49695,M
4,2,SA71347,ad,20.3,54,81,120,61,15.2,*,*,*,M
4,2,CB96822,juv,18.9,54,80,70,15,12.9,*,*,*,M
4,2,AB73759,ad,18,52,79,100,53,13.3,*,*,PA66611,M
4,2,AB17379,ad,19.6,53,83,99,50,13.1,*,*,*,M
4,2,AB22389,ad,18.8,50,81,70,55,13.1,*,*,*,M
5,1,EB11497,ad,18.7,50.5,82,63,42,12.9,*,*,*,M
